Elliptic curve parameters:
name = secp256k1
mode = test
p = 1241690119
a = 1
b = 35
g = (311072572, 523565415)
n = 1241630743

--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k^{-1}      a           m1          m2          f                        x_recovered 
D272         479407808   1078568116  642470435   486399645   414412542   222116000   367788113   649587531   3962892     -           -           272.1669215310434904     -           
D32          1111848492  1211975527  1141503708  1194527444  793242148   14346536    367788113   847801270   37022116    -           -           32.73652772845290636     -           
D21          94926373    204819445   1131737671  116252570   562762754   1067035440  367788113   848699972   9621585     -           -           21.28749525156198277     -           
D3           642120425   456185564   185934861   1164424295  313181764   24538272    367788113   256114305   119816555   -           -           3.807366719899432928     -           
D9           595886551   1076441798  761075496   1078108961  649361182   942340480   367788113   699680700   113664141   -           -           9.470372876877677719     -           
D7           634279598   1190453249  685457092   873166826   619466668   203562928   367788113   440156856   156505142   -           -           7.606480105299032283     -           
D412         812882970   960524236   1093989477  1218161251  1178084956  833819739   367788113   766116584   2326408     -           -           412.8786678862864983     -           
D17          367210339   886284970   722556112   684607130   1109702058  750428325   367788113   889006161   49813548    -           -           17.79204665365333944     -           
D44          553515846   483338142   70177704    572231800   31545086    1149091914  367788113   789901889   10753180    -           -           44.94839126658346647     -           
D14          1104814845  1110132972  1236312616  1219131184  473700513   1201844046  910983250   960719690   75967794    -           -           14.61320532751023413     -           
D3           503919263   698208088   1047341918  810762501   770687882   133849766   910983250   55498159    197076025   -           -           3.542836263315134349     -           
D3           679013394   154416134   524597260   997148928   715982057   350830129   910983250   221820082   42742326    -           -           3.612721825199686137     -           
D641         401876259   174140140   227736119   424187641   69588617    683391608   910983250   80129813    271383      -           -           641.6766709779168186     -           
D3           535338560   291617834   243720726   994182728   1112210715  166693690   910983250   703788405   76494392    -           -           3.812277297399788470     -           
D4           556063457   179526753   376536704   814467688   476708778   46048188    910983250   1092956623  39254995    -           -           4.573348003228633706     -           
D24          948055434   762899018   185156416   1002004030  770393127   1023981356  910983250   327558005   30929302    -           -           24.66589831222185356     -           
D3           477471900   381302644   96169256    598551428   606753302   694572550   910983250   574289674   114233316   -           -           3.337928525159857917     -           
D22          311010406   985169781   567471368   577768362   644812433   87380398    910983250   1044259112  44252450    -           -           22.26249125189678763     -           
D62          432829353   733772954   940687142   538115687   235958527   511834220   910983250   102999936   11684017    -           -           62.80142813896967113     -           
D152         864938764   1216017491  890552016   926150928   829784929   686835104   910983250   590971743   7968468     -           -           152.6036737551057493     -           
D79          438794641   594447403   1085977981  654434229   1096975321  158059673   910983250   373543174   7515465     -           -           79.09655663355494304     -           
D48          443757798   741669352   943719189   872325185   34822954    964084053   910983250   1235307542  15190411    -           -           48.82483772163899976     -           
D1           308610718   40044513    268566205   340104089   386902981   227156726   910983250   353571084   25170379    -           -           1.590938022824368278     -           
D2           647962531   230981581   416980950   1217614222  843992167   255959007   910983250   43174266    78310840    -           -           2.949547993611101604     -           
D79          133620251   1137949677  237301317   252850464   967382930   30404770    910983250   1157503978  14390038    -           -           79.07899040989328867     -           
D3           321307881   301584222   19723659    543730436   8312038     567801542   910983250   434391648   98885326    -           -           3.049837970903792136     -           
D11          438693028   264718825   173974203   853827552   1234065987  189325385   910983250   100930156   23558504    -           -           11.23665683525575308     -           
D1           703962760   254984426   448978334   1159838238  1182331392  1157576553  910983250   712991954   248087282   -           -           1.027801280034983816     -           
D21          1051726554  665486587   386239967   1102742947  1105969945  606034315   910983250   101501375   31398694    -           -           21.19472188875116907     -           
D152         220777064   437577239   1024830568  257093525   584495174   168351660   910983250   159242897   2878298     -           -           152.0263846898410102     -           
D0           766295468   185809059   580486409   1029026655  254392821   1023042368  910983250   1128434312  240833094   -           -           0.771526271219187176     -           
D203         108137755   998763831   351004667   114589873   399280900   1160744532  910983250   387674393   4903867     -           -           203.6686213145666471     -           
D1           641625403   419156073   222469330   1052705249  160747691   757273642   910983250   1128721465  230545557   -           -           1.818105186906724903     -           
D4           773472916   509587345   263885571   989287080   1168753291  231280743   910983250   823918449   126030424   -           -           4.043367695089242895     -           
D10          473651113   388939232   84711881    522332968   816773810   1231207649  910983250   83724785    35514418    -           -           10.95158681750043038     -           
D2           416700311   442517094   1215813960  644283218   618827417   1021561947  469401683   23174084    189117404   -           -           2.339906770293864651     -           
D1           620523951   279619438   340904513   1034126754  396747498   284928556   469401683   788804477   206921148   -           -           1.351333301127828654     -           
D0           751627429   184300787   567326642   1221159412  107188868   795500831   469401683   609596503   282095446   -           -           0.653327764107188033     -           
D15          942808954   1013386940  1171052757  1234763621  620574595   232351513   469401683   1175080904  66944953    -           -           15.13761522843999905     -           
D40          898804228   765556347   133247881   1008779842  831320500   38683180    469401683   728164751   18999316    -           -           40.29388989582572341     -           
D13          916994406   463473602   453520804   961186297   1116132891  464938600   469401683   57231526    33156586    -           -           13.97832702076142579     -           
D5           539844332   443352313   96492019    1005423099  1194692450  417712765   469401683   1029455119  74265565    -           -           5.969823470675810518     -           
D325         549692865   838402784   952920824   686471551   441209085   195655753   469401683   463377922   2578121     -           -           325.1991601635454658     -           
D2           428199463   413276936   14922527    650799428   858809938   314646172   469401683   921337103   205599498   -           -           2.010106736739211299     -           
D23          1064998343  659831076   405167267   1114352388  87989104    883794127   469401683   656599262   28563398    -           -           23.10058054017242626     -           
D26          698134655   861030675   1078734723  1031101573  263808861   313502055   469401683   455384284   32200819    -           -           26.73940296363269518     -           
D185         483792795   1046820737  678602801   961944099   863379261   533539308   469401683   917288659   5641491     -           -           185.5574593666816095     -           
D2           997267844   174346178   822921666   1231654334  492012124   22617228    469401683   1063352351  59721884    -           -           2.919301373680709737     -           
D20          469988827   1019116288  692503282   890732875   427415422   733951334   469401683   633681972   49244779    -           -           20.69491037821491695     -           
D7           779685070   235685156   543999914   1153263341  502827146   296836667   469401683   1231272492  32528528    -           -           7.245490973338848902     -           
D74          853317045   384228502   469088543   913900343   674009849   999389689   469401683   80271097    5150873     -           -           74.59483120628289612     -           
D384         532880484   923971228   850539999   585927954   1215651837  638517935   469401683   55614651    2405784     -           -           384.0624212314987546     -           
D3           649270340   606452463   42817877    1136177978  38357999    329549159   469401683   157820681   162362702   -           -           3.735171043162363730     -           
D15          821875659   1204914300  858592102   946083969   116971738   870412760   469401683   232901256   76625799    -           -           15.72465560848507432     -           
D14          341078900   732537043   850172600   633121674   174596001   1148772070  469401683   812326758   49036126    -           -           14.93872177014962397     -           
D17          652063517   536851346   115212171   859011012   586573391   702633545   469401683   751787177   31221032    -           -           17.19518259357986629     -           
D39          335723123   625438406   951915460   495715141   800066164   1058009769  469401683   219334857   15739087    -           -           39.73790893969897999     -           
D8           766394878   446361947   320032931   909733747   800291167   498564383   484737105   716536885   49700533    -           -           8.981029378497812085     -           
D0           781934874   14642395    767292479   1076332188  1028031766  1027409852  484737105   890691224   193140246   -           -           0.075812241639166183     -           
D8           248475971   944393353   545713361   387337298   890280264   264854618   484737105   679491996   109614644   -           -           8.615576519137351757     -           
D4           732154032   314116486   418037546   1062374657  469451788   383266567   484737105   991706225   71712782    -           -           4.380202207188113271     -           
D31          59388883    386809351   914210275   82951049    318251782   918922038   484737105   1121325428  12264551    -           -           31.53881059322921809     -           
D55          778092686   685538235   92554451    863182376   901167550   597916426   484737105   699970157   12285476    -           -           55.80070605322903239     -           
D28          498171307   1087784559  652017491   555611117   10200215    503829313   484737105   303889764   38652827    -           -           28.14243209170703089     -           
D32          496212487   297024993   199187494   517395222   221317261   518516276   484737105   383044488   9009582     -           -           32.96767741278119229     -           
D39          665799199   1053721680  853708262   693591081   750581090   554184933   484737105   572728289   26585913    -           -           39.63458693331314218     -           
D13          989119806   235904641   753215165   1097129967  160176376   667469775   484737105   419005620   17028357    -           -           13.85363491028523773     -           
D2           699249864   790264654   1150615953  1102290619  404326541   762406721   484737105   867988261   296209109   -           -           2.667928264150715230     -           
D10          435647118   1019030717  658247144   602792371   676511118   1112486892  484737105   200604161   101356612   -           -           10.05391455862790678     -           
D3           469776411   432210346   37566065    814233810   878315568   1100278352  484737105   828969537   125319012   -           -           3.448880892868833022     -           
D35          1085650883  408045899   677604984   1128621300  701532756   340336460   484737105   859434177   11390458    -           -           35.82348479753843085     -           
D16          546145674   287879768   258265906   573962970   747824832   447927207   484737105   883186660   17617050    -           -           16.34097468077799631     -           
D8           683325563   1040241401  884714905   824858895   1117353924  1178662511  484737105   679238727   117192235   -           -           8.876367969260079390     -           
D2           876416731   527895688   348521043   1218848915  240257006   1047227829  484737105   609664108   191552363   -           -           2.755881889068630283     -           
D70          1199139019  657383514   541755505   1209053770  275505856   981665467   484737105   1197889975  9368899     -           -           70.16657069309851669     -           
D6           721447917   460170306   261277611   1043889339  1201024081  256614960   484737105   741794963   76565073    -           -           6.010185688714748564     -           
D3           875210152   813915091   61295061    1195739002  247060895   714491360   484737105   286610586   234152452   -           -           3.476004987554006054     -           
D12          826991443   789645571   37345872    1081140217  326827720   450656112   484737105   1180316724  64545121    -           -           12.23400868672939663     -           
D702         345964141   876908105   710686779   380435726   16290228    284759666   484737105   1232651013  1248291     -           -           702.4869241226605014     -           
D12          352873191   414821903   1179682031  671194363   913796038   616521151   484737105   835853156   34552019    -           -           12.00572108391118909     -           
D192         49072609    674146449   616556903   53630525    1196340743  623246406   484737105   1130093495  3493449     -           -           192.9744642042863657     -           
D9           934386431   822427694   111958737   1218361813  413729763   390151907   484737105   903123876   82460285    -           -           9.973621774409341418     -           
D8           185957148   321708831   1105879060  260484573   492257657   516668207   484737105   1181340451  36902298    -           -           8.717853587329439483     -           
D20          538188711   252914255   285274456   669705756   37149528    1038010224  484737105   887050428   12120531    -           -           20.86659858384092248     -           
D5           784213917   931437714   1094406946  1096296151  453745385   922297181   484737105   1041051261  160049449   -           -           5.819687101828135628     -           
D3           769471824   985466999   1025635568  1230068250  699884959   161909462   484737105   136256342   308875398   -           -           3.190500134944382977     -           
D6           708747388   303250817   405496571   841595394   115332220   866792325   484737105   761628759   44507358    -           -           6.813498500629940784     -           
D91          476230681   1016488799  701372625   708808103   959634021   659724117   484737105   845637242   11075837    -           -           91.77534835516268431     -           
D16          1018334984  310926270   707408714   1046085000  539697414   32434810    167641174   1074013945  19334408    -           -           16.08149936631108643     -           
D59          705399745   783035704   1163994784  725762459   241592207   638126077   167641174   186897797   13067469    -           -           59.92252241042240084     -           
D13          736338447   707776431   28562016    812177479   388820546   993937195   167641174   637721486   53787159    -           -           13.15883649850329518     -           
D37          891670335   817384807   74285528    1181670319  225670539   1233422250  167641174   266053277   21670383    -           -           37.71898295475442219     -           
D13          291194202   1103108010  429716935   396055430   991229571   1063514617  167641174   399242618   81471746    -           -           13.53976150210405457     -           
D0           732879366   176590581   556288785   916578658   824065434   137878056   167641174   774711801   181781490   -           -           0.971444237804410118     -           
D56          198723250   643612643   796741350   385965993   279475972   441234306   167641174   95394617    11480507    -           -           56.06134319677693676     -           
D114         833181689   871331699   1203480733  1108377544  758594885   370222949   167641174   970659018   7594124     -           -           114.7376180583830340     -           
D12          934269678   704285417   229984261   1227117408  107660129   1024157868  167641174   968734940   55726488    -           -           12.63825233343253212     -           
D55          251017900   1235341137  257307506   308209239   912433986   144253714   167641174   1200819730  22252544    -           -           55.51460260004429156     -           
D215         559717928   706862626   1094486045  563965508   304308094   1124710773  167641174   1180566448  3284948     -           -           215.1822878170369820     -           
D55          664247132   610445966   53801166    827583073   1181718323  891484092   167641174   335117782   10903368    -           -           55.98691762031695160     -           
D10          566252243   1108846405  699036581   719043532   850405678   490000231   167641174   1147909795  107878376   -           -           10.27867164963625333     -           
D18          542846997   34523942    508323055   560880906   221248966   1071861009  167641174   282718279   1829727     -           -           18.86835686416607504     -           
D9           774681680   1106348993  909963430   993798124   466375647   465515918   167641174   387484797   117332348   -           -           9.429189919560801766     -           
D2           274918993   84649839    190269154   335029784   408533920   133477359   167641174   340007550   34475829    -           -           2.455338753420548640     -           
D9           597455470   581350267   16105203    705111026   730825082   678828165   167641174   1136567439  59177690    -           -           9.823808043200064078     -           
D3           466781631   722219852   986192522   734404546   846777348   506560065   167641174   1179954122  199158716   -           -           3.626353224731575393     -           
D0           866487385   45873533    820613852   1209239176  346324730   629333483   167641174   473236975   180983803   -           -           0.253467615552315474     -           
D9           670947714   1207672001  704906456   1215617619  414446797   1161990194  167641174   237778334   126277809   -           -           9.563612249560015726     -           
D322         561009793   1060130688  742509848   700439731   833601494   1021706463  167641174   1019857207  3290041     -           -           322.2241570849724973     -           
D21          105851287   905501947   441980083   169809516   265000721   704567001   167641174   63399249    41893058    -           -           21.61460610013238947     -           
D3           564065598   1095510798  710185543   847518173   822731627   101999088   167641174   231305658   280613023   -           -           3.903991291238111924     -           
D2991        412860506   732228125   922263124   413285445   368381212   1192784269  167641174   752518422   244737      -           -           2991.897935334665375     -           
D8           784662251   208177742   576484509   911573357   704739645   524749521   115998807   1216693421  23195615    -           -           8.974874863201514596     -           
D5           593645129   1200784952  634490920   964997995   224723623   73076050    115998807   784215401   222292263   -           -           5.401829716403579912     -           
D6           546948368   1050341072  738238039   737258516   1112509627  1094771630  115998807   1099877386  166328072   -           -           6.314875531052870017     -           
D2           572320602   386477054   185843548   984432863   1070171983  671492899   115998807   590569631   160208341   -           -           2.412340403674737509     -           
D41          843060451   893312926   1191378268  869562323   239637715   368793415   115998807   825996685   21502419    -           -           41.54476414955917285     -           
D1           548384513   285328951   263055562   831007592   454551665   1021516250  115998807   1088501448  265761434   -           -           1.073628128451474264     -           
D0           818654642   170888520   647766122   1030975860  272691598   801010574   115998807   944673122   181690988   -           -           0.940544833186773138     -           
D4           495352726   1080885527  656097942   749886756   81177645    1023502389  115998807   233361569   240818696   -           -           4.488378788497384771     -           
D40          420259368   250666270   169593098   431759227   953838644   452994223   115998807   415572331   6264444     -           -           40.01412894743731446     -           
D45          831821774   1046211057  1027241460  894049778   729565857   283649719   115998807   1066212306  22857722    -           -           45.77057403183046849     -           
D13          1044384956  675409923   368975033   1210231553  1196588469  467574366   115998807   218898826   49305374    -           -           13.69850521770710024     -           
D6           531216464   752900295   1019946912  939339975   718527324   242579134   115998807   553754284   123092953   -           -           6.116518262422382538     -           
D1           681610077   155267895   526342182   1235752599  416772566   623038153   115998807   423065731   127467555   -           -           1.218097381721960541     -           
D2           612799464   545679923   67119541    952994352   463388791   1092556778  115998807   753333831   272604576   -           -           2.001726937261684117     -           
D7           637209944   974892758   903947929   892515452   759106125   256282616   115998807   859095134   126598928   -           -           7.700639913791371124     -           
D4           182781153   225294631   1199117265  313200681   520224794   251218873   115998807   1068997098  52361625    -           -           4.302666905391114198     -           
D4           456869163   712144713   986355193   760229612   925094344   808426879   115998807   958997815   153508714   -           -           4.639115881069787347     -           
D2           865983054   149682648   716300406   1025636972  719210763   149073848   115998807   1126630415  67713464    -           -           2.210530065335307613     -           
D9           346331563   1059533799  528428507   582854306   1018007193  1079569974  115998807   727603621   109808820   -           -           9.648895225356214555     -           
D15          1102039182  691899269   410139913   1219630804  1226258926  1210266352  115998807   104455606   43714584    -           -           15.82765305509941487     -           
D6           462887729   1078283687  626234785   766823557   1124696277  240216869   115998807   47855696    158951901   -           -           6.783710545242236517     -           
D43          499512376   674888368   1066254751  983549616   983629331   556580742   115998807   4583226     15475136    -           -           43.61114293276647132     -           
D5           1025895778  779770215   246125563   1174670667  78068860    347825689   115998807   721984954   133246444   -           -           5.852090244149404842     -           
D6           352114010   990852700   602892053   555029912   1118347215  566926630   115998807   864221121   149198108   -           -           6.641188104074349253     -           
D72          1029191800  1057858126  1212964417  1071468945  380152434   672101898   115998807   239882552   14540320    -           -           72.75342812262728743     -           
D5           429375157   765511221   905494679   572864856   806144817   880634458   80805978    365887453   142395759   -           -           5.375941154258674234     -           
D7           587089109   992566245   836153607   1035893803  486134339   1119083753  80805978    1084452510  138284415   -           -           7.177715905295618454     -           
D18          1010385343  581496262   428889081   1091913312  1239471062  851635632   80805978    1184602459  32049715    -           -           18.14357044984643389     -           
D20          1015145308  983069285   32076023    1084289969  722563106   802040351   80805978    743693181   47120054    -           -           20.86307636659329804     -           
D3           985953450   317350789   668602661   1136401137  844664040   457808027   80805978    271471515   83267328    -           -           3.811228204656693199     -           
D15          476513066   580051389   1138092420  549833943   448791129   386976238   80805978    1175916213  36587804    -           -           15.85368143439272824     -           
D28          854254586   777405612   76848974    1061061684  599968622   259877512   80805978    82001555    27026194    -           -           28.76489423557012874     -           
D17          721671826   706743685   14928141    767035012   705081723   954334899   80805978    556786921   41224036    -           -           17.14397117739757456     -           
D63          351987410   1134223938  459394215   686098839   138248779   406241911   80805978    370572615   17875981    -           -           63.44960525523046819     -           
D11          1030931103  839596453   191334650   1110795544  862530714   610849383   80805978    300377603   72557811    -           -           11.57141376550072603     -           
D1           716149754   367112470   349037284   1194580944  293199028   537743050   80805978    709151849   237718564   -           -           1.544315529350076336     -           
D12788       1154236340  917473350   236762990   1176431813  270186714   64119365    80805978    103154896   71744       -           -           12788.15441012488849     -           
D198         756686913   980172014   1018145642  907038932   440205197   722944506   80805978    850879488   4926818     -           -           198.9462598374853708     -           
D50          991475253   1080329771  1152776225  1099280276  367243314   531882644   80805978    984730829   21230046    -           -           50.88683138039361761     -           
D7           1086509571  438122916   648386655   1155203297  901438912   177009852   80805978    681677087   56103681    -           -           7.809165248889818833     -           
D23          526878441   890705320   877803864   581290735   635950674   1135824176  80805978    176103012   37167795    -           -           23.96443803028939435     -           
D30          507664819   515151545   1234144017  753007807   204412467   625927317   80805978    784781559   16978843    -           -           30.34079206692705739     -           
D6           673952702   847634147   1067949298  1214882461  1224687046  772689336   80805978    1049315330  133022943   -           -           6.372089865730906284     -           
D36          126331799   879531981   488430561   160326228   1053629234  932340596   80805978    1140040197  24348512    -           -           36.12261730819526055     -           
D89          277443543   1212842119  306232167   297743848   698309101   663789141   1076002907  667328976   13539578    -           -           89.57754215087058104     -           
D29          546107184   1037454662  750283265   801409217   771411002   666601606   1076002907  918394982   35503118    -           -           29.22150843201997075     -           
D6           589013292   1142276163  688367872   998949493   384317902   1098620256  1076002907  24401453    179077091   -           -           6.378683932273615054     -           
D22          476054486   1233909330  483775899   687001779   616759183   1138306810  1076002907  438134323   54159900    -           -           22.78271064015997075     -           
D5           643472413   827677923   1057425233  1121662420  700492670   977212209   1076002907  849928179   165282406   -           -           5.007658970066057726     -           
D340         751716411   961553906   1031793248  834926567   1142672340  149990377   1076002907  154845825   2825007     -           -           340.3722206706036480     -           
D2496        698920600   1092863661  847687682   931748234   161253711   426189602   1076002907  684247886   437698      -           -           2496.844081992606774     -           
D3           717932533   677672665   40259868    983884257   1140979682  325108796   1076002907  478499416   186029085   -           -           3.642831791598609432     -           
D22          366914219   703652120   904892842   702027597   403632501   923228869   1076002907  522900436   31800841    -           -           22.12683997885464727     -           
D3           972435098   235427549   737007549   1196046575  392526385   1018038772  1076002907  99235268    77989190    -           -           3.018720273925142702     -           
D23          952733190   860110387   92622803    1044348428  732162148   359126775   1076002907  1001372785  36580810    -           -           23.51261185851270105     -           
D4           560523899   242163338   318360561   685586603   1157065304  650837557   1076002907  164960573   60273083    -           -           4.017769225443470346     -           
D7           599325314   1114241104  726714953   751526201   94676612    670472826   1076002907  262486052   142722653   -           -           7.807037499506122549     -           
D3           358220118   95654725    262565393   468470125   869397834   937494102   1076002907  606481573   27470097    -           -           3.482140052144701200     -           
D198         195515458   386062572   1051083629  227777404   342226903   180728851   1076002907  995575319   1943782     -           -           198.6141305969496579     -           
D5           409777140   826756617   824651266   669777385   521046973   1021463347  1076002907  248700170   149776895   -           -           5.519920926388546110     -           
D7           923841033   609862012   313979021   1064138958  624941296   296512582   1076002907  350675015   82053483    -           -           7.432493901569053442     -           
D17          437868313   994695476   684803580   820004885   876629268   275696850   1076002907  488283965   55731741    -           -           17.84791679125904213     -           
D4           934034899   946434027   1229231615  1172829063  271920822   309915594   1076002907  49333704    217652407   -           -           4.348373813297640214     -           
D2           373915452   462249637   1153296558  581648532   592085479   388390012   1076002907  617522958   166182372   -           -           2.781580449459464930     -           
D24          561352714   248651841   312700873   836926104   170428186   958148927   1076002907  1150300790  10205934    -           -           24.36345767080210395     -           
D120         355281039   1122353522  474558260   701216027   1168402901  164305371   1076002907  1104339691  9346051     -           -           120.0885295832432328     -           
D15          289769276   907263294   624136725   522551449   613698793   537276140   1076002907  844428398   56987103    -           -           15.92050211782129019     -           
D77          776082070   620164736   155917334   968112261   91174135    1220394724  1076002907  133573070   7961306     -           -           77.89736206597259293     -           
D3           530078890   567680694   1204028939  879493579   884536349   252839801   632979563   557686760   180664201   -           -           3.142186946045830075     -           
D2           777663388   17540936    760122452   931487725   1016006721  116789993   632979563   1049022446  8541703     -           -           2.053564259960806410     -           
D38          1182550039  1234404797  1189775985  1219673428  785388193   521013082   632979563   151612401   31724980    -           -           38.90955319751186604     -           
D40          708230705   873925748   1075935700  746369176   1137698135  245320001   632979563   85287430    21738227    -           -           40.20225513331883046     -           
D3           763921660   492801123   271120537   1070801423  454259580   69140304    632979563   1023705512  150162134   -           -           3.281793551229100140     -           
D18          866361996   303406194   562955802   1149737572  15228183    644918147   632979563   1134225613  16235268    -           -           18.68809273736657750     -           
D10          607280415   270591742   336688673   639625301   266181842   174662500   632979563   636759302   25072467    -           -           10.79238600653058991     -           
D84          671575820   184315338   487260482   719389823   473042941   570486173   632979563   622489055   2179778     -           -           84.55693102692109012     -           
D3           700634532   1142809197  799456078   1085005242  571957844   164117421   632979563   17172858    316263822   -           -           3.613467989392729213     -           
D2           465526776   329319500   136207276   636963240   130831077   286242306   632979563   112048762   122653848   -           -           2.684950414274813457     -           
D4556        340296039   228608666   111687373   510418972   1072008626  6500953     632979563   1056672965  50173       -           -           4556.408147808582305     -           
D4           616852261   765561167   1092921837  1075242645  843936210   406453911   632979563   488433401   158461877   -           -           4.831200926643068856     -           
D9           691214117   242848168   448365949   857933849   821646778   211069032   632979563   557218016   24335189    -           -           9.979300674426650230     -           
D1           832036695   469450453   362586242   1125850596  305096864   286834825   632979563   631559309   244408893   -           -           1.920758476656575667     -           
D99          55339164    327028975   969940932   107385409   184965912   380240974   632979563   12322840    3292919     -           -           99.31279056666744611     -           
D0           270386549   37838330    232548219   469550503   700363567   918209672   632979563   865397176   71222595    -           -           0.531268623391214543     -           
D138         394831826   923551257   712911312   783007491   592484574   121821074   632979563   963890224   6656161     -           -           138.7513398489008904     -           
D41          356853911   577771684   1020712970  528351502   430278226   48299971    632979563   638652542   13858729    -           -           41.69009178258698903     -           
D6           684022243   556472913   127549330   980041327   1172561077  26563516    632979563   752144039   91984075    -           -           6.049665803564366984     -           
D5           622209626   547018829   75190797    887238247   216415620   803915962   632979563   939629062   92152384    -           -           5.936024715323696888     -           
D4           498124062   375530074   122593988   634014439   786517195   117935107   632979563   1168935740  90452931    -           -           4.151662857669034517     -           
D14          157352008   624607682   774375069   215140657   278801540   538966310   632979563   921980047   41774710    -           -           14.95181371695937566     -           
D2           480586876   336048668   144538208   807554201   69020797    32335880    632979563   111205103   153619551   -           -           2.187538407790294869     -           
D265         746983925   1047394024  941220644   800057699   348506399   962341630   632979563   452967557   3951089     -           -           265.0899597553990811     -           
D70          1167112085  1181295109  1227447719  1186610089  429478390   1011327926  632979563   513152541   16729849    -           -           70.61002815984770693     -           
D34          501690792   956717285   786604250   975291305   581553912   264465509   632979563   116682789   28090279    -           -           34.05866082711389231     -           
D2           565549514   138923827   426625687   1062814854  1007907607  339534475   632979563   517287010   68284174    -           -           2.034495240434481934     -           
D26          128199054   375368656   994461141   242007002   1105490865  278164751   7340145     593019259   14391106    -           -           26.08337788631394974     -           
D5           646250443   567203382   79047061    1185549128  683879678   610430767   7340145     27192671    106951758   -           -           5.303357257577757627     -           
D23          177254717   544620864   874264596   254298080   489286411   419837440   7340145     44562988    23167991    -           -           23.50747045783987053     -           
D15          754696379   1229950409  766376713   980322419   1023116565  399070368   7340145     1174723564  77818259    -           -           15.80542182265989785     -           
D10          959642373   1220903849  980369267   1241528014  653220776   1006366245  7340145     557464592   113985450   -           -           10.71104995418274876     -           
D9           668566385   611932158   56634227    820095293   833321780   181347834   7340145     1229100709  62450753    -           -           9.798635382346790918     -           
D6           838246488   985272327   1094604904  1185705568  392445567   794140532   7340145     387802054   143328328   -           -           6.874233033681938995     -           
D68          470320425   946401267   765549901   622501106   519149862   683450364   7340145     107977040   13778382    -           -           68.68740226537484590     -           
D6           964875896   1000907347  1205599292  1238173190  335474230   599921825   7340145     1037697609  144984014   -           -           6.903570396388666684     -           
D8           460023632   217665002   242358630   604561523   109335314   5716192     7340145     417119187   26409959    -           -           8.241777353762646886     -           
D31          922804927   97520206    825284721   927595154   215813282   1164503747  7340145     407293129   3081343     -           -           31.64860452082095372     -           
D14          1127977498  536588189   591389309   1205952084  854923529   1091781837  7340145     1119543937  36333294    -           -           14.76849825397058686     -           
D45          667308422   642442909   24865513    748962487   1164058760  269613750   7340145     72876203    14075902    -           -           45.64133147559566697     -           
D35          761499832   246814859   514684973   788445170   306870444   1163679551  7340145     995534744   7030368     -           -           35.10696154170023532     -           
D178         373444661   1108112383  506963021   557068723   1104155390  803929249   7340145     614997705   6196537     -           -           178.8276876261692619     -           
D24473       494198099   1000017121  735811721   988355337   74195212    60702823    7340145     608475172   40861       -           -           24473.63307310149041     -           
D7           379114362   468652335   1152092770  458671626   419354939   1047542316  7340145     214003481   60885306    -           -           7.697297850486289746     -           
D85          143821500   650194664   735257579   177875387   377837973   983039541   7340145     462752403   7605952     -           -           85.48498123574800366     -           
D8           1048575014  1074159905  1216045852  1201404042  781273078   737830386   7340145     1070583897  131600846   -           -           8.162256836859544200     -           
D5           450464610   612337877   1079757476  622839542   304602966   146025231   7340145     1229866661  105714746   -           -           5.792360102723985166     -           
D12          196206461   1126138095  311699109   298847596   104765642   577574428   7340145     737090897   93565326    -           -           12.03584856851778617     -           
D0           710427917   63538256    646889661   1198963240  32893933    880878977   7340145     876617061   221892594   -           -           0.286346898085296168     -           
D48          418630566   619793756   1040467553  463735722   192789872   737716683   7340145     1119693600  12684162    -           -           48.86359508811066903     -           
D17          145644135   758618046   628656832   248085464   534766839   133681329   7340145     1072544358  43202806    -           -           17.55946236455104328     -           
D12          1004923530  591464985   413458545   1141594954  1059609852  952064001   390201460   299527636   48223562    -           -           12.26506214949447326     -           
D328         892095572   900942486   1232783829  908265568   440289963   56743829    390201460   1181123284  2745792     -           -           328.1175289315432487     -           
D2           751499298   895340923   1097789118  1184462913  151055704   177902075   390201460   644110162   318535683   -           -           2.810802590678671312     -           
D4           256151400   600115414   897666729   385069319   1181664476  570160334   390201460   848150062   127233481   -           -           4.716646980679558708     -           
D3           559578667   539695174   19883493    955785632   884743742   1167879568  390201460   72615627    163371702   -           -           3.303480146151626675     -           
D9           1072435485  310552383   761883102   1220728713  964653077   751439913   390201460   766212748   34382889    -           -           9.032178273326595679     -           
D3           678324036   1040104346  879850433   1077575845  499053983   620142760   390201460   629457434   279072227   -           -           3.727007725494661996     -           
D1           560383643   359665596   200718047   917054676   976528790   687416749   390201460   672025444   203712610   -           -           1.765553914409127643     -           
D7           629257544   929770274   941118013   794790562   1194408550  187669539   390201460   418193951   132658490   -           -           7.008750619730407002     -           
D10          278786912   746055671   774361984   383795725   693340226   951253960   390201460   4534133     68769286    -           -           10.84867554099660130     -           
D1           750028011   337901392   412126619   1000359567  1171211202  173730261   390201460   492728957   249364899   -           -           1.355047937199854258     -           
D0           644127773   93602364    550525409   774542466   450117412   12621792    390201460   279725038   122469001   -           -           0.764294337634059740     -           
D0           563893188   44889562    519003626   1072055285  476995808   367090574   390201460   797204979   55731091    -           -           0.805467131443739366     -           
D33          635866603   781597455   1095899891  723324242   852938424   1221744180  390201460   643619442   23663130    -           -           33.03018049598679464     -           
