Elliptic curve parameters:
name = secp256k1
mode = legacy
p = 115792089237316195423570985008687907853269984665640564039457584007908834671663
a = 0
b = 7
g = (55066263022277343669578718895168534326250603453777594175500187360389116729240, 32670510020758816978083085130507043184471273380659243275938904335757337482424)
n = 115792089237316195423570985008687907852837564279074904382605163141518161494337

Using legacy P2PKH preimage for signing.

----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case                                                                             s                                                                               s_zk                                                                            s_rxk                                                                           s_zr                                                                            z                                                                               r                                                                               x                                                                               k^{-1}                                                                          a                                                                               m1                                                                              m2                                                                              f                                                                                    x_recovered                                                                     hypothesis  
D2                                                                               64155844832399084530672133497305503261303972016397659531070946354142740725068   39769527790020077498141905312963366874055634688676337509357713613500747335737   24386317042379007032530228184342136387248337327721322021713232740641993389331   108821638662715485458972580577560215085807044742193476340287369071931060802032  88886096432078004754716138044063987718378277515743996947667304543309243698990   96199527239975511573269866623236854815983013494091040540296617447316261476142   37277512991655064729853850040207192976849224040934409632047258024216843179818   106446887591306511339759791687449091650958141966216596723736565736698004870583  19490051002082683602371686417050791436800899290601842721854523636354420648104   -                                                                               -                                                                               2.040504038997658507694427571654875795334763712925362223943521346472782182403244     -                                                                               -           
D5                                                                               69101324173638218558117251606799220868443184512841867418329329174792039929741   42722118705278901815604292771241558827454975196332201585278942050723906317847   26379205468359316742512958835557662040988209316509665833050387124068133611894   77783816357026157156186703278168752821777020377931780151887550390559808617664   40532359639363690442498638168226652473098660550148885891564631847988691534078   32485518272874422493812239604848648240497653150311993381203884569142139581324   37277512991655064729853850040207192976849224040934409632047258024216843179818   86143062999714882180594493549179159455640959836611542453661388976912674143803   8323878889922648371631089907212497195106333457212478283421780664417659114280    -                                                                               -                                                                               5.132477210474635736248779941354158986491463241286538405773682265252556146019896     -                                                                               -           
D9                                                                               86787395589429747045337659163828333891921384098708798785726671679553935526398   63386112108904623653590744023438161557016070325297702806941414564944459693655   23401283480525123391746915140390172334905313773411095978785257114609475832743   96794715143383665493317551076980313934451954970034066915428348552816688849407   113308293302622611514604330397401558737483701249016247954097074912643814393259  35917870042095377183802332456958470453913104625421677216770988555595254667267   92685949741194808039168650266218050645204381524252765658877778367294307590218   100646408836936422111702324165644308685766299625978758898572563115293020812332  6728839157798399461498523858612493551676817128106653748113256693451908942326    -                                                                               -                                                                               9.420066466508295475288950866606195376682542805421348902939203790538387708912451     -                                                                               -           
D0                                                                               36375251252918828378166079236528484759020736617625001909446371123432304735911   13690328169095993007416261110704250514923242532844560460070906165887310136878   22684923083822835370749818125824234244097494084780441449375464957544994599033   57157939577753572948123132917372418690669404417128421781523082649668468832869   47018661820501288507997303503630456094040417698642713400466495989335180121162   115787168915640413895629446734142518472915395229367164526623303310500969375581  92685949741194808039168650266218050645204381524252765658877778367294307590218   124801278114494395994806538637427586975360483536661755209002388520705098595     15592562928084083808209025555684550827372068818121582037369659597196140638953   -                                                                               -                                                                               0.878003714478398102603523925966446139130777284398324146674318444126889287161568     -                                                                               -           
D0                                                                               69336895972046865466501761574504341322801910663758065821188856902494318524295   10071515641624384057085916799282738799474781100392664787674548882489188054366   59265380330422481409415844775221602523327129563365401033514308020005130469929   96109633630690674994290171488561426172830357773188638102318005332992324941739   112439438246186795409452543850688188157690364596007102389144278249378853601968  37212461053473086508663132710480648312591583617615431479856004656576633939346   99030578277422194608551689251436076768114304605393138757957473858422321593459   49821537144512052491423569360819440444912017758865300324939139107359912946328   15791420654759246410924941746390171622745016444896921258930560041498305689407   -                                                                               -                                                                               0.637784013345817165640795675091246079802244157396352538310593580221321505076459     -                                                                               -           
D41                                                                              66643385900936084763894073744889050546083208640692800068493015497559325096759   97699277315841323354776694339995032103192514039634321720151127040041573106392   84736197822410956832688364413581926295728258880133382730947051599035913484704   98780184547577729551494507266616864135944246891477746922618851939633873739049   7872148503283206944731969353599534117277526043564963707649470144882270624442    81917827282265185579744648116809162422916887615986944135052415821499494186437   99030578277422194608551689251436076768114304605393138757957473858422321593459   114003079969293789790147866098917052389396131767634256068210433163092458363641  2369788607652795188693206701433423366361132139122906360241342613410227812179    -                                                                               -                                                                               41.22700100774369848790129821533054495150796300074446532889543031189581739878859     -                                                                               -           
D4                                                                               73066391989539849852306907859595221910429676365689109480749650623773628706011   50660799549048902411035363538602585571808448415190601817227656985632176458375   22405592440490947441271544320992636338621227950498507663521993638141452247636   93274044311695023251675849691427232472609136879656778370696259929446762572027   43758980263547474408761124333230055795782884607549425574478594819098663991529   75284335797639661984759819383395357294461692763600572247046860313174468483656   108084428601495203981746196587075564561042369459640377360678399071500305641520  111761283952635041054986689420546033789278231486468202704313205233183197568905  12443435023074329654200082364099190223891294823786102810909822706754227107963   -                                                                               -                                                                               4.071287345906228953228888687304094437768102859702408205551466981770122706800010     -                                                                               -           
D4                                                                               57042894417528649455084372646681626485286740848384047478749377905702441368719   69573602711609725746255920966049024209319502625854542503164930144570347037309   103261380943235119132399436689320510128804802501604409358189610902650255825747  98359443078684808539102580694901004939787355484159894177341230011738704006463   89374820884006906826856866394881548082451638329674043765768099053713152384091   77630810093296092789588948335623033954788234695681513318850781054656555818384   108084428601495203981746196587075564561042369459640377360678399071500305641520  836948013806621171715948238749491065284490014688563682920688058124797229453     15726345756372490371066164598462248030786126212608200780157525799666178730975   -                                                                               -                                                                               4.424015838734674100146565085374740877989740790417393916190996679806005279202619     -                                                                               -           
D101                                                                             17946176488545679446762433986187765658468596278399497837250169045393468050312   41368115359648468422465976359487632512948262378090881814507417075613499994428   92370150366213406447867442635388040998357898179383520405347915111298129550221   26715806600821463765914225262754364776263027796434315572831917021865714886252   91285822804385116200969540670776655654686493433154794662021748134369668921141   52453339128751655167127627076738391820976496312807508010752797532465172645752   87784741673039640300827225080801253504438872047944415974033388871063940430884   33431662213726508504484868409938600289724610057145807657503765531799333652052   406916263994110808458851433054567422879733242329862366086673092448974378432     -                                                                               -                                                                               101.6624770747604677273525390823721588609352056060416046359477584150694056481263     -                                                                               -           
D4                                                                               26414679977919231506337528435142993395037092767899379829389242465377046397699   40842997167310841542663751317956296109923557093329756551803628525350641757869   101363772047924585387244762125874605137951099953644527660190777081544566134167  42800688318550258127822051204458773647174057425030567550471307767516144961544   37009403502466795809593886912225115377964613539623572901296411704682232737587   111014881204820206843985087816952414366177806500588710355001012004489780047833  87784741673039640300827225080801253504438872047944415974033388871063940430884   31293428494446546399933031195434156829970316441043918892424062265591937719147   10028671637288204884853005665827213142900128110768192108307177163237947833854   -                                                                               -                                                                               4.072622840242375336826672954574635917761005467745010176375359142557272339603414     -                                                                               -           
D7                                                                               88895979647082758776130501726462913752850794616607050221500509063422358749338   42298106462007424787302842287351153559623042526978307028072795564630817053250   46597873185075333988827659439111760193227752089628743193427713498791541696088   109781563197966437940917688122628224898142235291805525419228261829671023458624  15928959564798241787382112261372242543970845341645487439429225905824969699555   105972508636382883750763192095277649209841713035924240521387073557401878605024  87784741673039640300827225080801253504438872047944415974033388871063940430884   111711470922809452568753765074756443664494336287970539571146660099423996755590  5353645443548042116981756141801669171685031915813149430589497998427699912194    -                                                                               -                                                                               7.900804584095699353016693945044525876078881062700174010455524307439908582733491     -                                                                               -           
D2                                                                               36716386037375950248356461103227751054936931878225696280724713721126109648142   38764186715531673891805076792265127310403705254327541504771320182927584829824   113744288559160471780122369319650531597370790902973059158558556679716686312655  60125988405769368183751044811845984351630367115282717685969388063910423319052   15886934809835817046701940741848080136866122719965976753352238674015793313109   56655264492600674505421938173525677081267113610185515589004436689071416550203   106640248020602190448524879384494538472786368730447980400604666604284738260088  16714832074819559887422494440874377892542351853493419731415975231887027095030   13306783668982532312961877394609517758243496641168674875480039378341795977232   -                                                                               -                                                                               2.913114669917503358426722130382148622193537231919187338118633267080890345004772     -                                                                               -           
D4                                                                               75045553780836998681684140830643191976567495968555171976995824926445331935821   104037139118133418156906074769994752164509688164266758311374307289862220248657  86800503900019775948349051069336347664895372083363318048226680778101273181501   100773684834859396813857702321620569481273316153127643587698499585581283091204  53669136036433127682383731356017816761719591641735915673132455494343651317042   7938308574951470887717237065744809591368160035528160979101492294530221871345    106640248020602190448524879384494538472786368730447980400604666604284738260088  66998292636353012320015090457950643383130009530437530094823022593069099902144   23589291672792202417337017848688436967155855599410228755590475608173429625055   -                                                                               -                                                                               4.410354518534757496130450168748137314572580231499260170326335253954976110475862     -                                                                               HYP-005     
D8                                                                               56399792672451286962481060068508462836854230997262776304752537817253313090765   55258857087429750172690612186594455241061614279882331243119786440262814950160   1140935585021536789790447881914007595792616717380445061632751376990498140605    64763104305615850034204173523146961602147284318259818281387012385379688807605   87819655877006803837878807322014073931676639043572867033950570707732657780168   73831522273504534683361061736030693653965146868914745021046459451064660641769   106640248020602190448524879384494538472786368730447980400604666604284738260088  96411002896575586797937432723324914254592159909607613694947428686945240322822   6219922873463908532142379340677470245095911071280524444945690408495058789725    -                                                                               -                                                                               8.884170786615525215334868068946087723070078431254854044602358195022038770466992     -                                                                               -           
D135                                                                             86975792396522097669107857725278597466209584165455313929623980004321923365800   41833932117656821994717038791515409603970236069454767064665839903092825348258   45141860278865275674390818933763187862239348096000546864958140101229098017542   92073876959111162440266858615573452271997447061764094084501767493763153328506   50739282776455815828296343806226627471907686744478705235218570396527260556034   45172663999785487898690360682683727042605533847894405338659775585091656631236   106640248020602190448524879384494538472786368730447980400604666604284738260088  93651333966273889617040866555761531063203477988937544486248523022839487402983   308354832507996559404842590266065767815914928206051296701592683821013999798     -                                                                               -                                                                               135.6681579380532118315993295214445943713539970642302539190728228242609038148211     -                                                                               -           
D5                                                                               27552993824935562554888989265016922299955671259523517933835820824986619010714   9814069078591658269207028822958572096904147832126866489162417786783629776441    17738924746343904285681960442058350203051523427396651444673403038202989234273   33995543159609709803087064530913990073223516555546904600862715344540399787282   53326568121216023251652981678712871005756172604301274336233386861033425630288   12893633012173929674048318406494675157492492047459855680958083166467654860335   106640248020602190448524879384494538472786368730447980400604666604284738260088  36289156442527111777931479983765029900938634725437602678484745759688195344652   1782796486238973562096688201428651206884290075429971265728242746771495904442    -                                                                               -                                                                               5.504873469487048925735965419358681167639374762327688579999335857640697523999024     -                                                                               -           
D4795                                                                            11438762892828306522073041539832752140525318634934430528111144757873300030452   17534477183069815044780272811901179272662088778525749919974391530494374810212   109696374947074686900863753736619480720700794135483584990741916368897086714577  11442652384701825277966898144262115824634670221679771957949408630830864435297   54959610987241804855338010395812070081248493694770006067113065276091501315204   2133356262043243844674075271002009679085122684004710007839302280350456633126    106640248020602190448524879384494538472786368730447980400604666604284738260088  65455611975969969446035677391469481783167089859604683730517838308454867331029   3656784683164194134624517503520859031653603630626803615358262633949786152       -                                                                               -                                                                               4795.053223614286132758454808328525905908085480789181531714512139338258385370054     -                                                                               -           
D9                                                                               8099451932289027962730183416699204560180752521321244315335126169206459843286    38130201727752789013242257226060680501356984785512343918385322873198749584386   85761339441852434373058911199326431911661332014883804779554966437525871753237   12348511952891075866473906088958433826936991658340134607298481076988846141967   67085158120817040319026771579917349832500741239021108683952003054491296004891   95335194327786622392859546456765139724413684666881635188943199025745596118779   27003643103198392780234244994175254437762935357037462529691622686677722521436   32868104855167373228501717387875186054968526568747662648435763090671677019037   3850391911686980058986460744439975293424513384302354023371771261424073544605    -                                                                               -                                                                               9.902940428483999693698429930340848522152747515574008797228422307862281282520648     -                                                                               -           
D1                                                                               56131731302879150287494008206303574279226510632417378488985672062444091245686   45578101260983095398725760121579498641670399286982446750721796773085861081372   10553630041896054888768248084724075637556111345434931738263875289358230164314   85558137186850163235821340797329309852385460336956180824142440300284894683606   78048294298602696887898212101107702399773894379929208709627794248854168117322   36134253540058784182935530466100180902068768629965814195683628979685521211525   27003643103198392780234244994175254437762935357037462529691622686677722521436   49728390867582412109834506057625294967173585596485085489404471769391379936798   26705325418908137339166675615277838706067560927878576153828903824603287807766   -                                                                               -                                                                               1.706704582177174697954987781774748941996067753311434977005819940086720685462616     -                                                                               -           
D0                                                                               90340191190412493498871035068267160151518391688621677944821278113229255174029   9645685105562214513633641409219327909344852600567562031213918551576004965689    80694506084850278985237393659047832242173539088054115913607359561653250208340   110191592974992107223137386577298498390174932396582009345112688301546345296020  50021573567066040900955777662927089252913112602541983065465755015788063777252   83226214536557092188152639762424509495785362442941980434471914129201118819865   27003643103198392780234244994175254437762935357037462529691622686677722521436   97879254872226296758155281173518070299975774189578330253076162642916134285496   10934584052094038601805629032141807196892228856780352343655637359960894686065   -                                                                               -                                                                               0.882126385385003082121461774549032172148383534090460692765682606139580458456401     -                                                                               -           
D5                                                                               70165344840144903974276669716159751906927253650267399159896558464963095409845   46372287907925627660247110856710535141122972328925380645259780896358815913960   23793056932219276314029558859449216765804281321342018514636777568604279495885   90700971792795904318584686692273991076550740551170408367786187311638844150752   434389092013210978666076018546811299377629775802752263317816762072183176494     80764504940020854552014823613198852554312342465150456860718816278056510749628   105788950566881894205564671584748022498813726714823681779340494252293789605638  33247874461515003323778800292921129958366048399676697903105348403049010393147   8558463982191902941352618787817034398056792947558371536227671924935849187124    -                                                                               -                                                                               5.418295619916746971438861177672615742635223467216422969708580257397313169769293     -                                                                               HYP-005     
D0                                                                               65770505901038972760559805539042308944082930280727190302479434644078372813930   17402669549896609847904379481391892656319382978094726940504180066826716356140   48367836351142362912655426057650416287763547302632463361975254577251656457790   89116021615475839933392836939128234652807453358076677857411492436039628110242   6813493804331559700975839465769475824195122595310248810232628770149849872296    54896533313198084334395271968148720358118691665667708916952896636689728449549   105788950566881894205564671584748022498813726714823681779340494252293789605638  64012765209560893280459519145193929465207514252737332674625311573085364355270   19079474472165238414893742738870457526633884126028215192615319060155862221306   -                                                                               -                                                                               0.912114721780471766501186215739250478903867668880649436568654959128701064973207     -                                                                               -           
D0                                                                               49246906147382289077951897246076232731368692335929642373543249973135112262322   11230470174488784917685751154748849325125431505854352092075509307097022324110   38016435972893504160266146091327383406243260830075290281467740666038089938212   65737676024438921008140059016256021928666485107427001189409866608266328435192   58261342323243912080642865981180706931459140727620097875126877003808776402962   21641311744892213635226151220353632915100254875547753682077973377019041587140   105788950566881894205564671584748022498813726714823681779340494252293789605638  28950813677640239147109837341547619016504418397513613772432792857372032633167   16265366393269025217575573705716654336773106792934924741810016702872679916582   -                                                                               -                                                                               0.690452947874337850654168240470344104576465082103934796773331427595417902031626     -                                                                               -           
D33                                                                              75195245770251283692935549247426257520898121726900986674358712849233989976591   17690330867510783666754287100561014699446920234055133065774339888656586634867   57504914902740500026181262146865242821451201492845853608584372960577403341724   100085730907034821019644917826998015612877498287491868899995951060829335863101  64951745012498170285298896865689720704581499113416900261973607898088371847560   88672404407439710131437490487761998206336099561786742783189968527840787343009   37363546136365342733963080905920769864524356461017159608811746477641439328155   36041136971227526907956375199679618066126962014139653266181670017217671703009   523790359900671712807443508710983244959992045128339997446998214447952317061     -                                                                               -                                                                               33.77368547001412167392871079995953356909700751860831097487426045884474013267236     -                                                                               -           
D12                                                                              57849562329281188955317799365325138618531671233580326257246935510967741726345   76756442608527040036345047076870659167730290731760101400797840581529727083024   96885208958070344342543737297142387303638944780895129239054258070956176137658   75093891141641315016133906794766943142608797079301212662320789210512153341136   32788566067500897769456079668346774218474974426404746317610113618162681203645   41458850734406851991773327086170931389645615855048938840196842617901142269944   100414974871881975676645575864949402398533801990707696246710014019530775540241  55338466700401714222623086765769538054632533236452813470380698818301558158959   6116575892200810772869477076999725046300293696417667042025374412334506881972    -                                                                               -                                                                               12.54892344365390259772240019156909358694280018416124596563325344935487874428584     -                                                                               -           
D5                                                                               48227913493855094350614062711375472284742173955353832902872441517870192267367   17141811613397762409306422026453145105849432053215316481754246990864807175353   31086101880457331941307640684922327178892741902138516421118194527005385092014   93123423405129038422906095337458092605014264823095023595770658905499241925024   114523881168201625505817717335968795439746718347213481009447599544501572075057  24543984738157119007707234046368879692655036627118116839762878415466467921547   100414974871881975676645575864949402398533801990707696246710014019530775540241  60616541779700564067448840919332261174464882540080859098932123214949067924502   3332403582581150278322030085292851964470083087612642209974224130241142609710    -                                                                               -                                                                               5.143978269318862473365715662167224719226483135304119117481192682422017819305187     -                                                                               -           
D13                                                                              68979105875137783307255081283227850253729053356112477123182534897042778407571   7835178292156253540549648855481141766239155920365174779005504775338929938551    61143927582981529766705432427746708487489897435747302344177030121703848469020   72579067628073869168028538315733541624971758123194483058104466355698075345490   1774356074267812782200918410936596764724659590704268856580460667953837695165    101220137735242074148463164212495378915573254492399711464668095339659531603736  115436251101173856003340234434882871040851959751770558903196048473676314091442  12641029953571395073551509313565424893966330474152776563657793162442396199813   579832569352151952559397665619714200117662781554364359665837182592136587110     -                                                                               -                                                                               13.51282888594980676872153087546566734165013775698698707541778992182965369602135     -                                                                               -           
D25                                                                              99740553691828021057303405204002825682209803758157238027201306992763778463657   73074857610782420031911004690889578906094501800186678113675872407978582035756   26665696081045601025392400513113246776115301957970559913525434584785196427901   103954473133435615532518942214716615543731822757528613617741823016211437983344  49009416555355742463863179752874213080673444496637082160316849835508046555724   55408732737114134761318786805655509444305365804612213827394648623234257841053   115436251101173856003340234434882871040851959751770558903196048473676314091442  23097799799726409401060075707946370305717304532922289957265645870443329050924   2820406534853348127346053957585658867203366772615599444769438453467609510856    -                                                                               -                                                                               25.90933495145304381510374345362337919249936950439244090260852633516249852619797     -                                                                               -           
D3                                                                               22548503071065555633843931396655580157837569245944102082413455518485280222083   39350970115967074844666866276412866058518973278223653985534805667044404430914   98989622192414676212748050128930621952156160246795352479483812992959037285506   35073253937372507238155472518523068541961738399617967637535634502450665209784   58467642272915356136058956521780681818788141612328852768392654378891886662006   112285872578089308707152182318341886234607731110950991311489852668370942598448  115436251101173856003340234434882871040851959751770558903196048473676314091442  39726019075572498282668639520161329847959308704653816244073558843220895782242   10023752204758604029532390274788091773713400092270236527291276534519895234382   -                                                                               -                                                                               3.925772436521912254495527613816167318867284202295725258390100991078261400926472     -                                                                               -           
D104                                                                             64292169372536010921916181056104747733934419137108586090144248610726785510624   28163287287954739907828970787721984230114206345893050315016426199745726402325   36128882084581271014087210268382763503820212791215535775127822410981059108299   64800294551321295078703237176486311351290793504247947817658405319685309721191   69536577855471014534997968053668246771193800600169917951839050164796280537812   77909381825344009516550717850494857688337633992163185443119278502290603580115   61866885264010694988105551112417720554039605659512419297986226106609738025075   40878081758626419402607069845986753160489127434694501834420316162279368455103   268396845590207166747109888027731947031248877549008423360503281952734979182     -                                                                               -                                                                               104.9315137293190182141005810436532883183831473648486355597823025237045730721265     -                                                                               -           
D19                                                                              51075729263893444032554232213845798109625974778299924259143182753019820896663   46891695825327084145902417196500922264494029029916283718542897337618331642524   4184033438566359886651815017344875845131945748383640540600285415401489254139    56479353281680248716040451776886293053122776190071856214746723784566776534662   102968135239025663044139681530845323995955202332197138910796696645731930676940  33653521470383907768449976278373122738558613031099082160017781465892127397897   61866885264010694988105551112417720554039605659512419297986226106609738025075   55548709733982223985576483755824483880748663922833632048947212906583472600114   2443113103812201881178256146481343618154762072352536658711313469097220154672    -                                                                               -                                                                               19.19341996576330929836004268800037445636172929937282572111470832159335205930792     -                                                                               -           
D0                                                                               88589544106592818639096620615198096623054599211104859422587156838365210356037   5764466165984937332735286911124280096735526514550016548057926074132765993428    82825077940607881306361333704073816526319072696554842874529230764232444362609   99680999814116502898915041867895951056455856555844580027091038905706266073696   34922094516482557625039856741460897473344286795485487443075622481220028331971   88092227668248724769242276778229544034663944873965288006565498867923160082196   71689768787159810668243318093519028309997798478389258396794817700458737822493   38018474032542553838865208884938244507707369708603065361893798761890683717946   10949354153927028820367671846313115589245797797926815191059982366977820332424   -                                                                               -                                                                               0.526466318008125522998498148401555692289323504717925849485413645441226867555076     -                                                                               -           
D10                                                                              103063015610260213133081946130478679383904355189677511702440981276599248260435  60553077565621720216484922903861489602309942864671983000393005866319100943271   42509938044638492916597023226617189781594412325005528702047975410280147317164   113870548005866034504211881721433595606028225432032651223433744764164186084080  78638551888178405646266722885252652401414819117822308157522170686704517934431   31535457013769802648157685209278551134266856262255757964726203224133052218454   55799778076054690917956078482882968493396106202971733052372061521910008338683   20323580943429669629293538601816865665342850564355693005227263829834666424551   5795224049807820792912525811884433384789523008481256013506109888514807847630    -                                                                               -                                                                               10.44878973533900908332372636128701292329751233655545909042152687276701766545357     -                                                                               -           
D7                                                                               45578792715034994534126930502028920641114447788985760223111404308466769264925   70399466664050700711733072911159884717331343878663342425105640263013169951551   90971415288300489245964842599556943776620668189397322180610927186971760807711   82082100394306150102870669046039119023566083047459257666103403545655844526329   9134294200246637673360102273259505975574139828638262123722485281950418992640    88757286089471393294593363761928118255534786768159765939180564192091627190443   55799778076054690917956078482882968493396106202971733052372061521910008338683   52426811222849332571030084847551143590325234294285995497182151602510939332      9075485035763838965383191958018722258662812530512262780119405071277694003521    -                                                                               -                                                                               7.757102390299464985846372924224285154383907879471049200517352941066343171001530     -                                                                               -           
D10                                                                              73766037597359308027486399647855318443759883893696400653990566969458309807310   55336150901479165967711902681877241383559646880904793237026042284429158308818   18429886695880142059774496965978077060200237012791607416964524685029151498492   96565711370888292048457250991289871143618043490462159431294820454596590124239   3654322788559984763892954358597684134487973438643707794044283693166188450733    100702297863227378389970926203348122174705117140942687183587245897990867386318  96853164554055375942043964257419554213568528379765340503617688165869001631836   105920199691673315890410582892676698589026432659086973732304682590214449832112  5367016276772355964573845617551660344185405103399124322077806514043468856523    -                                                                               -                                                                               10.31041234977537778052884195327593788118546907994700989439171756396638248538398     -                                                                               HYP-005     
D12                                                                              71666287594705999454158281360487536933258816554119351382088329805663254335703   60372163830808303505172211238273920332206231088721860717969331271016365092265   11294123763897695948986070122213616601052585465397490664118998534646889243438   88359401084349168432200868835413697839882629199148436821304562412830030548319   88562091512348336687932774727770066220706008884536894171739472904275005696883   44503850083532087339213504242469388914697938423512478242307465020303146635998   62863144347528072246757871827382390475728127211171169799652287567035667914228   63690278118705251339572144822354677935188325220000506244552984853948824191177   4893833636133323541987931460782893306763565974003009625223399376996149485239    -                                                                               -                                                                               12.33637436815467062990301874738899751238659179209238756942890194169442225214533     -                                                                               HYP-005     
D103                                                                             87540729758350705493089082486784119716567071922888896883867353721239154781305   108978494484632197252473512982186672373749152439669370924285608739912762913646  94354324511034703664186554513285355195655483762294430342186908122844553361996   89031879950931575264060453281172452973293958123193475682213781466059864862146   41773813099907099263010063253845592360886496286037558197197611498404288611962   2551342170886719952747176034247506679684205778504248332024201311230947959017    62863144347528072246757871827382390475728127211171169799652287567035667914228   16856441811452349566457139876162894030452546252894819261391410263590017954912   1054018588660258776749576412260790826407672305223326579774544521637970092527    -                                                                               -                                                                               103.3933325816886276373957613705111281102021255363954134888656800117968077994037     -                                                                               HYP-005     
D11                                                                              19635284087073684384265516472910323619546319274396509082600028208673373847901   19443014708523416053036339824265374919564749095736256935503023368876582722306   192269378550268331229176648644948699981570178660252147097004839796791125595     24132545547807843656984893207912110065956566029584251251785394403982471542711   56395572634063151071678531232158644403741455475338429265260635311039889230795   76561515832167281092783322886447944168950475214765111912072907574999914904279   47440210778037175561799557176267022463888966759490211588051036867117361069866   96673026952997229575889220680532013701732924223581136198217555401245478818049   1646238244137047293388009532903177833905332253645540405858563427436983068661    -                                                                               -                                                                               11.81057163370383295339846786560558946173364982502378814599189015483626149394958     -                                                                               -           
D9                                                                               36716987004141322880571758067781320027886816551154133672794546481722314909512   30885299009038870950548150235738606177464508117719010736737697842648711945978   5831687995102451930023607832042713850422308433435122936056848639073602963534    70138611481943193719655457367692099868928470696871462211570790126182441589272   16262466920641103263029915367810603963446855928731014615089805780153415454398   64150039746571334620420092452470901156869941233768753119810952988287625455540   56930707789199011461132494455728566927362578613710365638673851380946146681542   32430348022534551931635852489745548385699950192129758944716620977825525014826   3295362526339452041488058767870540186845162405436805134018302837262188229752    -                                                                               -                                                                               9.372352438366414433699573291575951385086951260592383725709635716155485042132927     -                                                                               -           
D2                                                                               79847699773010385569383710629763805943612827448430965457788401351438722020885   41757029178432051455431212923820273681055731088979543009112324478321354536082   38090670594578334113952497705943532262557096359451422448676076873117367484803   109513238008862381408555652295739642618429378041164694982774145543601981105829  93143096373922914658765926323160755459952067337554096003482219270421876417214   61536222699774897875820546661540735178115610425485402794082448554646831471193   106570908853928429187690339456058708865285178538917316401006390485650214613829  59195598700385088506562189376728360658012371303740123784582419942558503201171   20516623301306393891039827297812132593979726262963506407816912967112203850997   -                                                                               -                                                                               2.035277860551895832285306261999349014890317173341420584561760254045701151201288     -                                                                               -           
