Elliptic curve parameters:
name = secp256k1
mode = test
p = 100003
a = 0
b = 2
g = (20002, 57568)
n = 99667

Using legacy P2PKH preimage for signing.

------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k^{-1}      a           m1          m2          f                        x_recovered                 hypothesis  
D5           76142       68391       7751        97043       29702       99479       96689       33615       13439       -           -           5.088994716868814643     -                           -           
D1           56211       19041       37170       77419       58959       10832       96689       73839       13795       -           -           1.380282711127220007     -                           HYP-005     
D45          71112       49548       21564       72668       80867       61514       53681       60667       1092        -           -           45.37362637362637362     -                           HYP-005     
D14          91728       63361       28367       99002       93771       98805       53681       1798        4440        -           -           14.27049549549549549     -                           -           
D91          35634       52050       83251       70697       64621       91813       94645       69088       571         -           -           91.15586690017513134     -                           -           
D12          17690       23243       94114       22948       12114       5794        94645       66751       1916        -           -           12.13100208768267223     -                           -           
D13          34172       75128       58711       48515       33771       25096       61889       51242       5486        -           -           13.69449507838133430     -                           -           
D0           85938       6591        79347       96891       81089       6513        61889       28374       9267        -           -           0.711233408870184525     -                           -           
D3           64802       30469       34333       92457       28430       771         22982       66094       9492        -           -           3.209966287399915718     -                           -           
D8           69069       79975       88761       83895       31042       13157       22982       80858       9765        -           -           8.189964157706093190     -                           -           
D8           88406       16663       71743       93496       58482       98220       22982       39213       1876        -           -           8.882196162046908315     -                           -           
D198         58278       47977       10301       63554       8168        29903       53704       43116       242         -           -           198.2520661157024793     -                           -           
D10          60530       16522       44008       63804       84134       63859       41417       86833       1598        -           -           10.33917396745932415     -                           HYP-005     
D13          48410       28701       19709       71583       57243       21229       41417       60252       2064        -           -           13.90552325581395348     -                           -           
D578         59603       71191       88079       89343       3203        44027       41417       59922       123         -           -           578.7886178861788617     -                           -           
D1           52094       7555        44539       99344       98783       90084       82381       5065        4844        -           -           1.559661436829066886     -                           -           
D1           81377       7593        73784       89896       47185       24276       96718       22783       4706        -           -           1.613472163195920102     -                           -           
D19          46624       37639       8985        61510       48804       6475        96718       87045       1966        -           -           19.14496439471007121     -                           -           
D3           58550       70263       87954       98185       56220       89679       96718       39767       18915       -           -           3.714670896114195083     -                           -           
D11          49996       99259       50404       60390       52712       62605       35279       86371       8420        -           -           11.78847980997624703     -                           -           
D0           61361       25916       35445       95518       95427       13000       35279       37322       27204       -           -           0.952654021467431260     -                           -           
D57          6239        96522       9384        10802       21355       11197       35279       85012       1676        -           -           57.59069212410501193     -                           -           
D15          49353       72073       76947       55746       98997       48709       22993       84535       4602        -           -           15.66123424598000869     -                           -           
D35          61459       46060       15399       81511       24446       20099       22993       13611       1303        -           -           35.34919416730621642     -                           HYP-005     
D1           42254       19059       23195       56397       9924        36492       78289       29197       13968       -           -           1.364475945017182130     -                           HYP-005     
D175         62221       92412       69476       62787       31092       76791       78289       78898       527         -           -           175.3548387096774193     -                           HYP-005     
D3           57040       71754       84953       90437       68499       49546       31188       25829       23643       -           -           3.034894048978556020     -                           -           
D1           58106       34215       23891       98894       55436       87641       31188       78192       17318       -           -           1.975690033491165261     -                           -           
D24          55153       65326       89494       72631       46974       10553       18902       55065       2719        -           -           24.02574475910261125     -                           -           
D7           73653       98602       74718       88878       74067       24267       18902       78663       12753       -           -           7.731670979377401395     -                           -           
D692         10946       92858       17755       12748       29223       41947       18902       4529        134         -           -           692.9701492537313432     -                           -           
D35          21153       38351       82469       26174       33627       69848       8665        36300       1069        -           -           35.87558465855940131     -                           -           
D99          75952       58579       17373       77490       6518        76620       8665        82076       590         -           -           99.28644067796610169     -                           -           
D36          16303       57955       58015       23665       48788       17375       8665        97133       1579        -           -           36.70360987967067764     -                           -           
D7           37113       19762       17351       71679       10599       63085       8665        78135       2547        -           -           7.758932076953278366     -                           -           
D7           41847       90657       50857       70969       4627        21211       8665        94560       12725       -           -           7.124322200392927308     -                           -           
D0           56355       9750        46605       85102       24168       85377       474         38922       27608       -           -           0.353158504781222833     -                           -           
D33          62557       80019       82205       92654       67600       19519       474         2571        2363        -           -           33.86330935251798561     -                           -           
D9           52979       79889       72757       75286       96784       65658       35295       23584       8365        -           -           9.550388523610280932     -                           -           
D10          23198       91397       31468       37926       72006       13878       35295       33870       8470        -           -           10.79067296340023612     -                           -           
D170         41552       84664       56555       42357       89828       12273       35295       30087       497         -           -           170.3501006036217303     -                           HYP-005     
D14          58221       94358       63530       84103       73413       38358       12768       7513        6457        -           -           14.61328790459965928     -                           -           
D13          47842       22654       25188       55533       65708       32711       12768       95848       1696        -           -           13.35731132075471698     -                           HYP-005     
D6           78288       11782       66506       84162       39586       71682       12768       6063        1926        -           -           6.117341640706126687     -                           -           
D18          48003       40667       7336        70930       79833       32599       94691       45530       2149        -           -           18.92368543508608655     -                           -           
D42          27150       63880       62937       28860       88075       70466       94691       11894       1500        -           -           42.58666666666666666     -                           -           
D6           59995       34210       25785       65474       31853       15140       94691       17589       5205        -           -           6.572526416906820365     -                           -           
D35          32757       89026       43398       62973       10337       31930       72168       23226       2541        -           -           35.03581267217630854     -                           -           
D38          71438       36818       34620       72445       5462        79152       72168       94455       948         -           -           38.83755274261603375     -                           -           
D4           57866       51262       6604        73147       99257       17081       72168       88846       12023       -           -           4.263661315811361557     -                           HYP-005     
D5           39400       12128       27272       76532       39318       59283       72168       66810       2268        -           -           5.347442680776014109     -                           HYP-005     
D6           44251       23192       21059       57736       73465       73799       57833       75687       3796        -           -           6.109589041095890411     -                           -           
D12          85248       17879       67369       94562       74764       17750       57833       68349       1422        -           -           12.57313642756680731     -                           -           
D1           49664       16915       32749       90236       47057       61261       57833       25660       9092        -           -           1.860426748790145182     -                           -           
D26          9578        98498       10747       15487       62599       39398       6636        1132        3669        -           -           26.84600708639956391     -                           -           
D51          23101       13055       10046       23437       24261       60608       6636        15521       253         -           -           51.60079051383399209     -                           -           
D2           36175       25133       11042       62279       35464       9498        6636        33031       10071       -           -           2.495581372256975474     -                           -           
D2           60883       35018       25865       76233       52011       73086       90605       48465       14833       -           -           2.360817097013416031     -                           HYP-005     
D23          64373       64249       124         67619       11129       34118       90605       89741       2699        -           -           23.80474249722119303     -                           -           
D0           59623       7007        52616       95203       73341       55857       90605       84262       24043       -           -           0.291436176849810755     -                           -           
D2           64876       44954       19922       87518       26831       17670       78318       25744       19592       -           -           2.294507962433646386     -                           -           
D1778        88546       48024       40522       88673       26127       86708       23021       68701       27          -           -           1778.666666666666666     -                           -           
D8           17272       20225       96714       22280       13267       19887       23021       63301       2248        -           -           8.996886120996441281     -                           -           
D4           51237       38312       12925       72465       47318       63682       23026       64488       8781        -           -           4.363056599476141669     -                           -           
D2           18322       12453       5869        32164       2410        28466       23026       29409       4480        -           -           2.7796875                -                           -           
D142         56071       18119       37952       58143       74916       69802       23026       66103       127         -           -           142.6692913385826771     -                           -           
D21          75897       66859       9038        81095       15849       44006       98803       53331       3125        -           -           21.39488                 -                           -           
D4           45667       35821       9846        64783       66923       59380       98803       58486       7435        -           -           4.817888365837256220     -                           -           
D3           40578       16965       23613       47563       29411       30836       88563       15921       5653        -           -           3.001061383336281620     -                           -           
D6           69238       18776       50462       75883       7573        97466       88563       70663       2788        -           -           6.734576757532281205     -                           -           
D98          96197       39194       57003       96676       65405       4157        88563       66620       397         -           -           98.72544080604534005     -                           -           
D5           25946       18553       7393        48370       61583       80284       49662       69746       3522        -           -           5.267745599091425326     -                           -           
D89          67884       77033       90518       73977       67664       65915       49662       6902        861         -           -           89.46922183507549361     -                           -           
D282         36973       89616       47024       73629       78728       71109       49662       28693       317         -           -           282.7003154574132492     -                           -           
D3           50058       86907       62818       75545       51602       23938       16894       5713        24571       -           -           3.536974482113060111     -                           -           
D40          38936       80286       58317       48177       52431       77872       16894       54018       1972        -           -           40.71298174442190669     -                           -           
D3           57652       69315       88004       95034       23107       35593       16894       56218       20270       -           -           3.419585594474592994     -                           -           
D16          45333       63048       81952       51253       81227       1289        61952       24989       3893        -           -           16.19522219368096583     -                           -           
D7           66782       58226       8556        96438       24524       78676       61952       30621       7470        -           -           7.794645247657295850     -                           -           
D80          5833        61632       43868       7101        69530       11750       61952       91245       761         -           -           80.98817345597897503     -                           -           
D21          65491       29781       35710       97550       80543       43908       61952       9937        1373        -           -           21.69045884923525127     -                           -           
D11          59128       90046       68749       84647       97602       43687       61952       50538       8090        -           -           11.13053152039555006     -                           -           
D9           75359       9354        66005       82800       42367       69922       72193       93165       949         -           -           9.856691253951527924     -                           -           
D265         35162       95486       39343       46763       38732       94725       72193       55950       359         -           -           265.9777158774373259     -                           -           
D8           38376       89966       48077       66017       12549       44307       43523       40997       10735       -           -           8.380624126688402422     -                           -           
D9           43298       56520       86445       80857       24578       10721       43523       4982        5739        -           -           9.848405645582854155     -                           -           
D29          28998       67951       60714       34334       91535       59242       64004       18143       2318        -           -           29.31449525452976704     -                           HYP-005     
D18          8858        71999       36526       13828       17844       77527       64004       83624       3888        -           -           18.51826131687242798     -                           -           
D1           51085       31077       20008       77152       11975       35537       64004       97747       25018       -           -           1.242185626349028699     -                           -           
D1           53419       21338       32081       86450       49055       84065       88580       54575       20388       -           -           1.046596036884441828     -                           -           
D6           69261       87881       81047       97289       80638       97284       88580       89868       13205       -           -           6.655130632336236274     -                           -           
D36          53199       97930       54936       78442       36789       26308       80390       54332       2713        -           -           36.09657206044968669     -                           -           
D3           75480       45701       29779       96068       58656       41849       80390       26632       13716       -           -           3.331948089822105570     -                           HYP-005     
D9           28535       36166       92036       40846       69876       46234       37385       4077        3913        -           -           9.242524916943521594     -                           -           
D16          45512       55381       89798       87762       67404       49267       59915       62289       3262        -           -           16.97762109135499693     -                           -           
D2           55048       63950       90765       85520       58039       58398       59915       55626       24576       -           -           2.602132161458333333     -                           -           
D17          48286       74718       73235       55605       50091       72789       27150       71315       4372        -           -           17.09011893870082342     -                           -           
D0           48096       5818        42278       87040       58919       6416        47630       77854       9152        -           -           0.635708041958041958     -                           -           
D333         42406       55323       86750       44166       27621       10253       18960       58750       166         -           -           333.2710843373493975     -                           -           
D15          33354       63946       69075       62624       47621       8846        82451       83331       4084        -           -           15.65768854064642507     -                           -           
D21          47967       43337       4630        59445       33149       64879       37396       41541       2055        -           -           21.08856447688564476     -                           -           
D5           45850       69895       75622       78421       99066       83948       37396       68042       13279       -           -           5.263574064312071692     -                           -           
D3           73303       17019       56284       81861       40307       30797       37396       44959       4839        -           -           3.517048977061376317     -                           -           
D43          87792       22330       65462       90359       53322       20325       29207       18677       514         -           -           43.44357976653696498     -                           HYP-005     
D48          4122        62832       40957       6951        68539       87900       29207       73999       1293        -           -           48.59396751740139211     -                           -           
D3           48166       65323       82510       76727       65636       17201       29207       11710       19605       -           -           3.331956133639377709     -                           HYP-005     
D4           58155       5513        52642       72385       36304       57646       41496       2891        1235        -           -           4.463967611336032388     -                           -           
D81          28793       78114       50346       31113       45384       11484       41496       57807       953         -           -           81.96642182581322140     -                           -           
D29          45385       40046       5339        48772       67060       77826       41496       53300       1354        -           -           29.57607090103397341     -                           -           
D8           36134       30070       6064        41573       91995       3723        41496       69446       3500        -           -           8.591428571428571428     -                           -           
D7           53913       25101       28812       79207       70361       47593       41496       84141       3325        -           -           7.549172932330827067     -                           -           
D8           66795       15205       51590       79787       54527       79001       31261       14252       1835        -           -           8.286103542234332425     -                           -           
D1           53660       28276       25384       81998       39390       40046       31261       3118        25322       -           -           1.116657452018008056     -                           -           
D15          20624       34997       85294       38978       2729        13162       31261       20757       2270        -           -           15.41718061674008810     -                           HYP-005     
D4           50014       51052       98629       87615       72607       12759       31261       1162        12413       -           -           4.112784983485055989     -                           -           
D6           76682       18266       58416       91440       4711        3891        66077       2458        2892        -           -           6.316044260027662517     -                           -           
D11          19722       85716       33673       31683       7829        94808       66077       46630       7761        -           -           11.04445303440278314     -                           -           
D27          52495       88100       64062       77159       58749       38174       66077       58700       3167        -           -           27.81812440795705715     -                           -           
D19          19532       67295       51904       24904       27204       29838       18975       34628       3416        -           -           19.69994145199063231     -                           -           
D1           56841       20900       35941       98508       68573       40756       18975       44419       15174       -           -           1.377356003690523263     -                           HYP-005     
D0           40256       415         39841       80006       34150       62114       68128       75458       506         -           -           0.820158102766798418     -                           -           
D0           62710       8816        53894       94263       4161        30203       68128       81010       31157       -           -           0.282954071316237121     -                           -           
D6           69112       63727       5385        80909       95406       19746       53790       54368       10127       -           -           6.292781672755998815     -                           HYP-005     
D20          47577       96793       50451       90321       75865       74401       68131       64192       4833        -           -           20.02751913925098282     -                           -           
D0           52260       6124        46136       63642       98755       13700       68131       63378       6732        -           -           0.909685086155674390     -                           -           
D2           34335       3734        30601       45325       95461       15226       68131       42700       1365        -           -           2.735531135531135531     -                           -           
D190         64140       74178       89629       68390       72554       75414       68131       55512       390         -           -           190.2                    -                           -           
D115         34673       11688       22985       35477       41037       2364        35364       14966       101         -           -           115.7227722772277227     -                           -           
D478         69190       87981       80876       69932       30499       98519       59944       92425       184         -           -           478.1576086956521739     -                           -           
D15          67162       87658       79171       79427       20225       86336       59944       92038       5837        -           -           15.01764605105362343     -                           -           
D39          49673       83043       66297       73449       60636       91813       29224       30579       2121        -           -           39.15275813295615275     -                           -           
D6           49604       87898       61373       84948       38076       6787        29224       65468       14260       -           -           6.163955119214586255     -                           -           
D10          34997       61813       72851       49511       81731       25942       29224       96235       5969        -           -           10.35567096666108225     -                           -           
D3           26611       7328        19283       50791       4048        49329       55851       38608       2431        -           -           3.014397367338543809     -                           -           
D13          47290       57899       89058       68710       29216       93331       55851       89486       4450        -           -           13.01101123595505618     -                           -           
D5           68057       72210       95514       86256       84371       9690        55851       3162        13460       -           -           5.364784546805349182     -                           HYP-005     
D30          14809       75213       39263       17899       65187       14039       18988       38613       2449        -           -           30.71171906900775826     -                           -           
D19          70057       84726       84998       76625       5508        63871       18988       96751       4377        -           -           19.35709389993145990     -                           HYP-005     
D18          68576       53857       14719       75137       88708       33843       41516       98307       2966        -           -           18.15812542144302090     -                           -           
D2           39609       20165       19444       70636       23780       17824       41516       16619       8582        -           -           2.349685388021440223     -                           HYP-005     
D1           59160       10629       48531       72520       57059       67572       41516       83178       5720        -           -           1.858216783216783216     -                           -           
D2           51429       15330       36099       60452       21083       16421       82475       61707       6314        -           -           2.427937915742793791     -                           HYP-005     
D0           59030       4235        54795       75755       11665       95316       27182       96207       8855        -           -           0.478260869565217391     -                           -           
D0           50147       3906        46241       89726       72548       52412       25135       15329       10568       -           -           0.369606358819076457     -                           -           
D122         59857       80667       78857       79589       65237       34321       25135       88899       661         -           -           122.0378214826021180     -                           -           
D145         23971       31594       92044       24193       36905       91798       25135       40478       217         -           -           145.5944700460829493     -                           -           
D7           36075       81165       54577       60922       82427       65705       25135       43325       11228       -           -           7.228802992518703241     -                           -           
D4           62721       37651       25070       76272       84303       37075       82481       32076       8517        -           -           4.420688035693319243     -                           -           
D5           34235       58166       75736       56846       32771       51695       82481       32112       11624       -           -           5.003957329662766689     -                           -           
D19          28583       73548       54702       40961       23468       87204       78382       91550       3827        -           -           19.21818656911418866     -                           -           
D3           28756       29665       98758       39343       86571       59336       78382       57495       7582        -           -           3.912556053811659192     -                           -           
D65          44884       28390       16494       89337       53524       54280       78382       75531       431         -           -           65.87006960556844547     -                           -           
D35          56418       62739       93346       83753       57411       44876       80436       4454        1748        -           -           35.89187643020594965     -                           -           
D0           37832       713         37119       72670       42008       60564       47681       65362       2994        -           -           0.238142952571810287     -                           -           
D11          56192       18439       37753       59832       93285       46935       47681       49081       1592        -           -           11.58228643216080402     -                           -           
D485         27463       61714       65416       28267       73390       28097       47681       28164       127         -           -           485.9370078740157480     -                           -           
D51          95273       4166        91107       95599       3693        15625       39495       25208       81          -           -           51.43209876543209876     -                           -           
D5           23799       27360       96106       42229       62124       28617       39495       56832       5369        -           -           5.095921028124417954     -                           -           
D5           39929       23015       16914       48927       88173       38574       39495       79990       3937        -           -           5.845821691643383286     -                           -           
D0           48652       3302        45350       75019       74113       47272       51791       79877       22285       -           -           0.148171415750504823     -                           -           
D9           43235       11543       31692       85220       58450       23942       51791       28086       1250        -           -           9.2344                   -                           -           
D1           33845       9641        24204       62642       8689        53322       51791       61437       5048        -           -           1.909865293185419968     -                           -           
D127         31365       55032       76000       32179       74219       30332       90705       88260       433         -           -           127.0946882217090069     -                           -           
D2           54590       48600       5990        92458       5526        94309       90705       8125        16722       -           -           2.906350914962325080     -                           -           
D2           39701       32138       7563        67320       64953       14543       55890       39333       12082       -           -           2.659990067869558020     -                           -           
D2           58696       41867       16829       97596       74342       9099        55890       41522       19796       -           -           2.114922206506364922     -                           -           
D45          25102       44083       80686       28551       20171       87958       55890       84332       959         -           -           45.96767466110531804     -                           -           
D12          37002       68697       67972       68566       55005       84696       55890       38558       5438        -           -           12.63276940051489518     -                           -           
D224         80732       36322       44410       88789       40935       46623       55890       54598       162         -           -           224.2098765432098765     -                           -           
D21          59823       88437       71053       66023       7620        89879       96851       4838        4023        -           -           21.98284862043251305     -                           -           
D46          92422       97610       94479       95336       53284       67257       51797       27180       2088        -           -           46.74808429118773946     -                           -           
D3           36366       21220       15146       43824       75133       8968        51797       58124       6534        -           -           3.247627793082338536     -                           -           
D6           77746       23309       54437       81656       95244       2956        51797       90175       3456        -           -           6.744502314814814814     -                           -           
D2           85791       10810       74981       93900       87124       24212       51797       10472       4701        -           -           2.299510742395235056     -                           -           
D2           68461       47137       21324       93615       45122       3534        51797       94506       18153       -           -           2.596650691345783066     -                           -           
D5           69289       34916       34373       90258       90976       97558       98902       82897       6382        -           -           5.471012221874020683     -                           -           
D0           42131       4088        38043       78597       12174       72141       74325       12559       5665        -           -           0.721624007060900264     -                           -           
D26          31196       76747       54116       59512       74153       70656       74325       75550       2880        -           -           26.64826388888888888     -                           -           
D136         50257       52113       97811       50922       67460       59798       603         80315       382         -           -           136.4214659685863874     -                           HYP-005     
D10          15592       74270       40989       23939       56194       39366       603         34626       7245        -           -           10.25120772946859903     -                           -           
D10          79789       89161       90295       91733       90750       12687       66141       50265       8125        -           -           10.97366153846153846     -                           -           
D12          15358       84559       30466       23740       20287       40881       66141       93987       6976        -           -           12.12141628440366972     -                           -           
D3           54004       44634       9370        94282       99384       85951       70242       61826       13726       -           -           3.251784933702462480     -                           -           
D1           58288       25937       32351       97343       92438       51247       70242       42571       19233       -           -           1.348567566162325170     -                           HYP-005     
D16          82807       93027       89447       98223       71378       79437       70242       65725       5727        -           -           16.24358302776322682     -                           -           
D16          32242       78358       53551       59620       16443       37675       43621       78754       4864        -           -           16.10978618421052631     -                           -           
D4           26793       13707       13086       31486       51841       48397       43621       10259       3328        -           -           4.118689903846153846     -                           -           
D5           66745       51606       15139       85622       41441       7424        51820       84644       10114       -           -           5.102432272098081866     -                           -           
D7           35929       97582       38014       58672       54877       99234       51820       76269       13186       -           -           7.400424692856059457     -                           -           
D8           42815       53168       89314       79689       61851       68826       51820       25764       5941        -           -           8.949335128766200976     -                           -           
D18          73707       96265       77109       96561       83468       71045       51820       32314       5145        -           -           18.71039844509232264     -                           -           
D4           60462       94982       65147       81113       85487       55514       14959       58936       19160       -           -           4.957306889352818371     -                           -           
D3           52976       38021       14955       95572       56091       65860       14959       59647       10380       -           -           3.662909441233140655     -                           -           
D91          12153       16825       94995       13350       11442       76254       47729       56908       183         -           -           91.93989071038251366     -                           -           
D6           81281       36502       44779       96341       71340       23440       47729       91137       5981        -           -           6.102992810566794850     -                           -           
D48          94696       13086       81610       95083       92198       45971       47729       46836       268         -           -           48.82835820895522388     -                           -           
D1           70012       12673       57339       84417       61516       73112       51826       15238       12392       -           -           1.022675919948353776     -                           -           
D29          19705       93051       26321       23006       53121       12346       51826       93162       3200        -           -           29.0784375               -                           -           
D4           68106       74876       92897       85202       57960       71457       51826       20313       16818       -           -           4.452134617671542395     -                           HYP-005     
D7           34361       74532       59496       58696       69041       98474       51826       52978       10026       -           -           7.433871932974266906     -                           -           
D50          68435       91109       76993       74492       48595       42752       90738       56902       1808        -           -           50.39214601769911504     -                           HYP-005     
D18          53385       65609       87443       58362       59471       92708       90738       61260       3615        -           -           18.14910096818810511     -                           -           
D7           49412       87665       61414       86668       10619       24045       27256       87089       12156       -           -           7.211665021388614675     -                           -           
D10          42341       57846       84162       60699       1325        5913        27256       40437       5625        -           -           10.28373333333333333     -                           HYP-005     
D23          41984       63815       77836       81303       15981       13420       27256       57917       2665        -           -           23.94559099437148217     -                           -           
D9           60965       60969       99663       68794       72026       87715       27256       65529       6162        -           -           9.894352482960077896     -                           -           
D4           39502       13865       25637       44690       11238       13449       66171       20018       3186        -           -           4.351851851851851851     -                           HYP-005     
D3           43383       81768       61282       65890       13384       43747       66171       86269       20876       -           -           3.916842306955355432     -                           -           
D141         11777       97687       13757       22862       92072       78812       27263       9383        692         -           -           141.1661849710982659     -                           -           
D5           42176       7647        34529       82918       2980        89193       27263       86258       1434        -           -           5.332635983263598326     -                           HYP-005     
D3           35897       46914       88650       58114       87352       55409       27263       4585        13680       -           -           3.429385964912280701     -                           HYP-005     
D2           67385       19991       47394       81838       92326       26192       27263       93867       9573        -           -           2.088269090149378460     -                           -           
D201         21241       86314       34594       21714       75944       9557        27263       18482       429         -           -           201.1981351981351981     -                           -           
D31          12353       70552       41468       17396       73446       22950       94848       97798       2267        -           -           31.12130569033965593     -                           -           
