Elliptic curve parameters:
name = secp256k1
mode = legacy
p = 115792089237316195423570985008687907853269984665640564039457584007908834671663
a = 0
b = 7
g = (55066263022277343669578718895168534326250603453777594175500187360389116729240, 32670510020758816978083085130507043184471273380659243275938904335757337482424)
n = 115792089237316195423570985008687907852837564279074904382605163141518161494337

Using legacy P2PKH preimage for signing.

----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case                                                                             s                                                                               s_zk                                                                            s_rxk                                                                           s_zr                                                                            z                                                                               r                                                                               x                                                                               k^{-1}                                                                          a                                                                               m1                                                                              m2                                                                              f                                                                                    x_recovered                                                                     
D28                                                                              31450425335095666161900440056279724046640538689699712041651520859270474812118   89509277411314088372716928611682379138513385685256501787620221823631585729083   57733237161097773212754496453285252760964717283518114636636462177157050577372   45607765579305861469866049527079766771766576745534756790358150695149982270209   55186908177924766417712903971000559594000764564582763545673686593977108461895   22977164990069204570893677305501005011365710080733511705063898095989454391617   103318605092603172168484112729220369879703460196113785569591712399316760598963  94504469791949676732069763030801854609375224139485971864276693764409275800552   3135744846675275545969221114679638596388462578029622544238261187511459895936    -                                                                               -                                                                               28.54482165735447352257334759579032419543238826241714043215683150929499820974830     -                                                                               
D64                                                                              94013254885897419067781773539043728228875298327033291583005338275265307920015   106613999247897926256047139186096128652633095056331157858778092138686694658964  103191344875315688235305619361635507429079767549777038106832409278096774755388  112485113803659992793885454967955825575988095614564604055396776113416521639159  6034851362450442804982611227247295716249758582221202674008995671857224841569    73974758684849541783496831528523076386950963244786801231235243483941966226564   103318605092603172168484112729220369879703460196113785569591712399316760598963  5661912640944941560572977189992304263123165881751370095492119191839645634127    1653960297084550437263366394483241493311311889376729221048149084509239324295    -                                                                               -                                                                               64.45982980113084265918104464714179151821525868306211925433711101820137271596833     -                                                                               
D9                                                                               66757484071068098532082384229125556951318301997359603436057389549708739587872   53669297747788341367106191606438691984284174663998224738603178359371810931156   13088186323279757164976192622686864967034127333361378697454211190336928656716   72337558960841774977182465567280913640141934974002703411689936790599353003611   68641648565044442720656347625591242818205185203570507475822283077712070992861   64770069643993182429026555996297379214974925468123211301293602437177046198939   87863351864904278141724569951421384456832668054311450268881331422991574659756   94331122237477166686006698354602777217239839111112912528863162724420232189155   5376660283557657635981489509416633374258339254285503704099369899911992014743    -                                                                               -                                                                               9.981902318045682879501108673767533430033750370952194877198501062881922959338353     -                                                                               
D68                                                                              102549969120158012957694278758335390984317494024220397078431634463868064458737  40649554237662827633243279999102454553334447293274446420964757081873820463634   61900414882495185324450998759232936430983046730945950657466877381994243995103   105838836079166653219526192017537369716739637017051862530522854524979659219735  56686233191077652624051902509390968961517798759490123198341347317631823157532   93849819595265454473410740427391578753943561088754824889003729972650474129184   100010589014690128216735854846867233921415647881583351217958041526587839830510  80676311112747429448577645356521522159944394764298596604376031233561827889643   595093390890164840904967723074050279231061246444968063603812569408626867799     -                                                                               -                                                                               68.30785698503150066513665361120776957337667278890504597915488150208664479108168     -                                                                               
D14                                                                              14145722920394062624854280702567806557791280952400240346952270568293828880637   42320409237592952742772043775118815721446104533170764995331798631584615746864   87617402920117305305653221936136898689182740698304379734225635078227374628110   25371634534314737025183529382967195293972638132150056850302288911852462412860   37120495755796792464430896940857891283700898220651336188334272620643855931045   74291432134440599063809802007832448967298529252188733958988844401030907005581   100010589014690128216735854846867233921415647881583351217958041526587839830510  4841946652023920233763403891777896525296976058208408432584093715843241386112    2919811306473388224525032022168417821609923772650423843602252224735195348414    -                                                                               -                                                                               14.49422746729084558732415523229584317082127300158175288592526289562609865803323     -                                                                               
D68                                                                              92910059772089396762936856143850006157964141168178818685041484108048321187030   91523315800101353211437186839007081393880778006205237365792056838097757221647   1386743971988043551499669304842924764083363161973581319249427269950563965383    105991809179908549601359272124006409794792637186047789812750762618299832306219  20140153819674986419584967637792184842033410466114728741398174268394025198641   100039717209968176894349688365593643416416695576398881377429025199003264076586  53516326004121015069119533372742442258758472692443031255634634246612801519948   20112581769715345025783209138055586982620186217945571782463907798207662180040   1337813917355326893979944282755180700164669043096020791076534536287743352707    -                                                                               -                                                                               68.41259057988445181615288075145399330699862388531528085977235245028212533568238     -                                                                               
D0                                                                               48500617182349573623097636720096307259220072884080247982311198008012721454068   1340785832734355571587063928963715881142158892621900593420078777811529272743    47159831349615218051510572791132591378077913991458347388891119230201192181325   69760099180188284875407590964876104343641700555303262394599325777087194820309   41928355599069747434574028959296533807531026781653096319836501985521274259598   106005012215187932471398327627686032439360413851838918067778864743093783906815  53516326004121015069119533372742442258758472692443031255634634246612801519948   14635401115037559555573885271972908821388719657105944068884007726676222280060   5981653186672151118477728230536713090376817541634219157734942469863774721586    -                                                                               -                                                                               0.224149710939743053948506896908705781002647886657306533439708186301171225007629     -                                                                               
D43                                                                              49327239930174010857371264977043066713748543317185964202764892771932446999449   67736367514190067977060030059594738562275118487062944625596098630950678826198   97382961653300138303882219926136236004310989109197923959773957282499929667588   97099438255171888204404323572870210164694825627508567104218089228471160504727   80143087842075604715203788722102235595570420460129342291460167206400812339023   112404128001239888818888042660796882462439017982585077238134235368257028431205  114425009773521635944532881329896763822807592498968955197549613609900086475841  20392437747538018985588847443825868262798247371537031810119616350499770853675   1555041605176133510338206381215923262802261006863361301311696315393733494171    -                                                                               -                                                                               43.55919950226530000861539044516476888975003210457064508894787598626830082383389     -                                                                               
D0                                                                               86904681394926923783692051622383523556852141594126503322415518808911661463084   3786643850119226806502167544937917730780468604152348928784291124970487386904    83118037544807696977189884077445605826071672989974154393631227683941174076180   113678488849813568068694013294693326575461383028285931017031236698542246587839  109162894510854004073012398785037558530060186196767710738708699146572924097004  98238526771499599318182226527719310621778122162594744045924848954431857895143   75507719523684327594199537609481659350993491750538079481995723436030692480632   78656020252001695624386606530488090931765607311707212997997553244295739945004   6583259030266990928686166605454114501024417291648220238568365140019906088819    -                                                                               -                                                                               0.575192899551706614235589094335350161945306906231544058506341231385822733884796     -                                                                               
D29                                                                              14273952177510854101480268180999076771854339647496983475391629663038687713514   94881916886911160516260172393307070394671620563006158516095065076995731353805   35184124527915889008791080796379914230020283363565729341901727727561117854046   25302829057629569060146016004348326022298864529597468266562399580231365242427   101783101987931456724384151808954758606512875071425906776951521059101357065283  19952536439225406305802099020026676402591977932615372787542234070844074814177   75507719523684327594199537609481659350993491750538079481995723436030692480632   13210738828024310840738019894716282003024569445313660640779006282128126075189   3245075297392139142814520357649827521409814765396498684220859745846010184601    -                                                                               -                                                                               29.23874122833504950686674005660910926438764662936292275359481605392310604870808     -                                                                               
D15                                                                              59715485738280458927197896198953217934232175922033079975868960581142743237978   97995992616361707033850976125049487652413375025392907075537791352369026095026   77511582359234947316917905082591638134656365175715077282936332370291878637289   112954754503408687211679148951038224849846618840722974247011536788851777604632  10041965930611558796860044388583020710234861294752586558312088550086352440384   73660325987948526546509516425090297470665506854253664290123957879032895528808   20384588262052908771981144087045684083709799944311840006468971136241574350459   31679252966096897729595838985120394524996428987384249402864299580899419166629   6476216973152230642716643446868211018617733003343185704726384373433708871324    -                                                                               -                                                                               15.13167224362824059490105889884975277138302375096075547173217587233270004983946     -                                                                               
D58                                                                              112633790852387974027064640433719665682457448025166564694074773358282500188660  64952958395918540990942109559462871132378714873069014863876373896281851800089   47680832456469433036122530874256794550078733152097549830198399462000648388571   113930532131568734752522193651369111046815592258582849232206854745522510292312  86589551093575632315855343585121393180951615733636178421512601308901585798857   33653032072501597365252997601476841750795587449717348757110211070353066837688   20384588262052908771981144087045684083709799944311840006468971136241574350459   47131473252020819118877116352419917787419380346971269290009601656783497909765   1114040842842551637715063715867364347657043951366094414715774055641631274588    -                                                                               -                                                                               58.30392917209984118496645691034730196331764573226888593692214628039766311767991     -                                                                               
D8                                                                               41735009048246630252135849090586794126077868713326283113916149883954477245831   102519524523745298075767164329984220317897186368136818118312041013003838810497  55007573761817527599939669769290481661018246624264369378209272012468799929671   56290658546718974814316192155583529766912614915394839463571763835178628179542   13101659284505767327261633866641531868613124580074036179396970892766174495001   4196346895080646007718801743258873002996764363684327614311728124592925311174    20545185527743139042748743274486307875217161971823758976842712433067096292601   114123844692919833632190676891831874373690896442100038293853119397724469947491  12623710051301941127775162960593322844408376309189170414604921981506175378409   -                                                                               -                                                                               8.121188153649963562980428036096236173213467837824384845278551810957926968128490     -                                                                               
D3                                                                               54995495629260934628595556341115516791393636487691079084982188797887579710028   42462496028917158987851319241703147439242481921401858430839126694362600792200   12532999600343775640744237099412369352151154566289220654143062103524978917828   97604972082080812494663564470291494641304170060448231077924198925885225549681   55149349636244266117311382111452687092092940436090490399321905117123176928616   33274047612906177853183105945887963860694080467094662855475816301657279486881   67972433647159059216110379054554792248770442568511257640339624305648989112383   32229003463073796045093768161579838966686937070178391354703407687577973521205   12386019176441056762527548211939538941483102914933927092040178669889933870375   -                                                                               -                                                                               3.428260155586013091001076258962965667013676225125070949139863007550171429210033     -                                                                               
D12                                                                              59920098943648601584787928268782072329796358846766456470460752712296416397910   80848371649402903286456199912604031090874215308123424969191495085764518581773   94863816531561893721902713364865949091759707817717935883874420768050059310474   86535781657346186285519584331599968526551138846373481706632460322702403862727   93920748864939532947807394323838884689653685780259363786877667568747498203172   23480051312094963398257158336577343423404651402612076148207936039076841412031   17963590072112547392132460587764417299470937778678056689614390711058173992374   39760906315892473604608402654360290749710346028986812184302428691004593666303   6688733516253432183324616143146279936286798847552405998117337491484441468276    -                                                                               -                                                                               12.08724662941701293856418885684684841579918255775243218104506287875523605609600     -                                                                               
D4                                                                               56578760339867854108894772339267551999880840773925470546099572920765331113835   80374113252450080635556089263540529054403506827341563590891019891529993016096   91996736324733968896909668084414930798314898225658811337813716170753499592076   94081684880874602509309177983929337976724740673297678282544885945143061015314   104121328442859735101974666558676363483257107639552163663189680781389485645587  58018212667089925974804506307437167061348305222707588478891485335511633875368   17963590072112547392132460587764417299470937778678056689614390711058173992374   84694635630540250654073344200245633830558007074242127633198803130861324238489   19075835798861105708480366694605766023036940874553262809654259896387601212356   -                                                                               -                                                                               4.213399302653291713133781899850998580362394870586058773903929366785108908879427     -                                                                               
D3                                                                               53243252584437305953775285964259070253463747168198492056516232649853513143201   24509404686531769510707517980983576157189989053788738136266486506719184654732   28733847897905536443067767983275494096273758114409753920249746143134328488469   99821435264475234710164615035283390161360665852813386856421957597454579625114   104741015833494066413495764891447592725024598174862120263969348335088694763870  71323836061608959233816454748599386085896959855767500638523196943908546862506   17963590072112547392132460587764417299470937778678056689614390711058173992374   11600804699340347041037169909849332712395297603376560759175574532175032738562   6665069904399377197385956893234750345566828483583597256610507702252446661288    -                                                                               -                                                                               3.677291467018819604962127921708278183239803814102096791388979968197001500117246     -                                                                               
D40                                                                              57839838482706468618580738492697198223928214176514624265469791732148640432546   91839250821674265967529497484934260521296191323569158997699106287355604302521   81792676898348398074622226016450845555469587132020369650375848586311197624362   85612012128979604439483286338963467835192999894210832224111320216854577725725   90812003532871499716522462074467562443050790322620392833078309786881445096210   76692302672133162669004065177352744269746960050949112165740850404514457431993   17963590072112547392132460587764417299470937778678056689614390711058173992374   40123955618040446169976787774096086948169560716051464485406686442605065085265   2295491190160196976775642800164659001398642741122208348186734762736765846188    -                                                                               -                                                                               40.00853987824062127366631533657668605084003855004019910633283338146931625754190     -                                                                               
D12                                                                              105046331083946703552982114863787185035697106857245244997261900057877382636978  30217051189503813317948117310102223578011173125692594545431051047351574957647   74829279894442890235033997553684961457685933731552650451830849010525807679331   112375104082945256098150158076404789891068388355937018117457360395436781075536  89068685971975172549561364401648583351198293090832146687551904805154971383285   106411644498363905476079808644552767728541792589025899839333555743029990915949  25178435392558394720535423019032592602734226407523933873528932487436853050107   57227844704084701280103727429507319086961783910037455525079218984409437221275   2443509097966967920629509887140717060499165875560421314525455332045804497166    -                                                                               -                                                                               12.36625278565355125249440338769238906217178712624713167790773404114915361074657     -                                                                               
D0                                                                               40627979044262061497760497449253023962761288622581830707456541079482508623735   10066257585408583028816590727120790040823009038029976493062142202589653865608   30561721458853478468943906722132233921938279584551854214394398876892854758127   55319335320651400719829700853248626623163191385915989331974259523080012394792   23961234683908953865969623766691546487170153899725083380274857511466934737970   62781130246876521741510287195160326289625805812873380582188325285426106238345   101028270500343335774363851564461121868076145999454971006636051264954958754683  42388772169270377147042298865106584376617664231030319249425797908915224462383   11245266491483383053622090641261818641957483095913513458421104192287501081621   -                                                                               -                                                                               0.895155094192945633939110753346842054004536788167922748340077401755555992529563     -                                                                               
D16                                                                              35856715863686824952041889083781544469409227933242524575408302817143469159890   40969175675198379872321042739123499993206505155063781261239410346499475262343   110679629425804640503291831353345952329040287057253647696774055612162155391884  38635310811956232924150203789547802345881835644498694870764708596428596720606   42679079290493053904528087611269888300931176364182439499249840078503510991296   26577747307045571032242740786087731628255459112537611584050036015601157813495   101028270500343335774363851564461121868076145999454971006636051264954958754683  102868339560967841585214704586068528090558430263808476755494998945024546749281  2513576484453929286742112614586449951737935398168481031131433465721938431298    -                                                                               -                                                                               16.29915617391641524276643540579727448620044880166579950903044650451873213190717     -                                                                               
D5                                                                               83690021119662354526344328679959286671717162633006071473483783907416987360297   97743892996715037842024411205151860558483082619135619700256795460374012647975   101738217360263512107890902483495333966071644292945356155832151588561136206659  105404096364241742501586676055885036763706034612780655847819040960524084895405  83595237547220091843509171441186570683363853211080774086186932235996184435484   102755671934824738713488480441731209447404343004270565245364061071925161883990  101028270500343335774363851564461121868076145999454971006636051264954958754683  106642760984262703871238466072613480364515301494085090966534031505344318413623  18547795385924190600617286552182036395750546693682318350478012748095694754973   -                                                                               -                                                                               5.269838865641804808794562382428514441085077026570275189102922607094831951039860     -                                                                               
D10                                                                              67575236761194309664589083941722157702150166849970913659817789770955820389177   29746674636392452736251619662178854803118075418837371155209869500549377645923   37828562124801856928337464279543302899032091431133542504607920270406442743254   89183568025565214510045402988713365847011384694740055129279844530951188227345   32681987964166831473212852710191420402248285427278921044268114595279235590565   93433776024787183840447696236852319966657658090841048330759711482920905607933   101028270500343335774363851564461121868076145999454971006636051264954958754683  88580954692270526982640675385660893662053488554829870449353351374120461045673   2750242968081595128220126800748533267566513315663489251431625490969716874673    -                                                                               -                                                                               10.81601697799883928077031482587332974906601651896030548285484255444947398854796     -                                                                               
D1                                                                               66937102013764165805059380517929866195318886521568600012601945349962698510988   38023247798954370023859524423318679359970543964146217176333035379664613272482   28913854214809795781199856094611186835348342557422382836268909970298085238506   106045331984699214632746565711574343692541368875614398877393233378141978371133  36400544485566907136579685478011175587204864184650375036288732783260022743223   17855683762987000572060480847939306132189440357192117641048101737155250733252   101028270500343335774363851564461121868076145999454971006636051264954958754683  25065344063022787588562088954964714005432816333115995549740058303910041162861   27828872042829116977372195324285388698096404167522801147810657321783418650843   -                                                                               -                                                                               1.366323713747216626632311263475110482251246378862992567236791631522168115023128     -                                                                               
D4                                                                               21025683228329184854970135870458081322004507347027857320378949589100146385773   8449106245340069103211882749367357427687787099576596881458150630792659730423    12576576982989115751758253121090723894316720247451260438920798958307486655350   40010373752300671389060384101657194080114729663779044056547038924695999480293   91651159243237564927720175223277483741686562707108673065002596007349665129125   15503027574538313659647586819805096430019269217810793672069051024351359806944   15557257575923776648732254549575159943461247704613584223321964358339163724516   102606254419713047699116696308393064284480194858812672925503935985003602836678  2040992704357698320879887639258968563894285030276670584210860253504293291253    -                                                                               -                                                                               4.139704285713754237542241712255874246605999289134530883723922350301688856750089     -                                                                               
D809                                                                             29159385245218703158719141266111500982125917134011607112315692389000173204194   105460043349232369215447542046106991759091202397398314718877657763784332183016  39491431133302529366842584228692417075872279015688196776043197766734002515515   29562566496422217242665951409334294564414434824398673303075240259314838391792   93506340937377089140350106169221679142628094148989058801158300111612609618872   66847016313893237196319830920271669803707650158115096020077758663671130172967   15557257575923776648732254549575159943461247704613584223321964358339163724516   15014646114031368342254762750669342542147976760763562633697186851167641620911   130335158565689114548810954070363057352643426142841377628245726344279697138     -                                                                               -                                                                               809.1450112908739807314723013774082046402411653238747128805755925140056530548485     -                                                                               
D0                                                                               67278158727097050259618045614530270183015342452923467034300763228063556597810   16094981575726111396129549955642980089005412680761603058373381662695303725564   51183177151370938863488495658887290094009929772161863975927381565368252872246   109783824440922525569199406473139462521718869775814760251977693565644548239677  67306778902884606194275992660574116874652386566502120806582981542994062029176   74713620036551484143206885100999693483323976383743180588659236119253143826424   65252899973341596658038553172215776773249322799987683065047916914687439836128   112016489748004673527878439204832293898284018739859155749096076950921602575753  24772493013271574950036684755921077844311815130032173816623832890482564955943   -                                                                               -                                                                               0.649711822185333234409310061156864388080479912044525292097014203047821550663380     -                                                                               
D0                                                                               92351767022776949248748821293289074855822835088359707937961922204758714165648   2661432218725710119708527007383842452034754029463589817127712945464048522462    89690334804051239129040294285905232403788081058896118120834209259294665643186   100222240223118054901217109268864156238595712220981032899522377337271419591317  14628604626661133963658609526825383119774777883062905505604064865447381274809   115505363141023635616710389403747215104009695122376727148237488081621801956724  51598762838211530396493394751263982254999673508196300659149548858768868232473   87365423828842909938489417468294208666352697203267373030563588568971429413676   5776561819024787071597653561963179645321186629525133360796915747118954483289    -                                                                               -                                                                               0.460729461937104214611425697209141262414070349821561919525297770734843267827268     -                                                                               
D6                                                                               56033838182435661236716467159051332860893882903126953626216189440014129907212   86184440509354734082496751618503804652839594162075347920375527522596678502784   85641486910397122577790700549235436060891853020126510088445825058935612898765   76970828511148654424440261661081292607303272140413570795914766446250738083952   81391536776357356309335006667568252233449984404246012879640384960543873950417   112521527565114929694346968110425563067292357344444115257405881940277819151811  51598762838211530396493394751263982254999673508196300659149548858768868232473   35977872265217741159812832933335400628839317821344494631683896838772259578376   14159857525009674861268878154991413368075104428553719286819035427540913553732   -                                                                               -                                                                               6.086533028819853730825902131987330949844135086605884732080898273497094102123026     -                                                                               
D165                                                                             69757465340468725448131538968386934656443660087945011489136990532466345628277   84801703786087573775928788583487853891949833733954791159239470154977705072617   100747850791697347095773735393586988617331390633065124712502683519006802049997  72527288161308424891713240115865423136613360461284739566209364685238565117215   40599766062629466844076757521007673706861206539909471920163267509830717567325   26700070237890480452409641045133832885886154262351501687386144460822780292154   51598762838211530396493394751263982254999673508196300659149548858768868232473   98621438349939294655850843560369988950454209319071477127046443550704981961019   511894819476239358589010281424722652201150754451809562327636713160858404827     -                                                                               -                                                                               165.6623598434830765140574602058525841604367171448139049138269351929781599599161     -                                                                               
D5                                                                               70816746155658425282933752511039172180676870950668845486478862348284150446439   66286627665793933639575775805823720743348483752556421041251772583322180821965   4530118489864491643357976705215451437328387198112424445227089764961969624474    90525418312808011182105947040606283561904056292196887120069314114277685510017   9714948353416342147344321383842361786649959936990782432290900676167502442396    14747149730750458371289721199864039462779771869926445371246656115848857183127   104298067080816028143282630513458925873090546491956229730378712777383593820695  6451953858356669556605781768369674856851542615730598026463687937853904981250    11690729684209667585417168922337838036995314926084720585707507050303545255705   -                                                                               -                                                                               5.670016282672703957826945683682753162385336667427153630519130374107970229084777     -                                                                               
D10                                                                              46303487781817575520465553830943578101766144914045413105159583837316097912030   21215936124321564095083470361244196426826637016458511903396978224903126901563   25087551657496011425382083469699381674939507897586901201762605612412971010467   90533584067175656453292603484480141874406527381929658825564566647651894089981   48873206478814655102307659862227414124846778480846163737104250102148169949064   81948118980226274951175284930543620166451970038765890044313663673522084954556   104298067080816028143282630513458925873090546491956229730378712777383593820695  110875356608226633576022730629963354793316409158100769056913674695768732760424  2073391496459494587638504177407014329125762446161167384754601026980301734079    -                                                                               -                                                                               10.23247956816149453107995439221181113786766757326105948387089278363847443220027     -                                                                               
D26                                                                              59006357303996257157741508070952793188656988937233131518215206864719445141192   113616211905048938230827318569678964780532535387090564075107076987919615627130  61182234636263514350485174509961736260962017829217471825713293018317991008399   72666346981356865971070792284943661416387524419404917367267666708541209706909   105577592942269089597618416182670139830613537129084218018504948949697828002190  108477297247025910047552821034288716745640045975839374473379252833884701985592  75159871207312428003433369941317990182788900282380959152597908045425614665057   48210240724817513753238713663507996972523865220089827533503582740024740998386   4366398594553821904424371214989320277734847008545988122005367489432386878324    -                                                                               -                                                                               26.02057724339725558909146054737158037069862697303488403170041972354807100056275     -                                                                               
D2                                                                               68229192913008399003167331600207743199017726005105504257111078571859581552481   73821627850523817394670869215459535348004799695110006516788009440957493520093   110199654299800777032067447393436115703850490589070402122928232272420249526725  108044918147501102140345567977537046827555231053828065248131630236439245833171  19978571630572178196937150609618606503672635704831655862085696321665662461167   71583373731775953485574329232141685702131004156154525335701188083555059795398   75159871207312428003433369941317990182788900282380959152597908045425614665057   37219124485507113055425721133259218665457380709065516364216787072101628015865   28413467678515695865989095222878439570480220956382943266090526907279917271791   -                                                                               -                                                                               2.598121027879417890784281433930491279116181449333110592477514819113568564641894     -                                                                               
D77                                                                              7505383511525452014879859727760005812924654976822758347341694162874533022366    65080529657481889853749005771152393874247707849276688872875966633808183016454   58216943091359757584701838965295519791514511406620973857070890670584511500249   14175838832938054242546066363355930777928524469701772821196854177378427108371   75356090509770180764394514477450193392975090043339738366038757778031707964478   26893772887191793729996658641109624493900376993721011973267079637015910209501   75159871207312428003433369941317990182788900282380959152597908045425614665057   88531253920369496018122874566208778459203562975606491654824314410452185215969   834928190112849787213653092164080847920785483943743873486534148370638936361     -                                                                               -                                                                               77.94745755163151917915495462797086029501727651178671668285669575071224468871342     -                                                                               
D22                                                                              14402967758804463290288324086284169898007765300972358650908033291841626490155   29109932459033442478118208960524602863085437103822034596120205188272560332050   101085124537087216235741100134447474887759892476225228437392991245087227652442  20969732862192557996329922462036970642748917028244332029388992744771374813292   69350005469710625301611794892064751152905586007653855780321424681054684121686   19134053102538227002173505834782771508235505253539661869152187423011213405811   73478543797354772157904378548112126095822169581016939971146577450551545662751   38093216843560134158966523828495149818039038322910429806077168846370290147772   1269437552028273878205127334778568408525461846428411893946114385982129843881    -                                                                               -                                                                               22.93136232855437376612521814148818631645576226275619503367450199194251395349274     -                                                                               
D13                                                                              26252231256106485380473542726625522517624265560604256473199539589257885041801   16308245363283358068658709764358071945170381091984217971375509359039473316020   9943985892823127311814832962267450572453884468620038501824030230218411725781    28178184562536618218376545371468747781903044989195631516000674681183854850521   99473910136774045495266649562276067535354137491210204283219442422594855501858   27955407207861721636055144882402981813256134678235623000223996674623792544999   73478543797354772157904378548112126095822169581016939971146577450551545662751   95122907283040219900496390451685990849019636439401443898095472602054506630850   1214838272514758487734508343663594082000132988916380916784783394220277528441    -                                                                               -                                                                               13.42421105117532178713482820311172325075607463635763677287542353183821500868392     -                                                                               
D1                                                                               75007902878968976473263447005676268776509206329870810955689277680546963824893   57787587186136818691310757899099839184031824518476882548406950372983953301874   17220315692832157781952689106576429592477381811393928407282327307563010523019   112670401862256294158416793223833838077266476586483818155806152786226345798267  39784872615340743177901690299607924797035489059935262084514620387365751633947   49043751412510747141076080241061978861397588118144799015979390187872606148542   20819866669058117568225157689509075188036680215825786209846892583394075392222   101353087026000929491641991656403692273755316394243935673067746579937720480872  37345403895681658788110100787518699475751936073257803755572402574867581851519   -                                                                               -                                                                               1.547381502354535788095853393781663161590834620511857848443274934620425522975612     -                                                                               
D8                                                                               57760651371131977222252701941068150215485513292624151031749365686123414913950   51639305413440670686661160696280786312613498212322312969042464173823126988327   6121345957691306535591541244787363902872015080301838062706901512300287925623    75018061139513469546723794672688329602467138999849826419552751649037830885662   2648098238919281540036197238206600602029933208182363712727534650324800302842    112141663228113596570393779828600319313127242405495085098743719709546875167232  20819866669058117568225157689509075188036680215825786209846892583394075392222   115329312704714687532460145241833474332309154432780263614181596889074507606301  5988422065987500248839423746207612054540636170947124868339207797380166998814    -                                                                               -                                                                               8.623190691039788581346356230854356966351240756402166502140947864776829359890690     -                                                                               
D36                                                                              53373502554959854824789539669158495107606073560014950706381321266229513012557   102398473290003050228076381270553012854472911056520687069864975168661354804407  66767118502273000020284143407293390105970726782569168019121509239086319702487   103913595446431292741680426917682379272092086139416682779331224170378300283113  82846061958835581830288163339845299305818129575389210563963927006248054001454   84416758151133141478587418569350557462478055172679493723212379844430470850435   20819866669058117568225157689509075188036680215825786209846892583394075392222   101401794869217610092506681504548237707923234793469319576897621970097700566697  2833409663488416907898652420634610943120060980613218633431418362080725742001    -                                                                               -                                                                               36.13966402723877040416384742182919327525029879807066639540364857426821944050651     -                                                                               
