Elliptic curve parameters:
name = secp256k1
mode = test
p = 1241690119
a = 1
b = 35
g = (311072572, 523565415)
n = 1241630743

Using legacy P2PKH preimage for signing.

------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k^{-1}      a           m1          m2          f                        x_recovered                 hypothesis  
D26          491808054   926485974   806952823   557081863   240631771   575604117   700948673   308453521   34891391    -           -           26.55342614457531945     -                           HYP-005     
D1           367774619   87307387    280467232   662335573   267170433   823047014   700948673   1161819646  73213665    -           -           1.192501249595959989     -                           -           
D20          502840444   571538544   1172932643  740490459   625575929   751105175   649066687   566169467   27540414    -           -           20.75272158218100860     -                           -           
D7           859481466   321724076   537757390   1063789834  371970900   910050555   741929159   1210968971  42247994    -           -           7.615132590674009279     -                           -           
D1           402115966   292949204   109166762   621821014   911950986   1069465364  741929159   504060806   182410918   -           -           1.605985032102080644     -                           -           
D62          757538786   1003259564  995909965   1128238348  446588289   194076895   830173384   249348077   16139662    -           -           62.16112605084294826     -                           -           
D8           307383924   1071131819  477882848   483548213   537248193   934063998   830173384   1124806211  131219635   -           -           8.162892839932072665     -                           -           
D6           804058034   974988461   1070700316  968343806   609101120   361031389   830173384   61506115    146914946   -           -           6.636414384959852893     -                           -           
D0           536396700   61868283    474528417   843150735   46239088    758502039   634573011   1000457126  229642665   -           -           0.269411100067141269     -                           -           
D1           598888378   325669174   273219204   972017481   407720305   616703139   634573011   106759539   225759275   -           -           1.442550584023624278     -                           HYP-005     
D1357        204010199   917642751   527998191   204749597   1159700666  529962599   842477780   1111728454  675749      -           -           1357.963905237003680     -                           -           
D0           774677430   97176606    677500824   1077584363  1017842902  376393636   134676693   12531098    168863564   -           -           0.575474091024159599     -                           -           
D12          1079499602  516754348   562745254   1227993629  1088686525  745656958   134676693   197175831   40041413    -           -           12.90549731599132128     -                           -           
D1772        394679800   1015448788  620861755   591733178   984730968   1024996899  766212309   433981451   573044      -           -           1772.025861888441376     -                           -           
D13          265562147   653328427   853864463   338199952   1003379101  863902340   652746968   183161314   47648732    -           -           13.71134969551760579     -                           HYP-005     
D398         1196748246  649849802   546898444   1199566921  113020519   21848206    54227160    1160967208  1630046     -           -           398.6696093239086504     -                           HYP-005     
D2           609981903   413307628   196674275   1034428375  770706956   629653521   54227160    883068472   185535431   -           -           2.227647979538743734     -                           -           
D38          220810395   365154664   1097286474  432157356   317702107   276475759   54227160    352915973   9463434     -           -           38.58585202792136554     -                           HYP-005     
D5           695193002   936365692   1000458053  957913934   1030542738  857318734   54227160    533726029   169751138   -           -           5.516108481110742244     -                           HYP-005     
D4           1006705125  700458325   306246800   1219909928  1063415841  513740600   1130391770  273770414   153885913   -           -           4.551802769627132796     -                           HYP-005     
D95          311238669   1173421006  379448406   460691921   681470789   123513331   1130391770  242403453   12332165    -           -           95.15125738262502974     -                           -           
D197         597225388   796614309   1042241822  1190418270  406370577   1179306257  24133850    652104575   4032506     -           -           197.5482017881684491     -                           HYP-005     
D6           403336851   899567246   745400348   661785806   1199423938  165317114   24133850    807151120   144887896   -           -           6.208712189457151065     -                           -           
D48          931734961   870502735   61232226    968293467   541053447   301984953   24133850    1112620526  17772311    -           -           48.98084075841346688     -                           -           
D3           680405981   388330313   292075668   818673896   304304179   679041852   24133850    234785927   127334321   -           -           3.049690844937242018     -                           -           
D2           358163811   396423669   1203370885  552879071   563887325   59485784    200005851   1123081335  163448551   -           -           2.425372795137229451     -                           -           
D55          625545405   803255210   1063920938  642059633   187628817   395260975   200005851   1169123859  14518969    -           -           55.32453509612149457     -                           -           
D8           481374339   1180888087  542116995   651847713   357845737   512630156   200005851   174746080   140427591   -           -           8.409231252852582225     -                           -           
D5           441492128   1087285714  595837157   680173087   5861962     510984890   190683      1126763878  202811169   -           -           5.361074142815083325     -                           -           
D938         349859948   1116042724  475447967   524195328   1167487570  118841678   190683      517375388   1189188     -           -           938.4914109459564005     -                           HYP-005     
D6           455683114   717419244   979894613   806399146   1130597320  437599218   17182942    327293731   104967082   -           -           6.834706941743888812     -                           -           
D5           611580215   643310043   1209900915  1106929390  1193226551  3499277     17182942    867902205   116231040   -           -           5.534752532542081702     -                           HYP-005     
D15          528828866   850162242   920297367   686444849   16252400    111451994   17182942    1119388794  55980917    -           -           15.18664372718296129     -                           -           
D11          387267900   471668024   1157230619  502549577   417435543   702290201   17182942    848085087   41422869    -           -           11.38665754899787361     -                           HYP-005     
D140         905997897   396510133   509487764   943630051   721219725   146894343   976994528   427164891   2826201     -           -           140.2979239622376469     -                           -           
D6           641109960   894369976   988370727   1141891561  814482332   754384718   976994528   3487271     140328359   -           -           6.373408642226052112     -                           -           
D7           385520443   598073925   1029077261  692514362   973309141   1117843930  737972450   210645130   78526524    -           -           7.616202711328467818     -                           -           
D0           702864865   251563885   451300980   1146618645  1146996935  1208443787  737972450   267981111   259111085   -           -           0.970872724337517246     -                           -           
D12          406006220   144854201   261152019   800010156   333876496   712176808   737972450   448448117   12002284    -           -           12.06888630530655665     -                           -           
D3           705272505   731679195   1215224053  959472725   196490931   806706823   459722982   389707457   196872065   -           -           3.716521158042406879     -                           HYP-005     
D5           505907663   1049155602  698382804   830280760   1025438697  627787197   459722982   1034401628  181534566   -           -           5.779370976654660909     -                           -           
D0           798856427   347179869   451676558   1225756367  104670420   583355948   983386343   832562531   371956487   -           -           0.933388396584141305     -                           -           
D29          177944114   585472123   834102734   217424622   867980199   820810593   983386343   401175684   20022082    -           -           29.24132080769622260     -                           -           
D6           841646262   1053152711  1030124294  1176997593  626433287   655503913   983386343   1109579813  170943600   -           -           6.160819773305347494     -                           -           
D10          959021674   863395384   95626290    1084580006  1099904456  748297172   983386343   62936018    80113350    -           -           10.77717239386444331     -                           -           
D13          448271142   323943939   124327203   871940330   66615184    481500569   157911271   394935475   24601954    -           -           13.16740690597177768     -                           -           
D1           408129526   73266466    334863060   743154890   360834710   892370560   157911271   676008233   73104162    -           -           1.002220174550390167     -                           -           
D11          535090745   940692040   836029448   760953705   250936769   857668788   157911271   244775585   83364825    -           -           11.28404024119285322     -                           -           
D13          817939925   468315330   349624595   866838710   300087971   1079222493  157911271   1051592837  35559365    -           -           13.16995761875950259     -                           -           
D4           491030888   219009901   272020987   554492189   171942078   216787418   387778795   677773704   46801781    -           -           4.679520657557882252     -                           HYP-005     
D28          569574737   707453381   1103752099  678516475   535668670   15872213    387778795   542044136   24866047    -           -           28.45057684480367949     -                           HYP-005     
D1           380870743   144303209   236567534   629745195   23330343    332575485   387778795   853357928   131996291   -           -           1.093236847086862463     -                           -           
D86          1111389304  869121377   242267927   1211509826  286982052   218377581   387778795   24273598    10063562    -           -           86.36319595387796090     -                           -           
D644         805666652   1233183036  814114359   823933794   340753758   651893925   220862705   282663965   1912404     -           -           644.8339555867902388     -                           -           
D6           449126901   559727034   1131030610  811074852   116360997   170453181   220862705   20057270    87178950    -           -           6.420437892404072313     -                           -           
D9           837900230   692639647   145260583   1093860875  82356627    1184324648  220862705   424091955   70018295    -           -           9.892266685442711794     -                           -           
D14          369658852   850983094   760306501   431502339   1147826366  427731093   730921203   130490246   60441417    -           -           14.07946961269951695     -                           -           
D8           541765604   1214725922  568670425   936638564   766393440   1032822392  730921203   311818120   146892644   -           -           8.269480955084449293     -                           -           
D8           732015150   284225863   447789287   906334881   290610567   153317696   730921203   1007859159  34736226    -           -           8.182404818531523833     -                           -           
D2           643075897   495005911   148069986   1087687108  849853234   2596869     730921203   716143457   198464686   -           -           2.494176273757841231     -                           HYP-005     
D14          536349389   1081999997  695980135   689662891   444279155   351506040   136827123   605834167   76408883    -           -           14.16065717123492042     -                           -           
D9           386492806   1236440853  391682696   648084431   57472984    1051531921  136827123   406644346   124901181   -           -           9.899352777136670949     -                           -           
D10          711473222   962928238   990175727   918881359   307706839   1170060879  136827123   137701019   89248811    -           -           10.78925564621807678     -                           -           
D96          1186082797  905440367   280642430   1221740364  934158956   34378830    136827123   952334433   9383086     -           -           96.49707644158862020     -                           HYP-005     
D16          610088167   339348050   270740117   683729957   600262168   401534770   136827123   891005421   20953847    -           -           16.19502375864441503     -                           -           
D8           1126804078  456124359   670679719   1234097685  932926776   228576110   388509941   642776509   53868008    -           -           8.467444331707977766     -                           HYP-005     
D19          570948807   1211692999  600886551   1078931854  991066657   311475907   498575605   44882614    62965760    -           -           19.24368099424194991     -                           -           
D18          1039427073  582747585   456679488   1085261972  428429303   55669242    498575605   66659718    31059295    -           -           18.76242152308994779     -                           -           
D1           420200330   163177313   257023017   728408946   286438038   141267651   498575605   643983223   111991714   -           -           1.457048090182814775     -                           HYP-005     
D6           280447765   237620418   42827347    362139984   314176733   241616466   498575605   498623692   35371108    -           -           6.717924075208500678     -                           HYP-005     
D5           752279627   678323517   73956110    906755852   471037887   307435242   1222101236  789938658   134374727   -           -           5.047999219377018715     -                           -           
D64          129843090   169200768   1202273065  134554712   1019619128  143263263   1222101236  1163340238  2629296     -           -           64.35211858991912664     -                           -           
D3           670231542   119372417   550859125   740677595   348827882   250399902   798777595   739480803   36217065    -           -           3.296026803938971863     -                           -           
D5           544367104   611884069   1174113778  757954976   1178598610  869704860   677214460   36010397    117191360   -           -           5.221238741490840280     -                           -           
D22          262825548   1155216252  349240039   333296283   11645966    944527583   677214460   25096338    51413343    -           -           22.46919154819401648     -                           HYP-005     
D24          563036341   983256270   821410814   606620187   1039456264  705323032   677214460   1228263854  40030189    -           -           24.56286853904187162     -                           HYP-005     
D3           906596046   32262035    874334011   939828059   7648932     589337140   677214460   621222655   9331695     -           -           3.457253478601690261     -                           HYP-005     
D1           715685364   299058309   416627055   1177126498  93391150    599773984   640538878   615410472   254244230   -           -           1.176263897906355632     -                           -           
D5           449766864   695496240   995901367   773919288   867679601   1159160222  640538878   323072141   125614440   -           -           5.536753895491632968     -                           HYP-005     
D1           275702470   42386829    233315641   359927122   60137271    1074007617  640538878   36584946    23028514    -           -           1.840623715451201063     -                           -           
D0           432089927   16494901    415595026   631557997   982057909   705811573   815530240   203943757   33153787    -           -           0.497526903940113990     -                           -           
D19          209103136   791287262   659446617   377810559   64802071    996686541   519952641   882912105   40395713    -           -           19.58839696677714291     -                           HYP-005     
D2           738606871   422068822   316538049   1017108424  171473324   580928935   519952641   703920257   181603765   -           -           2.324119337503823227     -                           -           
D22          1048037764  1234806937  1054861570  1110162427  682959674   321914078   519952641   1027255919  54043156    -           -           22.84853491901916313     -                           -           
D4           643628915   861235112   1024024546  877397551   317349859   48170289    448653569   575848663   176091643   -           -           4.890834666128931513     -                           -           
D1           674060120   380694346   293365774   1021303048  796341953   1154033971  448653569   738050590   326817192   -           -           1.164854099841846753     -                           -           
D33          215697797   499758703   957569837   255874045   1205444364  367380806   448653569   1024523646  14816557    -           -           33.72974591870432516     -                           HYP-005     
D273         485381025   1117999697  609012071   565596953   100549800   760619560   448653569   1110632844  4085457     -           -           273.6535219927660479     -                           -           
D12          460524086   641144971   1061009858  666100910   1209776034  475698807   448653569   715843223   49370438    -           -           12.98641448147573655     -                           -           
D2           662682293   952084005   952229031   1002189141  1230417513  1133381564  448653569   1035339597  323175445   -           -           2.946028294321680287     -                           -           
D3           563889484   104790817   459098667   1100264050  472217117   233795069   57618691    1011367704  27514918    -           -           3.808509151290220090     -                           -           
D0           367743707   34900019    332843688   585718722   981880330   652565705   57618691    1104313188  149768692   -           -           0.233026132057025643     -                           -           
D35          1121528455  444859278   676669177   1195459003  562872113   1040394858  57618691    994605005   12570235    -           -           35.38989350636642831     -                           HYP-005     
D24          987009601   906624117   80385484    1177004768  318453062   235490023   57618691    230757815   37033766    -           -           24.48101327313025631     -                           HYP-005     
D7           1034562910  1101080411  1175113242  1182879001  678419841   49166766    57618691    1214085112  144666364   -           -           7.611170838578620805     -                           -           
D114         22202296    485482457   778350582   40162167    281477178   1031376347  57618691    295664531   4242425     -           -           114.4351301437267600     -                           HYP-005     
D12          495067778   790616516   946082005   710370627   74799062    333427710   766234881   441419119   64462080    -           -           12.26483098280415400     -                           -           
D8           345911540   349888073   1237654210  497671481   541546707   164177929   766234881   191212605   42391658    -           -           8.253701070149226057     -                           -           
D163         909592685   656658528   252934157   918055935   436798881   194143750   952598790   457013325   4024935     -           -           163.1476105825311464     -                           -           
D116         308910589   561989361   988551971   613006342   811256985   500535660   952598790   540915726   4814836     -           -           116.7203537150590383     -                           HYP-005     
D42          645631710   1199811418  687451035   769108216   915808144   98265206    745709831   535029091   28249180    -           -           42.47243346532536519     -                           HYP-005     
D7           810924771   204041285   606883486   967835908   521809511   877727702   745709831   768936720   26369086    -           -           7.737897513778065724     -                           HYP-005     
D18          805373929   629994704   175379225   840423657   266205489   1172747589  745709831   1006710853  34279913    -           -           18.37795515992120516     -                           HYP-005     
D13          704021075   1094590454  851061364   859219525   970087650   446762150   873591052   1030059883  83227275    -           -           13.15182377411731911     -                           -           
D6           513388138   1009547155  745471726   860524429   832753332   1022688228  873591052   963764046   166251847   -           -           6.072396627268748478     -                           -           
D2           661442098   559356862   102085236   1122979233  7104801     170083868   873591052   664532999   199904963   -           -           2.798113931768667494     -                           -           
D5           807569800   652219930   155349870   1147245116  267988408   323181908   873591052   1128269301  128219168   -           -           5.086758401052797347     -                           -           
D107         1022693890  427260946   595432944   1027813161  276086860   1141101959  106651917   1189985163  3958961     -           -           107.9224943110073577     -                           -           
D163         611509858   1154313900  698826701   812992681   1144129715  1052690542  106651917   356122062   7061389     -           -           163.4683912754275398     -                           HYP-005     
D1           971061930   284563192   686498738   1231659201  373933319   990772414   106651917   699249554   189270117   -           -           1.503476600059374401     -                           HYP-005     
D20          845499593   849904223   1237226113  902952876   385696481   1201897317  106651917   80551736    41153631    -           -           20.65198628524418659     -                           -           
D22          403206286   1206868817  437968212   751734233   53604281    357180497   106651917   863140968   54678339    -           -           22.07215579463743403     -                           -           
D53          979845546   615520073   364325473   1021950206  431210696   924627607   641771789   871309351   11438366    -           -           53.81188825396914209     -                           -           
D402         943631582   576095413   367536169   1179181925  625459295   526535625   641771789   1168404461  1430210     -           -           402.8047720264856209     -                           -           
D15          851533568   1219500393  873663918   1108364321  976395229   1119772287  641771789   697656542   81041309    -           -           15.04788617123644930     -                           -           
D63          1068370968  1094230128  1215771583  1118425370  171953223   932904023   641771789   813773992   17228526    -           -           63.51269563049096597     -                           HYP-005     
D17          305259985   349829881   1197060847  447963099   640626980   986329124   641771789   1076828692  19853757    -           -           17.62033659422748047     -                           -           
D2           590903225   323602835   267300390   711250934   1172786634  199477886   682973457   477744027   109512389   -           -           2.954942705158226435     -                           -           
D21          992001647   738344649   253656998   1151613907  202845447   82491715    682973457   414531456   34328087    -           -           21.50847057105162894     -                           HYP-005     
D58          393567878   765685496   869513125   773965466   457675103   645648190   222671124   420180645   13170290    -           -           58.13733000564148549     -                           -           
D5           949046382   1028415721  1162261404  1139580441  633683492   138998953   222671124   1090429249  186910146   -           -           5.502193128670500316     -                           HYP-005     
D4           828979763   351840933   477138830   1077778657  380586338   1072175515  455520533   620504797   82583081    -           -           4.260448129805183703     -                           -           
D619         583686350   730461698   1094855395  589511422   51359608    684084930   455520533   655528078   1179150     -           -           619.4815740151804265     -                           HYP-005     
D1           500420064   473768645   26651419    760619588   381410694   1211249752  455520533   1151669622  240220540   -           -           1.972223711594354088     -                           -           
D3           385065255   316382069   68683186    685168346   857545400   11691964    129050903   94461621    84962164    -           -           3.723799560943386517     -                           HYP-005     
D4           591998448   1115440353  718188838   957939759   910754794   266702968   129050903   259554561   226057137   -           -           4.934329293040635120     -                           -           
D3           614372744   1037974043  818029444   960091879   721145154   1051879444  192276761   765513697   268653609   -           -           3.863614737444305094     -                           -           
D27          1109870620  639119829   470750791   1193469991  1183193226  576688705   192276761   616049529   23078797    -           -           27.69294383065113835     -                           HYP-005     
D0           572013427   45910961    526102466   1084567429  714436731   1169032650  260825376   67917688    59459425    -           -           0.772139337035297600     -                           -           
D13          704506750   231290663   473216087   1048152778  569719673   343513661   260825376   76550071    17214694    -           -           13.43565345977105372     -                           HYP-005     
D10          565606706   744266194   1062971255  1061786976  288584660   733182296   260825376   141957271   69426436    -           -           10.72021317643325375     -                           HYP-005     
D107         284964881   990913526   535682098   560751761   182395697   277536317   184996130   234488388   9178001     -           -           107.9661601693004827     -                           -           
D9           754785327   1096965845  899450225   1075338479  88027050    79717084    184996130   77965061    113679023   -           -           9.649676924123459435     -                           -           
D2           333074120   217601007   115473113   590737407   1109300619  754160088   184996130   382121968   75410833    -           -           2.885540423615264931     -                           -           
D14          433488854   407500424   25988430    462408716   624411646   729664387   184996130   1020414419  28610786    -           -           14.24289510955763326     -                           -           
D1           921545853   92723271    828822582   1134926934  1058332506  199642109   1091359014  1227205984  68021529    -           -           1.363145938692439565     -                           -           
D30          840872336   767256566   73615770    895253899   564704540   705187268   1091359014  520720265   25148891    -           -           30.50856461225268342     -                           HYP-005     
D752         1012433098  750479096   261954002   1021627966  978314488   474239507   403558695   305055011   997618      -           -           752.2710055351848102     -                           -           
D5           774719970   952435567   1063915146  1073434909  975257724   363226621   403558695   431398266   177290092   -           -           5.372187222961111667     -                           -           
D1           909391628   167215060   742176568   1184014750  1192343922  668035212   403558695   355036965   85522262    -           -           1.955222606249586803     -                           -           
D0           969231458   51099005    918132453   1163451069  332009492   896338924   403558695   196695587   192353014   -           -           0.265652218997722593     -                           -           
D4           684775435   1236649792  689756386   1078107566  831570919   722642850   766062890   946047864   291443304   -           -           4.243191643202068557     -                           -           
D174         1070160723  870945301   199215422   1087340978  838307905   93539413    766062890   493515675   4984913     -           -           174.7162490097620560     -                           HYP-005     
D28          384970755   513639800   1112961698  568554350   247902515   842276890   766062890   671814288   17803565    -           -           28.85039035721216509     -                           -           
D10          219623147   182027719   37595428    422485689   1152781906  1119928217  766062890   330752468   16760605    -           -           10.86045038350345945     -                           -           
D1           912416767   284615345   627801422   1143258453  817850381   306290354   766062890   858502828   219891709   -           -           1.294343230558092574     -                           -           
D10          612913167   956747432   897796478   787319517   332373393   861632768   766062890   1220128444  89694117    -           -           10.66678020811554452     -                           HYP-005     
D16          450736336   1224115594  468251485   544451051   584138035   505069339   766062890   1234912011  75877476    -           -           16.13279274076011700     -                           -           
D23          386560491   930514093   697677141   732979151   635283789   177968110   1010475308  912886115   40141831    -           -           23.18065892410338731     -                           -           
D2           735206834   694312266   40894568    1144209042  541574240   484513383   1010475308  232274260   326204626   -           -           2.128456222444865021     -                           -           
D32          296823421   973484322   564969842   563850301   451342040   805958513   1010475308  767644178   29796541    -           -           32.67105138143383824     -                           HYP-005     
D7           924869628   668087991   256781637   1017978021  1093667528  332159436   1010475308  486117466   86894091    -           -           7.688531904890978144     -                           HYP-005     
D4           550961138   449253390   101707748   703687181   663144503   834121374   1010475308  783041001   92783009    -           -           4.841979095547547935     -                           -           
D0           309490690   87076564    222414126   485281223   928883883   150837003   860436781   943138556   133700157   -           -           0.651282436414790447     -                           -           
D5           509034954   212617940   296417014   575778993   65810796    292981115   860436781   979559155   41826681    -           -           5.083308905145976081     -                           -           
D8           180920530   372261783   1050289490  226644848   101510873   1228789194  860436781   654344933   43747576    -           -           8.509312218807277459     -                           HYP-005     
D10          629114139   556834775   72279364    744355311   97125448    1212942904  526137646   773900717   52908279    -           -           10.52453010236828909     -                           HYP-005     
D0           374938143   40805772    334132371   693301753   298374103   578664737   526137646   830345306   56574533    -           -           0.721274570662386201     -                           -           
D10          777187154   534669430   242517724   837521679   365772877   93504663    69986607    681860179   53172854    -           -           10.05530810890835387     -                           -           
D13          582956003   783752345   1040834401  846321067   864209046   387972015   69986607    1189277015  56225875    -           -           13.93935345603781177     -                           -           
D1           942964343   63338968    879625375   1041822720  51639972    117121544   8888621     416935022   53238950    -           -           1.189711066803533878     -                           -           
D6           522072544   428434491   93638053    979751051   984869650   962378569   8888621     314781516   64394037    -           -           6.653325540065146094     -                           -           
D68          620600974   840639022   1021592695  635807819   244190256   81228322    8888621     24170556    12327174    -           -           68.19397714350426139     -                           -           
D1           481395774   152677089   328718685   883240854   605790835   403590478   8888621     128196844   79550694    -           -           1.919242703275473624     -                           -           
D10          832452272   1226885170  847197845   974773041   1121099361  26808226    1067268402  449901817   120848427   -           -           10.15226429053975191     -                           -           
D53          1038158021  1088375808  1191412956  1101777270  1128236847  744521268   1067268402  1214422183  20250037    -           -           53.74685527735085126     -                           HYP-005     
D3           272732089   347973287   1166389545  458245288   1023995818  644173385   1067268402  204383403   87218890    -           -           3.989655073574084696     -                           -           
D3           604583753   769864883   1076349613  996867623   743117011   964488652   367317307   793078631   212299883   -           -           3.626308559953375009     -                           -           
D1           705371724   178438244   526933480   885595312   677595940   1183410843  814805311   895620653   164700960   -           -           1.083407431262088575     -                           -           
D20          944596886   217753469   726843417   987052226   271442593   749248688   814805311   371285443   10579406    -           -           20.58276891916238019     -                           HYP-005     
D15          1019063019  1006952435  12110584    1087322464  1208276077  277990306   814805311   396154424   63430789    -           -           15.87482121655462933     -                           -           
D9           422326511   523152686   1140804568  788731360   94313325    700559038   1067997504  1223281407  55921662    -           -           9.355099031212627407     -                           -           
D4           677765958   691425714   1227970987  945634449   477467898   934169179   1067997504  46573584    142028976   -           -           4.868201781585751910     -                           -           
D23          281741222   110672615   171068607   286518996   488269028   652424200   1067997504  1045893951  4630330     -           -           23.90166899551435858     -                           -           
D29          741815790   771667452   1211779081  783920232   1055876860  471269926   1067997504  511391200   26040276    -           -           29.63361263912870969     -                           -           
D2           360039972   515874713   1085796002  544826416   273104169   88492252    125329729   790102169   175253528   -           -           2.943591030019093253     -                           -           
D9           534201535   144549772   389651763   1053808059  480560134   211260337   890415423   784877779   14595011    -           -           9.904053652306257254     -                           -           
D2           108943804   109401305   1241173242  173965046   692094061   267261422   890415423   993530001   43922562    -           -           2.490776949668828516     -                           HYP-005     
D2           1000341665  284305861   716035804   1148069460  658893628   1088983136  890415423   995008867   113974895   -           -           2.494460389720034398     -                           HYP-005     
D54          553202981   978116400   816717324   731605708   773618908   185654242   501698890   688215172   17994800    -           -           54.35550270078022539     -                           -           
D14          860382700   376077458   484305242   1138245510  379337347   169240000   440830284   931347205   26794270    -           -           14.03574189556199889     -                           -           
D2           570990335   799163525   1013457553  874864683   730512817   346741509   440830284   54033074    267115987   -           -           2.991822144288203910     -                           -           
D31          151132668   176164773   1216598638  199624107   549894999   720491038   440830284   523680635   5658351     -           -           31.13358874343426203     -                           -           
D13          738558032   393535454   345022578   1093062798  218299721   721385869   440830284   855487083   29548500    -           -           13.31828871177893970     -                           -           
D0           628485616   108665635   519819981   874921412   946165460   729114598   440830284   23660051    135614024   -           -           0.801286119199589564     -                           -           
D71          963846596   798852844   164993752   1154388113  974976557   435269913   511613262   582399637   11139011    -           -           71.71667610347094549     -                           HYP-005     
D7           574871777   867986655   948515865   689996188   69210562    1022470480  851644754   472644131   114374133   -           -           7.589011887854048257     -                           HYP-005     
D3           509200289   395328169   113872120   643079469   937669178   1167814090  851644754   27119920    107562749   -           -           3.675326009007077347     -                           HYP-005     
D9           327167157   1078083602  490714298   544108712   98194633    571816439   851644754   667824214   110225602   -           -           9.780700512753833723     -                           -           
D4           496846180   728761492   1009715431  842358069   430071567   53728919    407136598   237133628   151334291   -           -           4.815574098800912213     -                           -           
D15          410740255   53338962    357401293   817961972   504314689   970200298   263115095   852567032   3518538     -           -           15.15941052789539291     -                           -           
D2           911274979   132619672   778655307   1084359863  844115514   500511611   263115095   1968807     45850559    -           -           2.892433045363743547     -                           -           
D49          774079072   1023000355  992709460   842565186   565254491   477070433   263115095   321356502   20731818    -           -           49.34445956452058377     -                           -           
D20          758822092   977688580   1022764255  901005078   1219197612  1239851096  447717721   700833072   47907162    -           -           20.40798367475827518     -                           -           
D6           610598499   263611790   346986709   1182308901  247806203   1005808092  447717721   1224441403  38888097    -           -           6.778726919962167343     -                           -           
D23          1033552442  534089757   499462685   1084111075  1087673362  999764582   447717721   373726      22379782    -           -           23.86483286566419637     -                           -           
D8           572947189   1208343605  606234327   1007930993  431530240   787528799   447717721   931059300   137963385   -           -           8.758436921506383740     -                           -           
D11          932226734   969680714   1204176763  1144261524  136912072   570203972   313190742   684841002   84087574    -           -           11.53179557778655857     -                           HYP-005     
D25          234468789   987273965   488825567   429899780   706277473   1185266733  313190742   214030168   39037798    -           -           25.29020630210751128     -                           -           
D1           841062265   351862579   489199686   1165016001  527306674   154832502   1091500383  740951179   193154793   -           -           1.821661132685431212     -                           -           
D3           879393804   366499352   512894452   1133797528  1132030832  818396386   1091500383  219072302   116182632   -           -           3.154510667308690338     -                           -           
D0           518835525   75950961    442884564   787076346   583230565   383370963   1091500383  459441565   250594704   -           -           0.303082865629913711     -                           -           
D7           883890789   711819254   172071535   982386763   484138288   690373313   1091500383  1124853188  95922997    -           -           7.420736176539604991     -                           -           
D8           788988633   1206424782  824194594   1108862373  486322967   967804647   327401823   601235704   149241153   -           -           8.083727294709388904     -                           -           
D5           865478836   828891824   36587012    1100743807  1090247849  181226413   327401823   1170772329  159683923   -           -           5.190828283946906790     -                           -           
D43          367200556   258449013   108751543   487602859   862934993   594469480   599474527   156242936   5993647     -           -           43.12049291524842887     -                           -           
D40          756972189   469132533   287839656   789379301   87540988    433812512   599474527   705796695   11608613    -           -           40.41245349465952564     -                           -           
D22          200173879   645792829   796011793   371412076   1044290656  1188952746  599474527   468008590   28935682    -           -           22.31821696824011267     -                           -           
D13          392490518   775425799   858695462   729114463   419411315   806784294   44917091    532499944   55866573    -           -           13.87996000757017975     -                           -           
D7           1083934668  925857270   158077398   1222242444  655369075   579326684   44917091    802789733   115780236   -           -           7.996678034064466754     -                           -           
D26          183294667   891886432   533038978   258260681   377692712   999460702   44917091    748181795   33362639    -           -           26.73309002923899395     -                           HYP-005     
D2           527963867   212723878   315239989   972619790   109752208   752732333   44917091    12591027    83307944    -           -           2.553464505137709316     -                           HYP-005     
D304         305455204   579358677   967727270   343399259   1140827432  808553470   44917091    349961820   1902764     -           -           304.4826773052254509     -                           HYP-005     
D11          533917293   878177222   897370814   761851984   415662829   648397169   493529444   26460680    78047911    -           -           11.25177100512017547     -                           -           
