Elliptic curve parameters:
name = secp256k1
mode = test
p = 100003
a = 0
b = 2
g = (20002, 57568)
n = 99667

Using legacy P2PKH preimage for signing.

------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k^{-1}      a           m1          m2          f                        x_recovered                 hypothesis  
D35          7342        18616       88393       8706        93970       34218       10445       98789       522         -           -           35.66283524904214559     -                           -           
D289         20774       54390       66051       20993       91622       72273       41165       7922        188         -           -           289.3085106382978723     -                           -           
D11          30696       26849       3847        36374       62069       36618       41165       97087       2306        -           -           11.64310494362532523     -                           -           
D18          83470       58043       25427       99532       84802       58533       41165       25233       3160        -           -           18.36803797468354430     -                           -           
D4           63981       1272        62709       95816       20832       15812       41165       98404       311         -           -           4.090032154340836012     -                           -           
D6           79985       94321       85331       96257       30823       40267       20687       113         14897       -           -           6.331543263744378062     -                           -           
D9           21581       53618       67630       26980       68216       41465       20687       14322       5384        -           -           9.958766716196136701     -                           -           
D8           67736       41807       25929       99272       61026       96951       20687       5872        4664        -           -           8.963765008576329331     -                           -           
D9           29702       76008       53361       40338       53866       84625       51407       38724       8430        -           -           9.016370106761565836     -                           -           
C            63208       81600       81275       79005       45462       22633       51407       16602       20          4080        -           -                        -                           -           
D8           35127       98304       36490       58594       33970       9854        61646       41278       11660       -           -           8.430874785591766723     -                           HYP-005     
D69          37488       68983       68172       46611       15060       76024       4306        23108       996         -           -           69.26004016064257028     -                           -           
D14          82332       18126       64206       89700       22545       33160       16594       78501       1284        -           -           14.11682242990654205     -                           -           
D4           25241       33443       91465       42148       17660       72783       16594       82800       8334        -           -           4.012838972882169426     -                           -           
D70          71267       13797       57470       85481       88112       75793       30932       81561       197         -           -           70.03553299492385786     -                           -           
D0           64705       7313        57392       92367       20082       51327       30932       43511       9381        -           -           0.779554418505489819     -                           -           
D3           48052       73549       74170       76506       1992        32160       30932       84944       19598       -           -           3.752882947239514236     -                           -           
D24          40459       77271       62855       77823       68054       39044       61649       49448       3095        -           -           24.96639741518578352     -                           -           
D4           44041       6178        37863       65377       48379       30071       61649       33949       1369        -           -           4.512783053323593864     -                           HYP-005     
D87          60231       7941        52290       60716       57440       17651       61649       11204       91          -           -           87.26373626373626373     -                           -           
D16          17421       35749       81339       20474       77466       62140       75990       98570       2156        -           -           16.58116883116883116     -                           HYP-005     
D6           32481       51344       80804       57577       85168       62385       75990       92047       7385        -           -           6.952471225457007447     -                           -           
D26          45394       33305       12089       47990       25518       52089       84186       68434       1262        -           -           26.39064976228209191     -                           HYP-005     
D3           57050       74055       82662       90160       23720       86225       84186       59984       23940       -           -           3.093358395989974937     -                           -           
D361         29902       43773       85796       59683       84303       57400       84186       28871       121         -           -           361.7603305785123966     -                           -           
D22          7623        29702       77588       13939       26053       70448       84186       65177       1307        -           -           22.72532517214996174     -                           HYP-005     
D14          48992       35725       13267       64506       38624       22467       28893       54007       2450        -           -           14.58163265306122449     -                           HYP-005     
D47          21198       67841       53024       31078       18263       30650       28893       59614       1438        -           -           47.17732962447844228     -                           -           
D7           61395       80135       80927       86442       44398       415         63711       39500       11301       -           -           7.090965401291921068     -                           -           
D125         50043       70408       79302       74785       94143       56622       18657       97850       559         -           -           125.9534883720930232     -                           -           
D5           23826       38846       84647       41091       5146        59293       229         17090       6561        -           -           5.920743789056546258     -                           -           
D2           34686       28018       6668        56371       6274        52829       14566       69711       13001       -           -           2.155064995000384585     -                           -           
D7           47064       47676       99055       60735       96930       13342       14566       3005        6051        -           -           7.879028259791769955     -                           -           
D280         47799       75417       72049       52552       81858       68615       14566       22264       269         -           -           280.3605947955390334     -                           -           
D1           24685       5672        19013       31411       43169       35745       59622       10662       4507        -           -           1.258486798313734191     -                           -           
D2           60754       70749       89672       96496       97959       47793       59622       72258       25012       -           -           2.828602270909963217     -                           -           
D15          49124       98027       50764       59807       358         29399       98536       9461        6392        -           -           15.33588861076345431     -                           -           
D24          76721       46167       30554       95423       47434       67561       98536       9908        1913        -           -           24.13329848405645582     -                           -           
D10          67504       33578       33926       75542       52041       81032       98536       91149       3200        -           -           10.493125                -                           HYP-005     
D4           29050       33230       95487       51265       59891       99573       88300       50419       6835        -           -           4.861741038771031455     -                           -           
D25          82126       80799       1327        93408       38509       35385       6380        36143       3152        -           -           25.63420050761421319     -                           -           
D0           80816       186         80630       96086       40999       68519       6380        18011       4466        -           -           0.041648007165248544     -                           -           
D1           46997       11324       35673       86839       68610       94690       6380        43272       7155        -           -           1.582669461914744933     -                           HYP-005     
D3           53055       25417       27638       98492       71526       12991       6380        76599       7618        -           -           3.336440010501443948     -                           -           
D8           44578       44191       387         84135       15186       87288       55536       76115       5021        -           -           8.801234813782115116     -                           -           
D8           42189       20045       22144       50157       10049       39241       61682       55345       2349        -           -           8.533418475947211579     -                           HYP-005     
D11          47537       64440       82764       89543       86112       57301       61682       75251       5531        -           -           11.65069607665883203     -                           -           
D9           53421       5979        47442       62220       74640       34692       61682       22998       627         -           -           9.535885167464114832     -                           HYP-005     
D1           34932       14027       20905       59996       96181       66599       61682       2369        9868        -           -           1.421463315768139440     -                           -           
D3           49144       9385        39759       58348       76186       13716       61682       58821       3124        -           -           3.004161331626120358     -                           -           
D6           45806       85484       59989       78310       89415       78991       51443       61394       13302       -           -           6.426402044805292437     -                           -           
D0           63045       3823        59222       76956       60142       10256       51443       3452        7401        -           -           0.516551817321983515     -                           -           
D10          71176       87988       82855       86866       72897       32678       51443       70713       8416        -           -           10.45484790874524714     -                           HYP-005     
D1           52927       13819       39108       64315       47268       43039       26869       59181       7375        -           -           1.873762711864406779     -                           -           
D43          42959       82997       59629       83997       27202       50181       26869       5935        1921        -           -           43.20510150963040083     -                           -           
D10          39887       2410        37477       45553       8264        92979       26869       33697       225         -           -           10.71111111111111111     -                           HYP-005     
D13          69645       49711       19934       73527       20971       48233       39161       22083       3651        -           -           13.61572172007669131     -                           -           
D27          46037       83727       61977       49944       61435       7444        39161       65809       3060        -           -           27.36176470588235294     -                           -           
D1           69900       33862       36038       96331       36119       42710       8442        76878       17038       -           -           1.987439840356849395     -                           -           
D2           70103       28513       41590       84299       98474       85394       8442        26877       13319       -           -           2.140776334559651625     -                           -           
D5           23898       50063       73502       39245       45321       99327       76028       86713       8551        -           -           5.854636884574903520     -                           -           
D15          16256       44104       71819       29615       13271       53925       76028       70531       2897        -           -           15.22402485329651363     -                           -           
D12          77120       48724       28396       91736       57806       53261       22782       31422       4040        -           -           12.06039603960396039     -                           -           
D20          33324       98686       34305       61897       66283       25921       22782       13569       4751        -           -           20.77162702588928646     -                           -           
D9           69481       34801       34680       91400       67965       20011       90367       62760       3724        -           -           9.345059076262083780     -                           -           
D2           80606       30963       49643       97183       4164        4595        90367       22770       14298       -           -           2.165547629039026437     -                           -           
D3           60697       78496       81868       98584       6327        70934       92417       40733       22810       -           -           3.441297676457693993     -                           HYP-005     
D931         82784       52182       30602       83933       9588        95445       92417       43103       56          -           -           931.8214285714285714     -                           -           
D4           23162       6009        17153       34023       24929       63798       92417       47273       1440        -           -           4.172916666666666666     -                           -           
D5           50512       54731       95448       63764       39504       40702       92417       73528       10756       -           -           5.088415767943473410     -                           -           
D56          39001       87256       51412       51484       32621       34389       92417       22175       1552        -           -           56.22164948453608247     -                           -           
D20          46295       48888       97074       53605       12544       9356        63746       91217       2435        -           -           20.07720739219712525     -                           -           
D24          63256       56078       7178        78497       90715       21490       63746       85254       2292        -           -           24.46684118673647469     -                           HYP-005     
D75          94061       17750       76311       94756       87014       87978       63746       48174       236         -           -           75.21186440677966101     -                           -           
D25          44334       52882       91119       47351       98265       16530       63746       37213       2096        -           -           25.22996183206106870     -                           -           
D5           55282       99644       55305       93208       15836       97961       10499       77595       17356       -           -           5.741184604747637704     -                           HYP-005     
D3           62213       11401       50812       81859       86361       19731       10499       97831       3275        -           -           3.481221374045801526     -                           HYP-005     
D13          43038       87460       55245       55280       73249       69589       10499       35709       6312        -           -           13.85614702154626109     -                           -           
D2           40937       9791        31146       46953       96312       79274       65796       81929       4841        -           -           2.022516009089031191     -                           -           
D42          48136       71048       76755       51233       29552       48584       65796       98833       1681        -           -           42.26531826293872694     -                           -           
D10          84031       22044       61987       97684       76603       48965       65796       1814        2113        -           -           10.43256034074775201     -                           HYP-005     
D2           42778       44515       97930       66631       34645       28373       88322       64600       18925       -           -           2.352179656538969616     -                           -           
D5           39825       56768       82724       68558       85690       88916       88322       86799       11092       -           -           5.117922827262892174     -                           -           
D8           41783       69481       71969       58779       18308       97313       86276       42733       7791        -           -           8.918110640482608137     -                           -           
D1           23328       15032       8296        38667       98851       47954       86276       18547       7989        -           -           1.881587182375766679     -                           -           
D14          25910       74661       50916       46553       60499       1065        86276       66542       5267        -           -           14.17524207328650085     -                           -           
D12          30152       31930       97889       57664       28724       86220       49416       52319       2640        -           -           12.09469696969696969     -                           -           
D29          40934       84179       56422       53634       76218       85851       49416       86449       2834        -           -           29.70324629498941425     -                           HYP-005     
D13          65225       71446       93446       85176       61229       38788       49416       86296       5372        -           -           13.29970215934475055     -                           -           
D101         9764        81768       27663       10759       45409       59782       51465       44955       809         -           -           101.0729295426452410     -                           -           
D4           38723       6062        32661       40794       48147       97929       51465       60098       1445        -           -           4.195155709342560553     -                           -           
D42          10955       88376       22246       19833       76160       14737       51465       98192       2077        -           -           42.54983148772267693     -                           HYP-005     
D51          22168       18691       3477        23985       37108       77657       14602       45636       364         -           -           51.34890109890109890     -                           -           
D6           56936       66114       90489       80201       66965       71281       14602       68700       10406       -           -           6.353449932731116663     -                           -           
D27          71488       60442       11046       85352       87935       97349       14602       19653       2168        -           -           27.87915129151291512     -                           -           
D0           27743       2477        25266       52672       6410        45939       14602       33259       2814        -           -           0.880241648898365316     -                           -           
D4           57201       31569       25632       73757       2185        99199       14602       2432        7533        -           -           4.190760653126244524     -                           -           
D0           68220       3641        64579       92406       28438       16181       47375       27053       19848       -           -           0.183444175735590487     -                           -           
D1           27853       8379        19474       37918       79891       74073       47375       94148       7723        -           -           1.084941085070568432     -                           -           
D54          41574       14079       27495       41857       81134       74346       47375       31567       256         -           -           54.99609375              -                           -           
D16          72097       98717       73047       78699       86476       17901       47375       62138       6077        -           -           16.24436399539246338     -                           -           
D68          2038        66405       35300       3104        9578        3351        47375       81932       972         -           -           68.31790123456790123     -                           -           
D32          90996       24017       66979       97443       72191       86057       47375       68191       738         -           -           32.54336043360433604     -                           HYP-005     
D41          81651       92121       89197       93002       66926       44505       39185       60033       2194        -           -           41.98769371011850501     -                           -           
D5           51839       46950       4889        62839       46767       69176       39185       96369       7839        -           -           5.989284347493302717     -                           -           
D2           26768       22402       4366        45952       44909       96976       39185       60672       7584        -           -           2.953850210970464135     -                           -           
D5           54175       55821       98021       97855       69562       25108       39185       57514       10495       -           -           5.318818484992853739     -                           -           
D84          74729       54254       20475       79087       4153        883         59666       1285        643         -           -           84.37636080870917573     -                           HYP-005     
D18          29949       98174       31442       38114       43210       63773       59666       66796       5454        -           -           18.00036670333700036     -                           -           
D2           51948       29821       22127       93889       21792       27249       22803       63304       10007       -           -           2.980013990206855201     -                           -           
D7           25073       61501       63239       42053       28358       66691       16660       68934       8093        -           -           7.599283331273940442     -                           HYP-005     
D6           55910       60438       95139       67656       4065        54006       26901       11563       8926        -           -           6.771006049742325789     -                           -           
D14          35883       52157       83393       68181       10650       23000       26901       72336       3585        -           -           14.54867503486750348     -                           HYP-005     
D33          42521       97480       44708       55733       19313       29052       26901       59476       2885        -           -           33.78856152512998266     -                           -           
D29          66386       81012       85041       98227       8419        94162       30998       72993       2704        -           -           29.96005917159763313     -                           -           
D2           37300       37347       99620       62084       37995       28720       30998       98039       12516       -           -           2.983940556088207094     -                           -           
D22          35602       35606       99663       46930       88321       32656       37139       22678       1618        -           -           22.00618046971569839     -                           -           
D2           86834       6142        80692       95239       28240       61000       37139       95905       2784        -           -           2.206178160919540229     -                           -           
D0           43315       4781        38534       71149       74837       82392       26906       49745       15481       -           -           0.308830178929009753     -                           -           
D2           51480       36386       15094       90008       57036       37942       26906       91570       12952       -           -           2.809295861642989499     -                           -           
D46          96085       90283       5802        98177       97052       15246       26906       26988       1945        -           -           46.41799485861182519     -                           -           
D25          78134       67279       10855       93240       95134       61521       26906       81337       2604        -           -           25.83678955453149001     -                           -           
D13          54127       51617       2510        60422       84526       96793       10524       46575       3767        -           -           13.70241571542341385     -                           HYP-005     
D8           64295       91194       72768       81945       55532       29660       10524       60173       11345       -           -           8.038254737769942706     -                           -           
D0           47871       678         47193       61743       99013       76256       10524       29259       6255        -           -           0.108393285371702637     -                           -           
D31          90623       75651       14972       96924       50017       31759       98589       6930        2409        -           -           31.40348692403486924     -                           -           
D17          26267       8317        17950       29952       95929       38227       98589       3384        472         -           -           17.62076271186440678     -                           -           
D9           24757       34512       89912       45890       21700       54796       33056       94451       3624        -           -           9.523178807947019867     -                           HYP-005     
D501         14813       75660       38820       29475       45198       69323       33056       35116       151         -           -           501.0596026490066225     -                           -           
D175         23108       97816       24959       28746       63330       89866       96547       11147       556         -           -           175.9280575539568345     -                           -           
D137         14364       52169       61862       28349       52455       50215       96547       91912       379         -           -           137.6490765171503957     -                           -           
D0           59869       21953       37916       92343       53632       11871       96547       42053       27395       -           -           0.801350611425442599     -                           -           
D6           23519       35815       87371       32515       82738       89321       96547       86018       5527        -           -           6.480007237199203908     -                           HYP-005     
D19          37990       98464       39193       54469       61569       8697        96547       65148       5032        -           -           19.56756756756756756     -                           HYP-005     
D4           34520       14567       19953       42330       33279       747         96547       4361        3280        -           -           4.441158536585365853     -                           HYP-005     
D7           25002       76699       47970       39238       57746       24706       20772       1622        10766       -           -           7.124187256176853055     -                           -           
D153         79302       42795       36507       89180       49960       33796       80165       55490       278         -           -           153.9388489208633093     -                           -           
D32          28370       43700       84337       31074       84431       83926       80165       79647       1330        -           -           32.85714285714285714     -                           -           
D555         13973       93361       20279       15228       79584       79845       74020       16298       168         -           -           555.7202380952380952     -                           HYP-005     
D16          58289       89832       68124       84769       32282       22062       74020       65301       5329        -           -           16.85719647213360855     -                           -           
D7           43097       60954       81810       51904       5128        24888       74020       32392       7869        -           -           7.746092260770110560     -                           HYP-005     
D32          72709       80960       91416       86752       41144       30970       65832       47946       2494        -           -           32.46190858059342421     -                           HYP-005     
D5           17195       18722       98140       30923       69155       39383       65832       46586       3467        -           -           5.400057686760888376     -                           -           
D8           20779       10556       10223       30540       96471       47641       65832       29560       1257        -           -           8.397772474144789180     -                           HYP-005     
D4           56264       26977       29287       72957       596         40424       2343        67772       6185        -           -           4.361681487469684721     -                           -           
D2           37356       37259       97          57737       78388       90484       2343        89403       16975       -           -           2.194933726067746686     -                           -           
D0           40045       6119        33926       61127       33376       99200       88362       68142       18963       -           -           0.322681010388651584     -                           -           
D0           57154       812         56342       99122       63053       6563        88362       4486        15186       -           -           0.053470301593573027     -                           -           
D6           37406       32359       5047        43904       72956       27569       69933       83054       4916        -           -           6.582384052074857607     -                           HYP-005     
D272         8149        57012       50804       16089       31346       47532       69933       85100       209         -           -           272.7846889952153110     -                           -           
D11          74348       68946       5402        97155       76415       223         69933       48236       5927        -           -           11.63252910409988189     -                           -           
D21          43833       85014       58486       83747       18072       98519       69933       92425       3919        -           -           21.69277877009441184     -                           HYP-005     
D6           42441       52733       89375       76948       91802       58840       65840       42686       7934        -           -           6.646458280816738089     -                           -           
D93          28831       93833       34665       34397       4298        62039       65840       15489       1001        -           -           93.73926073926073926     -                           HYP-005     
D4           86351       4616        81735       91095       90898       43839       55602       62898       959         -           -           4.813347236704900938     -                           -           
D17          20057       61239       58485       28358       18099       354         55602       87561       3455        -           -           17.72474674384949348     -                           HYP-005     
D0           45278       2563        42715       73329       94911       80854       74037       20725       17227       -           -           0.148778080919486852     -                           -           
D1           30095       2337        27758       39714       36654       49908       74037       53847       1238        -           -           1.887722132471728594     -                           -           
D34          14959       6495        8464        17421       47936       35997       82230       90209       187         -           -           34.73262032085561497     -                           HYP-005     
D31          70111       80258       89520       77619       73421       28284       82230       19022       2539        -           -           31.61008270972823946     -                           -           
D8           24394       39003       85058       34235       86863       3866        88376       2122        4712        -           -           8.277376910016977928     -                           -           
D2           52424       64917       87174       79560       40399       11723       88376       64619       25288       -           -           2.567106928187282505     -                           HYP-005     
D35          23779       90557       32889       45003       50036       69620       88376       43021       2555        -           -           35.44305283757338551     -                           HYP-005     
D14          89186       84968       4218        95137       13959       5933        67899       41011       5872        -           -           14.47002724795640327     -                           HYP-005     
D16          46353       58038       87982       57045       75730       14300       67899       95530       3585        -           -           16.18912133891213389     -                           -           
D14          78871       35667       43204       87366       4795        1203        67899       73152       2416        -           -           14.76283112582781457     -                           -           
D15          72706       71138       1568        86348       99015       20657       319         81520       4496        -           -           15.82250889679715302     -                           -           
D161         56897       89768       66796       59458       48076       40315       319         7548        555         -           -           161.7441441441441441     -                           HYP-005     
D3           45396       49029       96034       76936       49737       80279       20800       58879       13856       -           -           3.538467090069284064     -                           HYP-005     
D7           70099       13633       56466       79843       4660        48161       65861       54777       1891        -           -           7.209413008989952406     -                           -           
D18          28190       64546       63311       32317       676         65657       65861       47570       3428        -           -           18.82905484247374562     -                           -           
D58          29033       99518       29182       31135       88710       29296       43334       61936       1707        -           -           58.29994141769185705     -                           -           
D22          47852       47929       99590       52424       12660       80525       327         49546       2132        -           -           22.48076923076923076     -                           HYP-005     
D61          73888       61897       11991       76691       12802       8562        80204       35747       1010        -           -           61.28415841584158415     -                           -           
D10          65619       23944       41675       86732       17174       93033       80208       1046        2280        -           -           10.50175438596491228     -                           HYP-005     
D35          38959       29278       9681        45313       80048       39770       80208       76048       835         -           -           35.06347305389221556     -                           -           
D7           68550       19294       49256       90585       42116       16551       80208       66920       2445        -           -           7.891206543967280163     -                           -           
D2           64071       66819       96919       98386       87074       70526       35160       10331       29756       -           -           2.245563919881704530     -                           -           
D5           71296       83623       87340       99228       27012       68367       35160       49368       15432       -           -           5.418805080352514256     -                           -           
D14          55691       56390       98968       68631       51583       3201        35160       1371        3931        -           -           14.34495039430170440     -                           -           
D8           37121       33618       3503        41291       95167       96845       35160       7833        3761        -           -           8.938580164849773996     -                           -           
D2           47037       9952        37085       55510       39533       59192       35160       87455       4672        -           -           2.130136986301369863     -                           -           
D0           63572       3618        59954       69375       4880        44027       345         39745       5542        -           -           0.652832912306026705     -                           -           
D10          59279       57236       2043        86142       52957       42195       29020       74270       5553        -           -           10.30722132180803169     -                           -           
D80          36334       89267       46734       71565       97464       86424       29020       58321       1103        -           -           80.93109700815956482     -                           -           
D15          74481       12379       62102       76937       70484       9058        10589       67092       801         -           -           15.45443196004993757     -                           HYP-005     
D1           73053       38982       34071       98481       68350       95377       10589       18817       22197       -           -           1.756183268009190431     -                           -           
D5           88508       28904       59604       94886       34630       80594       10589       96525       5594        -           -           5.166964604933857704     -                           -           
D4           62392       17331       45061       91740       84293       22658       86367       98674       3696        -           -           4.689123376623376623     -                           HYP-005     
D238         4085        87011       16741       5325        41583       91923       86367       6857        365         -           -           238.3863013698630137     -                           HYP-005     
D22          41336       90843       50160       59950       48166       71539       2403        70863       4108        -           -           22.11368062317429406     -                           -           
D3           85064       15458       69606       90432       39040       67155       2403        28864       4544        -           -           3.401848591549295774     -                           -           
D0           83348       2967        80381       97930       44505       51073       90468       13289       10438       -           -           0.284249856294309254     -                           -           
D4           82474       25639       56835       88403       23141       53453       90468       71940       5397        -           -           4.750602186399851769     -                           -           
D1           47257       23226       24031       81826       56849       33028       90468       30157       12688       -           -           1.830548549810844892     -                           -           
D4           86920       24546       62374       94306       76783       53453       53610       71940       5674        -           -           4.326048642932675361     -                           -           
D22          10564       39683       70548       19339       33358       15815       4458        78165       1789        -           -           22.18166573504751257     -                           -           
D2           57321       53466       3855        90419       3983        89180       57706       26638       24223       -           -           2.207241051892829129     -                           -           
D34          43774       95958       47483       64267       95442       17111       74093       59518       2788        -           -           34.41822094691535150     -                           -           
D9           41677       45718       95626       49092       5040        15909       74093       27813       4602        -           -           9.934376358105171664     -                           -           
D24          46708       80527       65848       90128       30108       90944       67949       6236        3288        -           -           24.49118004866180048     -                           HYP-005     
D10          71725       40768       30957       83056       98310       95199       67949       39778       3739        -           -           10.90345012035303557     -                           -           
D6           55633       26364       29269       63031       65581       14352       67949       5701        3847        -           -           6.853132310891603847     -                           -           
D2           42101       19812       22289       74914       92065       6965        67949       56006       9288        -           -           2.133074935400516795     -                           -           
D5           44753       41159       3594        57082       48321       39236       67949       82474       7766        -           -           5.299896986865825392     -                           -           
D3           48341       17576       30765       91164       70425       86978       67949       70934       5518        -           -           3.185212033345415005     -                           -           
D28          52552       95667       56552       77128       34424       1253        8563        3729        3400        -           -           28.13735294117647058     -                           -           
D21          34307       77726       56248       40433       49185       48119       8563        68041       3677        -           -           21.13842806635844438     -                           -           
D1           56781       12038       44743       79448       31841       8216        98678       94800       11447       -           -           1.051629247837861448     -                           -           
D1           52897       40073       12824       81181       87122       77876       98678       59654       24613       -           -           1.628123349449477918     -                           -           
D3           30291       28558       1733        41721       2674        20851       65911       49136       7431        -           -           3.843089759117211680     -                           -           
D13          85942       75618       10324       92640       87877       11658       88441       42295       5566        -           -           13.58569888609414301     -                           HYP-005     
D1           30119       12695       17424       41272       35818       40794       18810       19498       7813        -           -           1.624856009215410213     -                           -           
D6           41731       99303       42095       69251       41600       19281       18810       27533       14211       -           -           6.987755963690099218     -                           -           
