Elliptic curve parameters:
name = secp256k1
mode = test
p = 100003
a = 0
b = 2
g = (20002, 57568)
n = 99667

--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k-1         a           m1          m2          f                        
C            46836       14277       32559       49591       48418       16582       50031       34597       1           14277       -           -                        
C            93802       8154        85648       94064       94687       10228       57023       12847       6           1359        -           -                        
C            9638        79396       29909       11393       18426       62805       57023       13938       863         92          -           -                        
C            5896        52577       52986       10719       89105       68592       47712       11196       1073        49          -           -                        
C            15934       81992       33609       18210       78401       89018       83519       81132       2           40996       -           -                        
C            43170       42980       190         86336       87551       82089       7661        45174       4           10745       -           -                        
C            41530       87780       53417       45302       20129       65861       7661        50588       38          2310        -           -                        
C            67411       77535       89543       67992       25586       75643       49778       96581       15          5169        -           -                        
C            64387       69195       94859       71175       78812       66043       95657       15433       3295        21          -           -                        
C            61670       77588       83749       77079       248         78678       58875       82297       34          2282        -           -                        
C            40747       67795       72619       81039       12907       8956        62178       55858       455         149         -           -                        
C            44801       89946       54522       46734       35065       12033       83595       2609        342         263         -           -                        
C            66988       48400       18588       67015       84557       39803       69941       33439       1           48400       -           -                        
C            70225       9941        60284       71821       19652       34313       59721       99490       1           9941        -           -                        
C            49503       2847        46656       50008       42573       84011       91510       87264       13          219         -           -                        
C            64039       26443       37596       67595       13796       73108       91510       89721       31          853         -           -                        
C            43982       73752       69897       44691       82145       22164       76021       94589       24          3073        -           -                        
C            43796       91751       51712       43801       11456       61504       32873       54322       1           91751       -           -                        
C            84269       49765       34504       84281       15553       74078       23582       90468       5           9953        -           -                        
C            75193       38168       37025       75208       48873       29910       66145       55890       13          2936        -           -                        
C            37105       34616       2489        74206       38904       23525       66145       48369       4           8654        -           -                        
C            21750       89880       31537       21960       46069       86066       66145       60883       120         749         -           -                        
C            53121       38325       14796       57546       74957       71624       66787       71290       21          1825        -           -                        
C            64081       44572       19509       66751       93024       59103       18792       30390       1           44572       -           -                        
C            28550       94428       33789       56928       20085       55337       67473       29287       172         549         -           -                        
A            40109       794         39315       53214       98996       3337        80366       21982       794         1           -           -                        
C            98411       93896       4515        98424       81949       1682        80366       70512       1           93896       -           -                        
C            23567       41601       81633       24327       26961       91805       80366       49153       7           5943        -           -                        
C            74671       53352       21319       93329       44388       69359       57554       40256       39          1368        -           -                        
C            36974       8932        28042       37454       54707       94971       28153       48051       14          638         -           -                        
C            84231       59726       24505       92654       90754       6151        44984       88411       1           59726       -           -                        
C            28103       86757       41013       56205       11509       61880       81284       46468       1           86757       -           -                        
C            36904       69864       66707       37920       4239        52417       26448       52354       328         213         -           -                        
C            42481       25979       16502       42625       77282       31343       71818       14389       1           25979       -           -                        
C            72849       43238       29611       73163       81919       48476       44874       67936       1           43238       -           -                        
C            66813       34776       32037       67774       90503       95505       44874       15179       504         69          -           -                        
C            37220       36729       491         37299       55151       17635       40748       38721       11          3339        -           -                        
C            46704       95824       50547       70055       63734       24082       58346       78404       2           47912       -           -                        
C            77380       25588       51792       78992       63795       77482       66295       90053       4           6397        -           -                        
C            28813       58253       70227       28820       38971       28762       78433       97221       1           58253       -           -                        
C            10788       7521        3267        10855       55248       34700       48586       39697       1           7521        -           -                        
C            89128       73356       15772       89134       48986       96857       77242       75237       4           18339       -           -                        
C            32815       25044       7771        65618       77988       70282       6244        14922       12          2087        -           -                        
C            58217       38652       19565       58252       88345       27284       51937       84188       12          3221        -           -                        
C            36547       97526       38688       72808       82765       28536       46322       26966       286         341         -           -                        
C            91964       50560       41404       99626       82771       43681       46322       85318       20          2528        -           -                        
C            19005       94440       24232       20060       78353       14467       5667        538         15          6296        -           -                        
C            10486       85349       24804       10531       61953       21292       5667        83864       1           85349       -           -                        
C            94985       60378       34607       96143       68277       26252       16990       39160       29          2082        -           -                        
C            23273       87132       35808       34704       35625       58089       47782       44007       411         212         -           -                        
C            93503       53436       40067       96966       78224       59118       29307       56057       2           26718       -           -                        
C            12692       98400       13959       19036       65560       69828       42880       11981       4           24600       -           -                        
C            31451       55315       75803       61407       11549       14564       74823       34326       1495        37          -           -                        
E            21611       90959       30319       -           47759       88718       74823       64407       -           -           -           -                        
C            62602       18298       44304       65583       3040        31856       72886       28398       1           18298       -           -                        
C            98664       28832       69832       98816       61929       87653       78010       20314       16          1802        -           -                        
C            75353       37608       37745       90423       69574       37197       78010       47701       3           12536       -           -                        
C            46154       3174        42980       92307       21522       70677       41611       81023       1           3174        -           -                        
C            47529       7480        40049       49430       63635       53511       24070       41004       4           1870        -           -                        
C            73555       82230       90992       73570       13417       88931       29575       85730       10          8223        -           -                        
C            58224       81744       76147       58961       2735        15582       29575       82861       1           81744       -           -                        
C            27528       69104       58091       40675       22616       85668       29575       43755       1234        56          -           -                        
C            55454       40324       15130       58714       95573       95368       13600       87144       34          1186        -           -                        
C            76381       3233        73148       89111       79370       28427       13600       34584       1           3233        -           -                        
C            36687       69454       66900       41686       84629       27290       80283       50432       1694        41          -           -                        
C            34208       73482       60393       34287       36677       55950       19034       27698       1           73482       -           -                        
C            39155       72345       66477       39193       66286       80366       77419       56706       15          4823        -           -                        
C            52567       47589       4978        52569       80275       45899       59028       5132        1           47589       -           -                        
C            53425       22980       30445       68680       85568       10931       56752       73227       7660        3           -           -                        
C            41220       82160       58727       41294       32420       43219       36445       18448       2           41080       -           -                        
C            38309       66198       71778       38648       73461       21867       68097       98630       2           33099       -           -                        
C            35557       89829       45395       53322       78378       18106       14980       51620       27          3327        -           -                        
C            35355       44100       90922       38301       80626       68416       63433       35565       3           14700       -           -                        
C            37556       77896       59327       40056       66945       56786       57623       51948       56          1391        -           -                        
C            85016       12280       72736       85200       92700       17741       5501        91883       8           1535        -           -                        
C            12860       88535       23992       14029       20105       97774       98257       94491       1           88535       -           -                        
C            28491       18848       9643        28508       46770       3423        98257       54439       16          1178        -           -                        
C            62492       61120       1372        76587       30250       41151       21487       41648       6112        10          -           -                        
C            52963       45195       7768        52970       52331       24065       9215        3909        1           45195       -           -                        
C            22948       62548       60067       25816       5687        16531       37478       57950       4           15637       -           -                        
C            67850       32465       35385       75305       18251       58900       14981       18689       755         43          -           -                        
C            94636       66795       27841       99139       93126       79112       68697       8416        73          915         -           -                        
C            40365       85690       54342       40373       66324       29125       23203       31778       5           17138       -           -                        
C            45395       11004       34391       90783       42282       21620       33182       50944       7           1572        -           -                        
C            28925       49975       78617       36150       2094        874         78266       11685       25          1999        -           -                        
C            42833       53295       89205       42839       42184       14978       31984       88051       5           10659       -           -                        
C            58627       94029       64265       58659       2421        90552       34776       6461        3           31343       -           -                        
C            23530       74774       48423       23666       90281       23932       76865       37476       2           37387       -           -                        
C            12916       14970       97613       14759       32576       26346       66218       14986       15          998         -           -                        
C            66757       21944       44813       77881       95676       99173       91497       90896       13          1688        -           -                        
C            48888       89418       59137       58665       93117       28826       91497       17546       3           29806       -           -                        
E            22962       17222       5740        -           92392       60720       97080       66319       -           -           -           -                        
C            6773        51055       55385       7619        29228       76967       97125       78237       5           10211       -           -                        
C            52223       5516        46707       52532       24293       49210       6634        24838       2           2758        -           -                        
E            2111        76334       25444       -           7543        84          13219       91736       -           -           -           -                        
C            12664       21453       90878       13267       20253       77193       12236       36304       1           21453       -           -                        
C            44642       33054       11588       49602       27361       82439       58838       2613        2           16527       -           -                        
C            17421       77805       39283       18291       6240        45476       58838       34273       21          3705        -           -                        
C            5599        97656       7610        5972        83753       38441       20193       58301       4           24414       -           -                        
C            93095       20800       72295       93338       15353       21565       20193       44054       26          800         -           -                        
C            57914       3380        54534       67566       8641        54034       19266       33934       2           1690        -           -                        
C            79140       14701       64439       79447       77982       72298       61011       34553       241         61          -           -                        
C            46287       57155       88799       81143       88866       11610       35770       63748       11431       5           -           -                        
C            72851       7966        64885       84898       93954       83166       2373        71613       569         14          -           -                        
C            23793       8177        15616       29584       24681       14777       14199       37063       629         13          -           -                        
C            89786       71310       18476       92148       337         58240       92345       13816       30          2377        -           -                        
C            11174       40132       70709       22221       99312       45700       24875       39473       127         316         -           -                        
C            24589       74800       49456       24798       95798       33817       47989       80044       136         550         -           -                        
C            48824       17220       31604       95926       68215       72773       37122       80235       1722        10          -           -                        
C            86976       33079       53897       87221       13489       14119       83499       13317       1           33079       -           -                        
C            48463       64883       83247       72649       85161       79675       35411       95066       91          713         -           -                        
C            96522       55006       41516       96527       48816       23022       32361       28891       2           27503       -           -                        
C            77528       38376       39152       77643       74978       30427       94732       19533       18          2132        -           -                        
C            59391       59348       43          89068       10234       71998       83190       36390       37          1604        -           -                        
C            19346       61962       57051       19517       84360       72221       96178       74992       23          2694        -           -                        
C            70286       59168       11118       71586       92230       82088       58707       42314       86          688         -           -                        
C            25108       63792       60983       50198       43456       45610       58707       11414       18          3544        -           -                        
C            29624       21126       8498        38325       80451       58042       75295       45320       3521        6           -           -                        
C            69379       88418       80628       92505       16062       70763       85355       92065       1           88418       -           -                        
C            20757       12573       8184        41415       89025       24468       85355       94468       99          127         -           -                        
C            31150       84726       46091       31176       12341       58643       85355       38126       2           42363       -           -                        
C            19056       51249       67474       19429       41230       37404       97050       7188        33          1553        -           -                        
C            29761       63379       66049       29769       412         43858       97050       96676       1           63379       -           -                        
C            72881       91422       81126       73380       538         44227       94187       62786       27          3386        -           -                        
C            45634       20250       25384       46077       39964       51538       29609       66653       5           4050        -           -                        
C            38793       72327       66133       77583       76357       46726       29609       55500       3           24109       -           -                        
C            9324        40770       68221       10354       23322       10368       48794       67643       54          755         -           -                        
C            55289       22005       33284       82200       20371       48837       30607       65508       1467        15          -           -                        
C            88410       88178       232         88829       6571        50795       1759        49809       1           88178       -           -                        
C            7129        32368       74428       14251       6663        14751       42586       39749       7           4624        -           -                        
C            78256       83134       94789       78619       4796        10885       27121       82519       211         394         -           -                        
C            16720       7794        8926        16723       51556       62703       27121       93191       1           7794        -           -                        
C            73881       670         73211       74308       41865       40309       41256       43614       10          67          -           -                        
C            38203       36120       2083        38585       18111       2418        41256       7068        3           12040       -           -                        
C            15460       23650       91477       17965       6155        72304       20799       58541       430         55          -           -                        
C            70257       67322       2935        70265       90434       47586       23882       51861       1           67322       -           -                        
C            81641       7614        74027       89805       28884       96430       4388        59316       1           7614        -           -                        
C            89254       28509       60745       89395       12837       19518       38077       16330       1           28509       -           -                        
C            27855       79137       48385       27918       47573       29815       21617       34488       9           8793        -           -                        
C            81015       11487       69528       81021       13345       53234       74500       54364       3           3829        -           -                        
C            33131       80388       52410       33145       3572        78052       37928       93551       7           11484       -           -                        
C            34412       13496       20916       43014       45042       93813       27668       434         4           3374        -           -                        
C            56092       37720       18372       84056       62301       92495       41100       5499        164         230         -           -                        
C            56854       940         55914       57233       98445       46198       56821       30666       4           235         -           -                        
C            44137       54534       89270       47504       8031        92053       56821       90515       366         149         -           -                        
C            47756       97488       49935       84680       314         91684       13308       80298       10832       9           -           -                        
C            81854       98400       83121       88848       69772       46735       13308       72059       4920        20          -           -                        
C            55940       19305       36635       56957       3352        8610        95471       35359       5           3861        -           -                        
C            18097       21035       96729       18115       10402       28181       20343       45543       7           3005        -           -                        
C            70365       20374       49991       71801       69523       95654       89976       51691       1           20374       -           -                        
C            9769        34500       74936       10657       10918       91370       45299       34893       1           34500       -           -                        
C            26326       54238       71755       26521       24843       12141       75288       65484       1           54238       -           -                        
C            55993       2748        53245       57542       18360       35690       65405       36675       229         12          -           -                        
C            72067       92554       79180       78072       17933       39481       65405       75546       7           13222       -           -                        
C            54100       57028       96739       54247       29410       5014        65405       72341       4           14257       -           -                        
C            90786       83120       7666        91075       45170       98643       65405       56863       40          2078        -           -                        
C            1155        44547       56275       1299        28706       22877       69399       17115       3           14849       -           -                        
C            31828       97992       33503       32604       97054       32714       81730       74112       12          8166        -           -                        
C            61108       16976       44132       63552       17111       51506       22417       1463        8           2122        -           -                        
C            55993       79588       76072       57066       61679       51763       42863       83031       197         404         -           -                        
C            33          83408       16292       41          94840       69356       42863       28518       1           83408       -           -                        
C            9770        31966       77471       13202       28266       9281        77000       28421       2906        11          -           -                        
C            36415       17885       18530       38527       6359        44252       63203       44045       511         35          -           -                        
C            32468       88688       43447       34608       3793        47123       63203       49108       368         241         -           -                        
C            12692       83008       29351       12856       11935       25279       55071       32667       64          1297        -           -                        
C            58632       90846       67453       59738       58978       37554       55071       62342       14          6489        -           -                        
C            7227        97926       8968        7395        70994       25802       55071       11662       3           32642       -           -                        
C            36137       37740       98064       46086       6183        86666       4932        6196        6290        6           -           -                        
C            62975       41877       21098       63027       75139       20416       2337        91827       3           13959       -           -                        
C            53772       10500       43272       56012       28132       80977       82744       47942       12          875         -           -                        
C            32014       53932       77749       64026       49952       49743       31370       57648       2           26966       -           -                        
C            87124       69306       17818       87222       91227       35251       92752       67515       2           34653       -           -                        
C            82976       89010       93633       85213       83059       32155       87390       91056       207         430         -           -                        
C            27998       17988       10010       41994       81214       24319       87390       16170       6           2998        -           -                        
C            19389       23680       95376       21808       4061        40525       66283       3859        37          640         -           -                        
C            54148       28947       25201       54153       98404       70742       66283       96093       3           9649        -           -                        
C            14355       38136       75886       28702       43253       1851        66283       70763       8           4767        -           -                        
C            90620       99387       90900       95389       92033       74209       66283       45721       9           11043       -           -                        
C            56908       78224       78351       56916       88699       73382       28617       3555        4           19556       -           -                        
C            17098       57903       58862       17103       16477       28225       41523       29159       3           19301       -           -                        
C            19710       47950       71427       20695       94780       90934       41523       22893       10          4795        -           -                        
E            88594       22148       66446       -           14809       24993       14520       35456       -           -           -           -                        
C            43492       68112       75047       54322       4662        5057        24381       46962       172         396         -           -                        
C            62322       9900        52422       64218       57367       98379       32266       63617       1650        6           -           -                        
C            71908       86555       85020       85795       12553       15521       32266       1968        2473        35          -           -                        
C            87506       9795        77711       89097       96279       81137       81320       24149       1           9795        -           -                        
C            69350       72710       96307       71826       81079       25122       55256       80564       22          3305        -           -                        
C            22192       54826       67033       44226       56573       79332       67817       11484       158         347         -           -                        
C            81206       73822       7384        84589       19383       59929       46311       39921       14          5273        -           -                        
C            66274       77285       88656       88365       62863       82807       3057        91993       1           77285       -           -                        
C            33165       59184       73648       33201       62139       83803       79252       57555       9           6576        -           -                        
C            86759       9968        76791       87029       51795       14170       79252       33744       89          112         -           -                        
C            53024       80140       72551       53134       21564       25802       9546        88005       4           20035       -           -                        
C            31973       30331       1642        63945       16000       7261        9546        49879       1           30331       -           -                        
C            29881       7598        22283       34228       78782       77804       6387        38912       3799        2           -           -                        
C            88863       23550       65313       88893       97622       29881       34225       93076       3           7850        -           -                        
C            36155       49180       86642       36520       28328       6475        34225       87045       20          2459        -           -                        
C            44001       16120       27881       44201       56753       51788       78673       74830       1           16120       -           -                        
C            6063        76632       29098       6212        29645       10251       70103       18961       103         744         -           -                        
C            93462       70032       23430       93907       78357       15107       75722       64661       12          5836        -           -                        
C            77283       77673       99277       79698       57836       9986        26435       86394       3           25891       -           -                        
C            65946       83637       81976       69825       18504       90735       71947       91576       3           27879       -           -                        
C            26461       1487        24974       26706       5679        90142       71579       6915        1           1487        -           -                        
C            42445       46853       95259       42553       39907       37256       57682       75048       1           46853       -           -                        
C            44279       77121       66825       45333       36645       55991       13733       10030       11          7011        -           -                        
C            29605       92876       36396       33834       53613       45788       73324       50102       2           46438       -           -                        
C            40205       49118       90754       50246       75335       95364       7814        28122       41          1198        -           -                        
C            77869       5977        71892       77878       46999       43890       66189       26809       1           5977        -           -                        
C            13679       17554       95792       15937       69117       52071       66189       97585       131         134         -           -                        
C            61840       20112       41728       61924       93386       68175       1866        45538       16          1257        -           -                        
C            75307       19899       55408       76285       88793       4255        53913       70381       1           19899       -           -                        
C            60862       2160        58702       91285       58444       69704       16046       24059       16          135         -           -                        
C            24379       95160       28886       25660       96037       85108       22497       26332       40          2379        -           -                        
C            92058       88510       3548        96049       34530       22583       15661       92367       265         334         -           -                        
C            52335       35331       17004       52424       93776       36349       39110       65401       3           11777       -           -                        
C            41586       90780       50473       45744       64194       38949       39110       93427       6           15130       -           -                        
C            35172       59682       75157       61818       16853       65441       74670       6154        8526        7           -           -                        
C            4793        49571       54889       4795        5709        76187       71421       81310       1           49571       -           -                        
C            26769       49532       76904       29894       28162       98394       72413       71059       1769        28          -           -                        
C            70340       60460       9880        75028       4050        50861       13825       89100       20          3023        -           -                        
C            44586       68433       75820       44591       76485       86737       13825       63554       1           68433       -           -                        
C            64217       74762       89122       65613       62238       34394       13825       30293       1           74762       -           -                        
C            29068       89848       38887       30034       52142       53009       4989        65469       88          1021        -           -                        
C            26626       19239       7387        27691       76891       62702       4989        72347       1           19239       -           -                        
C            93491       89520       3971        93782       42086       36600       74335       45239       80          1119        -           -                        
C            2000        48730       52937       2019        31279       88400       87126       15019       5           9746        -           -                        
C            45151       37026       8125        90296       60759       6248        79728       67897       6           6171        -           -                        
C            47675       31149       16526       47917       82603       83164       50875       98351       1           31149       -           -                        
C            15703       6257        9446        20937       91747       12720       50875       90744       1           6257        -           -                        
C            57071       82243       74495       58911       7003        61562       97214       65593       31          2653        -           -                        
C            78210       17883       60327       86899       23961       28039       38075       71753       9           1987        -           -                        
C            26218       32730       93155       32772       67785       69774       62622       53043       2           16365       -           -                        
C            10756       31132       79291       11951       11756       78702       63220       8718        1           31132       -           -                        
C            54043       31394       22649       54045       92509       47988       41343       60091       1           31394       -           -                        
C            79085       86584       92168       98856       42886       51530       66476       4571        1           86584       -           -                        
C            78298       88828       89137       84192       40838       12073       84547       56657       1676        53          -           -                        
C            36828       53364       83131       36844       26262       65725       29333       58773       12          4447        -           -                        
C            92026       73143       18883       92251       1351        76128       29333       91975       1           73143       -           -                        
C            8504        13040       95131       8608        96873       77048       13534       9270        80          163         -           -                        
C            31907       45261       86313       33901       70338       53008       23959       35262       3           15087       -           -                        
C            89607       57743       31864       91198       71707       5251        43247       95063       511         113         -           -                        
C            71365       98769       72263       74409       7587        48996       55210       24447       1353        73          -           -                        
C            9902        86132       23437       19682       63852       80746       68324       17240       122         706         -           -                        
C            82448       6160        76288       82466       82328       62558       44904       42168       8           770         -           -                        
C            17499       11232       6267        17691       36763       80934       12450       78258       27          416         -           -                        
C            89126       38767       50359       89839       60077       97039       93188       68049       1           38767       -           -                        
C            54501       595         53906       54509       92763       22729       26716       56142       5           119         -           -                        
C            71622       14518       57104       74077       89833       8820        70202       66504       427         34          -           -                        
C            50927       96342       54252       63658       14643       80552       68114       50810       3           32114       -           -                        
C            62177       89846       71998       67336       9164        1791        45642       46276       269         334         -           -                        
C            70845       69953       892         71044       76318       38380       75647       78351       1           69953       -           -                        
C            82160       50240       31920       82640       74080       59952       49786       37026       80          628         -           -                        
C            20274       32793       87148       20507       77591       17304       2598        83101       3           10931       -           -                        
C            72626       29780       42846       77165       23073       50366       98069       48770       2           14890       -           -                        
C            82857       28860       53997       85920       85967       45535       98069       78422       156         185         -           -                        
C            48687       47208       1479        52744       46289       54170       41510       44569       3           15736       -           -                        
C            19475       39536       79606       20972       46097       23174       73468       93188       14          2824        -           -                        
C            18997       95097       23567       19001       39771       52028       76118       92016       1           95097       -           -                        
C            79866       45450       34416       87099       64681       18637       93961       3007        303         150         -           -                        
C            79131       69328       9803        94957       15129       1561        38232       83123       1           69328       -           -                        
C            65524       37180       28344       66061       47588       50947       59715       58350       10          3718        -           -                        
C            61408       62288       98787       62236       36330       46919       6912        52307       136         458         -           -                        
C            87379       60630       26749       87548       94033       98307       89094       20793       6           10105       -           -                        
C            74639       97284       77022       87798       84218       32264       89094       7116        8844        11          -           -                        
