Elliptic curve parameters:
name = secp256k1
mode = test
p = 1241690119
a = 1
b = 35
g = (311072572, 523565415)
n = 1241630743

Using legacy P2PKH preimage for signing.

------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k^{-1}      a           m1          m2          f                        x_recovered                 hypothesis  
D96          176098405   805002267   612726881   343861969   1163455053  881222909   679205257   751216076   8334841     -           -           96.58279828013515794     -                           -           
D10          299518015   146028384   153489631   328140914   140671161   269031528   679205257   895802815   13289025    -           -           10.98864544238572807     -                           -           
D10          425342035   1074648496  592324282   751765427   479690134   62463717    679205257   283512177   98918643    -           -           10.86396318639348904     -                           -           
D21          193774999   1161647957  273757785   332850474   823284325   699480043   405526922   1126430654  54699524    -           -           21.23689334115594863     -                           -           
D38          873564236   1191920576  923274403   1154335587  600406151   777446582   238381449   1169724226  31250183    -           -           38.14123507692738951     -                           -           
D2           777187043   84706696    692480347   901352640   611676607   724170585   238381449   839759435   32193461    -           -           2.631177057974599251     -                           -           
D0           505568468   7864291     497704177   798737867   941996230   268645709   238381449   596561966   212399069   -           -           0.037026014459601986     -                           -           
D12          984286298   99336024    884950274   1028656166  1019049786  752574144   403388811   542183189   8149202     -           -           12.18966274243784851     -                           -           
D9           794933994   275361558   519572436   1177831287  639820364   332861502   403388811   676709224   29139408    -           -           9.449799323308146823     -                           -           
D25          448668802   821033583   869265962   864638731   1088016135  181449504   356501901   874153794   32698873    -           -           25.10892601711380083     -                           -           
D8           489738606   831120657   900248692   619141851   976220564   541635265   356501901   1050077602  101528871   -           -           8.186052388980076415     -                           -           
D22          725323801   1077979190  888975354   951453691   310287904   912304700   285596046   105454993   46934131    -           -           22.96791624841205646     -                           -           
D6           420299588   1099085074  562845257   667287823   864198826   1055275470  285596046   1101551762  173311353   -           -           6.341679612875678144     -                           HYP-005     
D6           388876265   400873831   1229633177  714015018   96187769    1118653015  569012622   527857848   63737512    -           -           6.289448998260239590     -                           -           
D3           578118772   429161697   148957075   1022317859  81187011    420712066   569012622   693602446   133919685   -           -           3.204619970544285554     -                           -           
D5           653842911   1210551712  684921942   1098900658  150152272   1146815043  569012622   635754018   208785164   -           -           5.798073430160008878     -                           -           
D3           561390488   509450726   51939762    960727001   440378519   1188266363  15507854    129800546   162053975   -           -           3.143710149658470272     -                           -           
D4           686854659   1020295248  908190154   1162373941  390428511   90589938    15507854    1224636374  211335377   -           -           4.827848808294883823     -                           -           
D1           390232721   48090595    342142126   570638193   192262411   452497224   15507854    598125849   29421777    -           -           1.634523808674098780     -                           -           
D39          483742448   225157888   258584560   517891353   1144031612  171332200   137701777   262018654   5657778     -           -           39.79616874327695431     -                           -           
D0           874340337   132566360   741773977   1117141845  628869529   165452987   137701777   913540414   145935813   -           -           0.908388128142336110     -                           -           
D0           794112365   32362212    761750153   1066838121  190502184   1103123969  137701777   932387987   248660853   -           -           0.130145986429154572     -                           -           
D76          100761531   341830468   1000561806  148897680   51108688    858109709   137701777   1102194200  4489233     -           -           76.14451466430902561     -                           -           
D2           768031133   823643556   1186018320  1203884689  375918020   706818333   137701777   991795858   332177577   -           -           2.479527858076946596     -                           -           
D8           1022499704  515085012   507414692   1086849735  499131146   58867744    137701777   341973084   57249239    -           -           8.997237710006940004     -                           -           
D8           588298714   1202754882  627174575   815137796   797720142   164314653   468730259   1158891140  134620550   -           -           8.934407726012113306     -                           -           
D0           424341931   25711212    398630719   623286433   1018585997  440128684   468730259   774771140   26452927    -           -           0.971960947837643826     -                           -           
D54          705156596   318673756   386482840   792569322   344318072   696674439   468730259   1175140252  5854788     -           -           54.42959779243928217     -                           HYP-005     
D44          484212753   467066810   17145943    602615076   1198469111  583492244   468730259   221402514   10603461    -           -           44.04852434502281849     -                           -           
D56          515872210   516144943   1241358010  642548462   525062238   175906399   468730259   324591964   9167202     -           -           56.30343293406210531     -                           HYP-005     
D10          451124844   124982665   326142179   670697844   415858253   347885787   468730259   210111452   11978844    -           -           10.43361654930976645     -                           -           
D2           722746578   790808577   1173568744  1130585467  692084950   911521082   124195218   1019778495  314907689   -           -           2.511239339729173777     -                           -           
D2           237419841   113286599   124133242   336679861   19049972    552855983   176288149   251580379   38899801    -           -           2.912266800542244419     -                           -           
D2           751888403   632705495   119182908   1199714898  324737151   1135939954  176288149   1082286424  304061908   -           -           2.080844322663396560     -                           -           
D8           172619264   198703375   1215546632  197693992   716922939   779323087   462010774   85407943    22170896    -           -           8.962352040260348521     -                           -           
D2           825804055   125999340   699804715   1019803636  1128816752  51810349    462010774   268333941   49805731    -           -           2.529816096866442940     -                           -           
D0           527065715   202337341   324728374   830585016   576268168   371196697   202750355   296677355   223546414   -           -           0.905124521478568651     -                           -           
D89          242846567   1224390761  260086549   472056003   417676160   977419409   202750355   286361642   13637131    -           -           89.78360338402556960     -                           -           
D3           591403006   429240483   162162523   748458233   675561066   811416231   202750355   1094775004  120237325   -           -           3.569943717560250113     -                           -           
D45          189934852   1103898667  327666928   355642580   750335267   1091277079  202750355   1110054167  24227124    -           -           45.56457741331575303     -                           -           
D13          666103554   424182770   241920784   982949047   133195566   1138841547  202750355   186018346   32412568    -           -           13.08698434508490657     -                           -           
D0           625377598   176270209   449107389   838233496   1071145371  653321281   6435233     1204206623  199665802   -           -           0.882826238816800485     -                           -           
D24          481265809   931196489   791700063   592220909   150728980   959184465   6435233     1110309736  37445409    -           -           24.86810837077517299     -                           -           
D62          542960792   539062037   3898755     810130940   397430563   913588028   6435233     410450118   8620496     -           -           62.53260102434941098     -                           -           
D0           519746810   51888277    467858533   813238832   171693868   1108819358  988807593   97264315    226254788   -           -           0.229335597529984647     -                           -           
D2           755382630   113945709   641436921   933386367   435951776   147215024   988807593   520851870   43367682    -           -           2.627433695902861490     -                           -           
D9           784375233   801339723   1224666253  1136403870  419895101   198127472   988807593   1009661849  80317959    -           -           9.977092707248698886     -                           -           
D4           577783090   605120469   1214293364  805059987   929555536   897854825   988807593   1217856712  123229296   -           -           4.910524434059900821     -                           -           
D3           573932452   286433122   287499330   823321021   3644465     1221481914  685529514   49068216    75155314    -           -           3.811215824339447241     -                           -           
D8           690251679   1199454630  732427792   963723950   957312239   83871695    372314538   634777140   143307137   -           -           8.369817827007457416     -                           HYP-005     
D1           1032013740  60632013    971381727   1079400639  304102095   1099992040  730896814   31781135    36888861    -           -           1.643640149258064649     -                           -           
D0           542427181   31279510    511147671   953051582   261199141   538239921   541852079   1129180659  131802780   -           -           0.237320563344718525     -                           -           
D69          837124865   811507926   25616939    849262662   143776694   105125058   541852079   784780442   11754669    -           -           69.03707165212393475     -                           -           
D3           565168383   445195012   119973371   1007291240  851657769   830410563   269025712   648536720   123045526   -           -           3.618132462613878378     -                           -           
D2           696226165   379286750   316939415   960512098   261634508   1136853240  269025712   595327904   167654299   -           -           2.262314490366870938     -                           -           
D1           838941890   276816431   562125459   1185785602  774106379   262756785   982192565   855896058   145254466   -           -           1.905734388917171056     -                           -           
D0           714900586   162169308   552731278   1195657959  451631810   662747762   982192565   1080574960  234143213   -           -           0.692607340277678687     -                           -           
D7           204154074   278140947   1167643870  371164082   1178160144  383442525   982192565   632177218   37144066    -           -           7.488166400522764524     -                           -           
D6           384410689   569773946   1056267486  483632322   109172370   155635227   511402424   411700991   86745790    -           -           6.568318139704532058     -                           -           
D1           502580773   259850685   242730088   800296499   647940488   1207160436  511402424   404524864   204865047   -           -           1.268399313622298878     -                           -           
D102         196513165   329736972   1108406936  389815813   693183685   447053499   511402424   1053866995  3210517     -           -           102.7052565054164173     -                           -           
D23          689327632   646298759   43028873    726098291   286066423   156491487   119114169   1003424726  27455770    -           -           23.53963334483061301     -                           -           
D17          720533458   390808709   329724749   860116804   324992824   133182763   119114169   1050370753  22616728    -           -           17.27963076710300446     -                           -           
D16          177621643   281557221   1137695165  231132331   574683071   808133793   119114169   136908149   17089579    -           -           16.47537490537361979     -                           -           
D8           742818351   1050490538  933958556   948851145   732689084   595224077   1235679674  90285322    124719969   -           -           8.422793450181181491     -                           HYP-005     
D18          957972882   1133163793  1066439832  1070167394  86077172    1040735369  1235679674  1106991687  60416786    -           -           18.75577745893335007     -                           -           
D0           818947990   48702535    770245455   960822532   131553171   400044658   218681787   1197049195  109575280   -           -           0.444466443526313599     -                           -           
D2           532439271   565725728   1208344286  825008327   744170962   933750477   218681787   93855858    239870215   -           -           2.358465922915856810     -                           HYP-005     
D5           884397114   1010032132  1115995725  1114476452  1143966611  404303317   218681787   671949339   194159100   -           -           5.202084949919936794     -                           -           
D16          416741784   1014854700  643517827   505824558   49419694    775153727   218681787   586807237   60410688    -           -           16.79925744265650475     -                           -           
D41          829923254   1109911089  961642908   891697990   1033462219  1146013495  218681787   56892978    26851686    -           -           41.33487517320141461     -                           HYP-005     
D12          275712275   1082397929  434945089   371540015   110869667   323282289   691669432   28365170    84056795    -           -           12.87698310410241075     -                           -           
D2           683244401   713479141   1211396003  1056541163  287223327   1100102554  691669432   162554775   309947639   -           -           2.301934427705061499     -                           HYP-005     
D9           939228430   895716849   43511581    1045186042  1130749988  928033471   691669432   724688025   91567534    -           -           9.782035289931472873     -                           -           
D0           357353711   94842547    262511164   584670844   1075435714  507518594   691669432   532366747   130036578   -           -           0.729352836399616729     -                           -           
D0           278000410   3036665     274963745   511437056   294384671   685677245   691669432   707701014   44563764    -           -           0.068142022294167072     -                           -           
D3           724293228   231289457   493003771   1051658114  536840198   1013678184  1031938488  81057085    69563456    -           -           3.324870130086693795     -                           HYP-005     
D6           556522881   577357368   1220796256  1028456748  797135282   574695312   1031938488  1088183076  84589014    -           -           6.825441516554383764     -                           -           
D2           725295670   205010516   520285154   1049051900  311946732   542290210   196235710   1082327743  77783210    -           -           2.635665409025932460     -                           -           
D4           661328527   782718163   1120241107  1162724984  563257678   498820938   196235710   1060887393  159932070   -           -           4.894066355797183141     -                           -           
D111         926760559   550164286   376596273   977974353   1212007107  956679785   196235710   234722126   4912267     -           -           111.9980420445387028     -                           -           
D6           864288859   716720453   147568406   990212882   1193361394  906374531   1194951107  693384765   108744721   -           -           6.590852837812697133     -                           -           
D3           994490483   115346659   879143824   1034426109  584632440   906634585   1194951107  194783569   36035459    -           -           3.200921042798428070     -                           -           
D7           577566607   363014815   214551792   710545250   492107351   1104237451  1194951107  982704780   45652035    -           -           7.951777286598505411     -                           -           
D24          458765852   687029961   1013366634  674060382   271086680   950188360   1194951107  210260934   28176792    -           -           24.38283112570089597     -                           HYP-005     
D12          857091500   311053987   546037513   1023721864  240090825   916301892   692070854   668133492   23939680    -           -           12.99323913268681954     -                           -           
D192         616638732   1080850699  777418776   637006069   19241792    690295662   692070854   1226938268  5618622     -           -           192.3693565788906959     -                           HYP-005     
D0           651133600   8980882     642152718   982620309   86826689    577616933   692070854   1108470113  319646891   -           -           0.028096259506556564     -                           -           
D69          947545454   1060051855  1129124342  972739620   1164796045  190258738   692070854   405592548   15361312    -           -           69.00789821858966213     -                           -           
D164         42821191    639196420   645255514   48383056    679182082   78729166    692070854   444519413   3888136     -           -           164.3966209000919720     -                           HYP-005     
D17          845132010   755006496   90125514    934359442   706386692   172134265   345119178   79898933    42085122    -           -           17.93998591711341599     -                           -           
D0           723447928   227601421   495846507   1094263626  548265020   909597497   345119178   867982287   352632230   -           -           0.645435673874733458     -                           -           
D4           778924111   633287033   145637078   988973599   376915201   1019482939  692859339   942223392   148775647   -           -           4.256657899125116895     -                           -           
D19          191788869   990508530   442911082   331859921   441542596   309248568   692859339   541477801   51717817    -           -           19.15217206480312191     -                           -           
D2           555925872   582479996   1215076619  884716753   986814037   1215796422  990306764   172757895   227134991   -           -           2.564466150440026213     -                           -           
D41          957994280   1124557306  1075067717  1074347888  514990086   393450709   990306764   505344773   27165416    -           -           41.39665322997446459     -                           -           
D4           858646078   736865246   121780832   1198615789  293061958   574689555   1226471885  472258663   178706656   -           -           4.123322894028076939     -                           -           
D116         195160916   621753987   815037672   205150768   260343802   272933513   1226471885  174993787   5353728     -           -           116.1347731898221202     -                           -           
D62          705243863   646689782   58554081    726958385   445595440   368184581   144206287   285443593   10379159    -           -           62.30656857650990798     -                           HYP-005     
D190         1035613129  488624589   546988540   1109402230  36067827    821873091   76255696    847602335   2565715     -           -           190.4438291080653930     -                           -           
D8           134781817   339883548   1036529012  181518753   1043611990  42132046    76255696    86363378    41307945    -           -           8.228043007222944641     -                           -           
D33          276893943   951208333   567316353   525445153   786818423   1029918645  76255696    281773121   28342733    -           -           33.56092487622841452     -                           -           
D17          840062923   1168360609  913333057   969000518   458439128   1006766299  1009586647  138930007   66437353    -           -           17.58589944123752191     -                           -           
D1           793687462   328128835   465558627   1095208371  283941450   951598599   1009586647  1228794292  190645644   -           -           1.721145199624912489     -                           -           
D4           682208146   352720752   329487394   981267394   433360673   805747876   1009586647  968314906   84089650    -           -           4.194579856141629796     -                           -           
D1           585590354   358570761   227019593   965335120   841830160   1007912116  202119642   1198627129  205845588   -           -           1.741940473361032153     -                           -           
D13          214242318   1079326827  376546234   350362992   848902794   712950188   202119642   211719252   78121644    -           -           13.81597687575545645     -                           -           
D35          830989805   1051506732  1021113816  1231495863  1048326727  933925247   202119642   24683512    29977689    -           -           35.07631065223206498     -                           -           
D13          945731599   165668166   780063433   1030626262  1031729433  143826160   556802522   262040906   11890306    -           -           13.93304478454969956     -                           -           
D7           839982187   882522364   1199090566  1020301432  136830005   427111993   556802522   975835366   118705207   -           -           7.434571627510830253     -                           -           
D837         292699630   1083904377  450425996   584104886   317973320   501314467   336030173   915955387   1294374     -           -           837.3965924840888336     -                           HYP-005     
D97          1035930693  643655591   392275102   1115109737  732468214   466512213   336030173   1202956665  6603121     -           -           97.47747936165337572     -                           -           
D8           220678491   536472279   925836955   374988698   643738882   1119319395  336030173   179998213   66368284    -           -           8.083262767499006001     -                           -           
D302         568061081   811985887   997705937   1133433480  486356868   258047977   714650078   1229918287  2688682     -           -           302.0014590792068381     -                           -           
D13          973722285   301711989   672010296   1033198079  218633414   366767609   714650078   661848189   22109581    -           -           13.64621016562909989     -                           -           
D81          107771841   452606599   896795985   114162487   243550911   174035807   637299168   379846736   5521505     -           -           81.97159995327360927     -                           -           
D15          213819064   383071071   1072378736  403548987   23851376    142337299   637299168   170955522   24089141    -           -           15.90223042822490017     -                           -           
D27          423968228   510666521   1154932450  829281395   71691846    727228659   637299168   92584048    18655061    -           -           27.37415444527359090     -                           -           
D5           788514332   431521931   356992401   1023750151  116570769   385419503   200612320   864300801   82806875    -           -           5.211184832177279966     -                           -           
D1868        568557769   1137235232  672953280   1136506751  1097786544  118046324   200612320   109777990   608787      -           -           1868.034685366146123     -                           -           
D5           793147854   1061197920  973580677   997337933   1054022796  728348347   200612320   625214262   180577617   -           -           5.876685813170300059     -                           -           
D4           592096418   322932794   269163624   855318914   538434038   391173568   200612320   392400038   65651426    -           -           4.918899918487680678     -                           -           
D14          140525163   529242548   852913358   244397924   857176403   550036009   200612320   139592327   36652402    -           -           14.43950516530949322     -                           HYP-005     
D12          851407483   894939426   1198098800  962736336   315634093   537778972   756025830   450105955   72105512    -           -           12.41152584839838596     -                           -           
D8           419399975   892502591   768528127   574653718   669933096   1198543363  756025830   674663513   108892489   -           -           8.196181382170445199     -                           -           
D12          856444787   1199069133  899006397   965039963   257916566   152426673   756025830   935542102   96278555    -           -           12.45416627825376066     -                           -           
D1           924886687   33584614    891302073   951355266   1093230368  612051386   756025830   444940875   24955001    -           -           1.345806958693369717     -                           HYP-005     
D86          684133556   439060713   245072843   819940428   995600880   527531328   645503464   386204548   5099196     -           -           86.10390991050353820     -                           -           
D2           729720657   810146192   1161205208  1163194417  595895576   648468629   645503464   1077751322  296246897   -           -           2.734699334251592177     -                           -           
D42          473213052   1164671242  550172553   513754208   79530283    29986055    59804136    546541098   27260336    -           -           42.72402372443245013     -                           -           
D11          784733267   1010463009  1015901001  1016991272  103271463   389305151   842942952   541610351   87959252    -           -           11.48785359156987828     -                           -           
D15          978048022   288542608   689505414   1058026730  339488234   644380591   506075626   28575797    18303526    -           -           15.76431819748828722     -                           -           
D5           399076962   161213424   237863538   491752690   372653977   966895378   506075626   1176026264  28374050    -           -           5.681720586239891732     -                           -           
D59          449383880   370938303   78445577    464154407   842170657   1055474175  506075626   1052630622  6268070     -           -           59.17903006826662752     -                           -           
D8           217448954   59318458    158130496   287563791   86003574    129639100   506075626   352349883   7104443     -           -           8.349487496767867656     -                           HYP-005     
D6           353413352   638073381   956970714   479143028   275280193   377145937   506075626   33752931    101954000   -           -           6.258443817800184396     -                           -           
D0           602221504   51041893    551179611   1097075450  683638234   556782392   907155949   278458860   107367558   -           -           0.475394001230800089     -                           -           
D8           993500497   173554301   819946196   1032438485  159619471   656532982   907155949   1123995588  20050797    -           -           8.655730792147564009     -                           -           
D13          741884567   1207625928  775889382   872675355   667940443   550526530   907155949   999817271   87930627    -           -           13.73384870780007061     -                           -           
D2           511991120   482631705   29359415    792726782   751213896   760039249   907155949   136764302   231255458   -           -           2.087006763749550075     -                           -           
D2           479915353   457337323   22578030    784867709   1067288827  786761053   907155949   630268858   174962997   -           -           2.613908831248472498     -                           -           
D8           436867370   760602495   917895618   787921394   110582887   358493346   288477683   337170865   85813346    -           -           8.863452253685574735     -                           -           
D18          132761177   1062628849  311763071   207924143   1169242198  293525432   288477683   128424611   57598211    -           -           18.44899052507030122     -                           -           
D6           1044995499  425091550   619903949   1134037675  283902789   924975425   174090740   502717548   65531563    -           -           6.486821472578030833     -                           -           
D86          1008168125  1053784040  1196014828  1118829338  164454765   444471447   756206069   395244430   12217208    -           -           86.25408031032949590     -                           -           
D5           670199135   347921790   322277345   745885617   572818569   99982791    756206069   686229379   64707279    -           -           5.376857061166178846     -                           -           
D1           643475525   219190570   424284955   1141994315  66472073    45930367    756206069   139978810   144956735   -           -           1.512110285872539830     -                           -           
D1           623686576   284203045   339483531   997018698   365712633   1162856203  276924922   460989854   250354454   -           -           1.135202671489119981     -                           -           
D6           726445223   293437378   433007845   802249987   646706792   1079975604  276924922   429376557   44202347    -           -           6.638502204419145435     -                           -           
D8           551575147   463652662   87922485    800933733   791062780   1075179587  276924922   1223146426  52857975    -           -           8.771669024399818570     -                           -           
D4           807371424   213269209   594102215   1060519550  384689366   1237619280  1102154237  380694926   47927046    -           -           4.449871769689289842     -                           HYP-005     
D12          702084312   707552887   1236162168  1025752363  78022337    1207900485  1102154237  127317837   54748210    -           -           12.92376293215796461     -                           -           
D4           488074887   694639081   1035066549  825419905   955229651   147827101   1102154237  219529963   150729869   -           -           4.608503182604106157     -                           -           
D9           716757627   843807080   1114581290  1031513975  726857970   687233408   445147647   1131159310  87244931    -           -           9.671703219067248732     -                           -           
D3           686923719   620750883   66172836    1218500731  699971717   376186450   445147647   459047749   155346707   -           -           3.995906285931120509     -                           -           
D211         466198607   1123341265  584488085   523809188   1158503675  639051715   629901825   66771143    5313959     -           -           211.3944170438650354     -                           HYP-005     
D0           460770048   85233262    375536786   691249209   610116882   472148347   629901825   33839613    230290887   -           -           0.370111310570443892     -                           -           
D98          900406261   491661829   408744432   915844762   204475687   1168172883  629901825   803379023   4973203     -           -           98.86220791711096450     -                           -           
D51          273143366   594983646   919790463   302215055   615434382   813715234   629901825   290893704   11498165    -           -           51.74596520401298815     -                           -           
D10          161950523   233899954   1169681312  302435083   972415741   1025364846  1019802114  303593253   21465963    -           -           10.89631776594416006     -                           -           
D5           896112088   277626065   618486023   956422289   695002650   384576198   1019802114  58914163    51769274    -           -           5.362757549970664066     -                           HYP-005     
D3           612824236   632275650   1222179329  824918564   88410359    437522883   44186117    110986697   188635580   -           -           3.351836647147902850     -                           HYP-005     
D174         630012527   360904742   269107785   632170398   908373018   544558556   44186117    1148255080  2072066     -           -           174.1762772035253703     -                           -           
D11          638451305   1003892331  876189717   1188627017  891123352   154699667   44186117    847023479   88275593    -           -           11.37225247526799395     -                           HYP-005     
D29          329558879   764373691   806815931   633002026   577640543   773350242   44186117    508118396   26115732    -           -           29.26870634910788638     -                           -           
D6           216905596   84696139    132209457   257709456   1098450405  87317912    815620614   114294944   12886296    -           -           6.572574384446857343     -                           -           
D5           379039913   306033784   73006129    538081701   777987219   437245064   815620614   18819287    60956337    -           -           5.020540916033061501     -                           -           
D7           274459187   729616660   786473270   447914530   908454628   128354356   815620614   846584514   101003844   -           -           7.223652398813653072     -                           -           
D13          801166328   773592899   27573429    907412467   1188852665  1176994905  302643717   446573355   57443355    -           -           13.46705635490823960     -                           -           
D18          359087363   613764991   986953115   467703411   324264993   1049389347  1086108168  830538087   33239219    -           -           18.46508460382297189     -                           -           
D18          843652298   750669597   92982701    944099229   293452091   771781160   1086108168  1225592109  40076850    -           -           18.73075346490555021     -                           -           
D3           951508719   224664448   726844271   1174777084  467200485   834564873   418030099   1142584867  58435259    -           -           3.844672751429064428     -                           -           
D7           699024881   878223452   1062432172  816233905   1076227170  199887034   418030099   373866618   112979761   -           -           7.773281198567945280     -                           -           
D7           897159386   733041946   164117440   1162956699  591114386   957410352   418030099   1163485365  99767447    -           -           7.347506306340584218     -                           HYP-005     
D0           721363059   142270009   579093050   1174944651  670139632   136774126   418030099   863578044   267781467   -           -           0.531291469099315973     -                           -           
D40          1139528891  1240000655  1141158979  1231928671  882833713   345233012   735777300   951945006   30731531    -           -           40.34945915971449648     -                           HYP-005     
D1           474195742   119183425   355012317   874297236   275076281   1031833240  735777300   891997365   74094248    -           -           1.608538155350466611     -                           -           
D22          547247432   698867022   1090011153  1063676779  812338266   555017289   735777300   417580478   30818085    -           -           22.67717225129335583     -                           -           
D3           549611646   319302739   230308907   663137651   1161556032  761102273   1219400213  826615619   95507626    -           -           3.343217210738752945     -                           HYP-005     
D2           788310419   230692309   557618110   1127613779  295440897   924645692   1219400213  1040684635  109703699   -           -           2.102867187732657948     -                           -           
D92          1100517946  787830085   312687861   1123751850  586695145   1226513665  691669524   1158655348  8524458     -           -           92.41996206679650483     -                           -           
D82          764273309   1213812174  792091878   817807194   20179632    749610801   691669524   582790935   14798919    -           -           82.02032689009244526     -                           -           
D1           975460075   196193072   779267003   1121214478  618012596   308759601   691669524   686450577   100933657   -           -           1.943782459006711705     -                           -           
D11          180871583   387188686   1035313640  327639369   930702443   97769153    671875606   571879653   34103797    -           -           11.35324274889391348     -                           -           
D24          645158678   1163240334  723549087   694967536   194416328   1143178311  330787352   1223919978  47452382    -           -           24.51384493195726191     -                           -           
D32          602943455   804388049   1040186149  891935644   446892153   1222927254  330787352   250959419   24959077    -           -           32.22827707130355822     -                           -           
D53          283380730   589901890   935109583   337855530   518380883   27914937    330787352   474990228   11006730    -           -           53.59465436146793825     -                           -           
D10          552596313   1152395093  641831963   774294307   497732307   661829194   317686297   315225719   109200325   -           -           10.55303720936727981     -                           -           
D1           999428030   75012808    924415222   1117615668  859741499   309094258   742724122   352267358   53926926    -           -           1.391008417576036134     -                           HYP-005     
D5           516712137   850777232   907565648   699663059   710944509   1056765235  742724122   57720115    150810293   -           -           5.641373775462394997     -                           -           
D16          621555695   1073367921  789818517   700946849   36413118    1167857035  742724122   668767773   65817617    -           -           16.30821609661133735     -                           -           
D10          506258224   996438650   751450317   921190671   482015903   685160461   998570520   834692663   91325777    -           -           10.91081491701953983     -                           -           
D29          458168331   526313344   1173485730  604945535   1025529561  653536831   998570520   1237861754  17836719    -           -           29.50729582049254686     -                           -           
D1229        384276372   620039659   1005867456  403464974   871208151   279210873   998570520   393889297   504332      -           -           1229.427557640601825     -                           -           
D37          86794881    257819994   1070605630  102779893   119300742   999564513   261153307   475079294   6869821     -           -           37.52936124536578172     -                           -           
D9           489297249   1093009688  637918304   859596060   886618469   494187559   515830302   1087673571  118998438   -           -           9.185075925114243936     -                           -           
D28          431069396   163886912   267182484   572827585   605940084   692315292   515830302   738814139   5794829     -           -           28.28157862811827579     -                           HYP-005     
D1           747542244   285948705   461593539   1223172530  582808983   988619687   515830302   1229821496  271911958   -           -           1.051622396834787236     -                           -           
D8           900575251   993548675   1148657319  1159746690  822604413   523603998   186692127   959805132   123060934   -           -           8.073631839979371520     -                           -           
D38          835695157   1165051607  912274293   889382682   383179800   709304134   186692127   76650606    30382282    -           -           38.34641542067182445     -                           HYP-005     
D5           624826026   1004334289  862122480   1075402524  524534253   891836297   993335839   939436499   174249528   -           -           5.763770499280778539     -                           -           
D49          267246975   764248638   744629080   295228300   588039205   1154316117  518693409   776605585   15415050    -           -           49.57808362606673348     -                           -           
D22          802025890   1210023860  833632773   1051098279  743614117   1237091468  518693409   832955856   54808723    -           -           22.07721314725759985     -                           -           
D18          552484843   460962035   91522808    816571472   454274867   451911562   929141281   617005125   24311585    -           -           18.96059162740726283     -                           -           
D2           413512855   304926871   108585984   716691682   658386375   541047034   929141281   949144516   110334028   -           -           2.763670252299680385     -                           -           
D0           495257605   51942049    443315556   702414890   805143025   606840151   929141281   491022883   80943035    -           -           0.641711161435940720     -                           -           
D5           652882398   753154618   1141358523  1158569084  1129438505  856170323   578873894   291218470   147195712   -           -           5.116688575819382564     -                           -           
D6           453319319   279553981   173765338   657055772   1145519752  932812437   626784807   280911231   45846413    -           -           6.097619480067066533     -                           -           
D11          809859350   431536317   378323033   906282195   56888263    727203354   626784807   83129473    38476590    -           -           11.21555514664891041     -                           -           
D44          296484838   1239173342  298942239   564988800   1187910244  768520007   693959208   1029786353  27980876    -           -           44.28643842315730215     -                           -           
D81          789987560   375207929   414779631   868525489   351494618   24571912    693959208   1076555239  4608270     -           -           81.42056107823543325     -                           -           
D2           481599723   332052644   149547079   658744898   584176549   871496076   838490665   62748261    127309373   -           -           2.608234069301401712     -                           -           
D0           407609634   97253359    310356275   666867592   1158225456  681303548   838490665   233873657   148351676   -           -           0.655559557008307745     -                           -           
D6           497057228   1174865786  563822185   813298242   417973120   713985690   838490665   553326140   180816214   -           -           6.497568774446300485     -                           -           
