Elliptic curve parameters:
name = secp256k1
mode = test
p = 100003
a = 0
b = 2
g = (20002, 57568)
n = 99667

--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k-1         a           m1          m2          f                        
Case D704 Count: 15
Case D705 Count: 12
Case D706 Count: 10
Case D707 Count: 11
Case D708 Count: 14
Case D709 Count: 20
Case D710 Count: 11
Case D711 Count: 12
Case D712 Count: 10
Case D713 Count: 13
Case D714 Count: 9
Case D715 Count: 5
Case D716 Count: 14
Case D717 Count: 9
Case D718 Count: 11
Case D719 Count: 12
Case D720 Count: 11
Case D721 Count: 8
Case D722 Count: 15
Case D723 Count: 14
Case D724 Count: 14
Case D725 Count: 16
Case D726 Count: 14
Case D727 Count: 11
Case D728 Count: 16
Case D729 Count: 12
Case D730 Count: 11
Case D731 Count: 8
Case D732 Count: 13
Case D733 Count: 6
Case D734 Count: 11
Case D735 Count: 11
Case D736 Count: 9
Case D737 Count: 11
Case D738 Count: 10
Case D739 Count: 19
Case D740 Count: 14
Case D741 Count: 10
Case D742 Count: 9
Case D743 Count: 18
Case D744 Count: 8
Case D745 Count: 13
Case D746 Count: 13
Case D747 Count: 14
Case D748 Count: 7
Case D749 Count: 12
Case D750 Count: 11
Case D751 Count: 14
Case D752 Count: 18
Case D753 Count: 13
Case D754 Count: 7
Case D755 Count: 11
Case D756 Count: 15
Case D757 Count: 5
Case D758 Count: 10
Case D759 Count: 8
Case D760 Count: 8
Case D761 Count: 14
Case D762 Count: 10
Case D763 Count: 11
Case D764 Count: 10
Case D765 Count: 7
Case D766 Count: 15
Case D767 Count: 12
Case D768 Count: 10
Case D769 Count: 8
Case D770 Count: 9
Case D771 Count: 8
Case D772 Count: 16
Case D773 Count: 15
Case D774 Count: 6
Case D775 Count: 15
Case D776 Count: 14
Case D777 Count: 11
Case D778 Count: 8
Case D779 Count: 6
Case D780 Count: 13
Case D781 Count: 13
Case D782 Count: 12
Case D783 Count: 10
Case D784 Count: 11
Case D785 Count: 14
Case D786 Count: 7
Case D787 Count: 8
Case D788 Count: 10
Case D789 Count: 14
Case D790 Count: 13
Case D791 Count: 8
Case D792 Count: 10
Case D793 Count: 11
Case D794 Count: 12
Case D795 Count: 8
Case D796 Count: 14
Case D797 Count: 12
Case D798 Count: 9
Case D799 Count: 9
Case D800 Count: 12
Case D801 Count: 12
Case D802 Count: 9
Case D803 Count: 12
Case D804 Count: 7
Case D805 Count: 6
Case D806 Count: 8
Case D807 Count: 6
Case D808 Count: 6
Case D809 Count: 17
Case D810 Count: 9
Case D811 Count: 7
Case D812 Count: 8
Case D813 Count: 8
Case D814 Count: 8
Case D815 Count: 10
Case D816 Count: 11
Case D817 Count: 11
Case D818 Count: 11
Case D819 Count: 11
Case D820 Count: 9
Case D821 Count: 10
Case D822 Count: 8
Case D823 Count: 9
Case D824 Count: 5
Case D825 Count: 7
Case D826 Count: 11
Case D827 Count: 11
Case D828 Count: 6
Case D829 Count: 9
Case D830 Count: 9
Case D831 Count: 9
Case D832 Count: 9
Case D833 Count: 11
Case D834 Count: 9
Case D835 Count: 12
Case D836 Count: 7
Case D837 Count: 11
Case D838 Count: 11
Case D839 Count: 14
Case D840 Count: 13
Case D841 Count: 12
Case D842 Count: 13
Case D843 Count: 6
Case D844 Count: 6
Case D845 Count: 9
Case D846 Count: 14
Case D847 Count: 7
Case D848 Count: 5
Case D849 Count: 9
Case D850 Count: 9
Case D851 Count: 13
Case D852 Count: 11
Case D853 Count: 4
Case D854 Count: 5
Case D855 Count: 13
Case D856 Count: 7
Case D857 Count: 9
Case D858 Count: 10
Case D859 Count: 9
Case D860 Count: 7
Case D861 Count: 8
Case D862 Count: 9
Case D863 Count: 17
Case D864 Count: 12
Case D865 Count: 6
Case D866 Count: 13
Case D867 Count: 7
Case D868 Count: 9
Case D869 Count: 6
Case D870 Count: 6
Case D871 Count: 8
Case D872 Count: 6
Case D873 Count: 7
Case D874 Count: 6
Case D875 Count: 7
Case D876 Count: 10
Case D877 Count: 5
Case D878 Count: 13
Case D879 Count: 9
Case D880 Count: 9
Case D881 Count: 4
Case D882 Count: 11
Case D883 Count: 7
Case D884 Count: 9
Case D885 Count: 9
Case D886 Count: 9
Case D887 Count: 6
Case D888 Count: 7
Case D889 Count: 4
Case D890 Count: 10
Case D891 Count: 13
Case D892 Count: 3
Case D893 Count: 11
Case D894 Count: 5
Case D895 Count: 6
Case D896 Count: 5
Case D897 Count: 5
Case D898 Count: 10
Case D899 Count: 8
Case D900 Count: 4
Case D901 Count: 13
Case D902 Count: 13
Case D903 Count: 8
Case D904 Count: 11
Case D905 Count: 8
Case D906 Count: 11
Case D907 Count: 8
Case D908 Count: 4
Case D909 Count: 4
Case D910 Count: 6
Case D911 Count: 5
Case D912 Count: 11
Case D913 Count: 6
Case D914 Count: 9
Case D915 Count: 4
Case D916 Count: 7
Case D917 Count: 9
Case D918 Count: 5
Case D919 Count: 6
Case D920 Count: 6
Case D921 Count: 11
Case D922 Count: 7
Case D923 Count: 9
Case D924 Count: 6
Case D925 Count: 7
Case D926 Count: 6
Case D927 Count: 12
Case D928 Count: 11
Case D929 Count: 10
Case D930 Count: 12
Case D931 Count: 6
Case D932 Count: 11
Case D933 Count: 7
Case D934 Count: 8
Case D935 Count: 8
Case D936 Count: 7
Case D937 Count: 8
Case D938 Count: 9
Case D939 Count: 15
Case D940 Count: 10
Case D941 Count: 5
Case D942 Count: 6
Case D943 Count: 3
Case D944 Count: 8
Case D945 Count: 5
Case D946 Count: 8
Case D947 Count: 10
Case D948 Count: 6
Case D949 Count: 7
Case D950 Count: 18
Case D951 Count: 9
Case D952 Count: 9
Case D953 Count: 5
Case D954 Count: 10
Case D955 Count: 1
Case D956 Count: 10
Case D957 Count: 14
Case D958 Count: 11
Case D959 Count: 10
Case D960 Count: 6
Case D961 Count: 7
Case D962 Count: 5
Case D963 Count: 8
Case D964 Count: 11
Case D965 Count: 6
Case D966 Count: 14
Case D967 Count: 8
Case D968 Count: 8
Case D969 Count: 6
Case D970 Count: 8
Case D971 Count: 9
Case D972 Count: 10
Case D973 Count: 11
Case D974 Count: 4
Case D975 Count: 8
Case D976 Count: 10
Case D977 Count: 7
Case D978 Count: 12
Case D979 Count: 7
Case D980 Count: 4
Case D981 Count: 6
Case D982 Count: 6
Case D983 Count: 3
Case D984 Count: 6
Case D985 Count: 3
Case D986 Count: 6
Case D987 Count: 5
Case D988 Count: 7
Case D989 Count: 10
Case D990 Count: 10
Case D991 Count: 4
Case D992 Count: 5
Case D993 Count: 7
Case D994 Count: 7
Case D995 Count: 6
Case D996 Count: 6
Case D997 Count: 4
Case D998 Count: 8
Case D999 Count: 8
Case D1000 Count: 6
Case D1001 Count: 5
Case D1002 Count: 6
Case D1003 Count: 5
Case D1004 Count: 5
Case D1005 Count: 5
Case D1006 Count: 11
Case D1007 Count: 5
Case D1008 Count: 4
Case D1009 Count: 4
Case D1010 Count: 7
Case D1011 Count: 5
Case D1012 Count: 5
Case D1013 Count: 7
Case D1014 Count: 7
Case D1015 Count: 10
Case D1016 Count: 5
Case D1017 Count: 12
Case D1018 Count: 6
Case D1019 Count: 7
Case D1020 Count: 6
Case D1021 Count: 6
Case D1022 Count: 4
Case D1023 Count: 4
Case D1024 Count: 10
Case D1025 Count: 3
Case D1026 Count: 7
Case D1027 Count: 3
Case D1028 Count: 4
Case D1029 Count: 6
Case D1030 Count: 3
Case D1031 Count: 7
Case D1032 Count: 5
Case D1033 Count: 7
Case D1034 Count: 3
Case D1035 Count: 6
Case D1036 Count: 8
Case D1037 Count: 10
Case D1038 Count: 4
Case D1039 Count: 7
Case D1040 Count: 8
Case D1041 Count: 3
Case D1042 Count: 3
Case D1043 Count: 8
Case D1044 Count: 12
Case D1045 Count: 5
Case D1046 Count: 6
Case D1047 Count: 10
Case D1048 Count: 6
Case D1049 Count: 7
Case D1050 Count: 10
Case D1051 Count: 2
Case D1052 Count: 4
Case D1053 Count: 8
Case D1054 Count: 2
Case D1055 Count: 3
Case D1056 Count: 7
Case D1057 Count: 4
Case D1058 Count: 9
Case D1059 Count: 5
Case D1060 Count: 5
Case D1061 Count: 9
Case D1062 Count: 6
Case D1063 Count: 3
Case D1064 Count: 7
Case D1065 Count: 4
Case D1066 Count: 7
Case D1067 Count: 7
Case D1068 Count: 1
Case D1069 Count: 4
Case D1070 Count: 3
Case D1071 Count: 9
Case D1072 Count: 7
Case D1073 Count: 3
Case D1074 Count: 4
Case D1075 Count: 6
Case D1076 Count: 6
Case D1077 Count: 10
Case D1078 Count: 6
Case D1079 Count: 7
Case D1080 Count: 6
Case D1081 Count: 9
Case D1082 Count: 4
Case D1083 Count: 7
Case D1084 Count: 5
Case D1085 Count: 4
Case D1086 Count: 3
Case D1087 Count: 6
Case D1088 Count: 2
Case D1089 Count: 6
Case D1090 Count: 6
Case D1091 Count: 7
Case D1092 Count: 5
Case D1093 Count: 5
Case D1094 Count: 8
Case D1095 Count: 2
Case D1096 Count: 5
Case D1097 Count: 8
Case D1098 Count: 5
Case D1099 Count: 3
Case D1100 Count: 3
Case D1101 Count: 12
Case D1102 Count: 9
Case D1103 Count: 6
Case D1104 Count: 7
Case D1105 Count: 6
Case D1106 Count: 10
Case D1107 Count: 6
Case D1108 Count: 8
Case D1109 Count: 8
Case D1110 Count: 6
Case D1111 Count: 4
Case D1112 Count: 2
Case D1113 Count: 8
Case D1114 Count: 5
Case D1115 Count: 5
Case D1116 Count: 1
Case D1117 Count: 2
Case D1118 Count: 6
Case D1119 Count: 6
Case D1120 Count: 5
Case D1121 Count: 5
Case D1122 Count: 1
Case D1123 Count: 3
Case D1124 Count: 4
Case D1125 Count: 4
Case D1126 Count: 4
Case D1127 Count: 2
Case D1128 Count: 4
Case D1129 Count: 3
Case D1130 Count: 5
Case D1131 Count: 6
Case D1132 Count: 5
Case D1133 Count: 5
Case D1134 Count: 9
Case D1135 Count: 6
Case D1136 Count: 4
Case D1137 Count: 6
Case D1138 Count: 8
Case D1139 Count: 6
Case D1140 Count: 8
Case D1141 Count: 6
Case D1142 Count: 7
Case D1143 Count: 5
Case D1144 Count: 6
Case D1145 Count: 2
Case D1146 Count: 7
Case D1147 Count: 7
Case D1148 Count: 5
Case D1149 Count: 5
Case D1150 Count: 7
Case D1151 Count: 1
Case D1152 Count: 4
Case D1153 Count: 1
Case D1154 Count: 8
Case D1155 Count: 2
Case D1156 Count: 5
Case D1157 Count: 5
Case D1158 Count: 4
Case D1159 Count: 5
Case D1160 Count: 3
Case D1161 Count: 4
Case D1162 Count: 6
Case D1163 Count: 5
Case D1164 Count: 4
Case D1165 Count: 5
Case D1166 Count: 3
Case D1167 Count: 5
Case D1168 Count: 3
Case D1169 Count: 7
Case D1170 Count: 6
Case D1171 Count: 2
Case D1172 Count: 3
Case D1173 Count: 6
Case D1174 Count: 5
Case D1175 Count: 9
Case D1176 Count: 2
Case D1177 Count: 11
Case D1178 Count: 4
Case D1179 Count: 4
Case D1180 Count: 5
Case D1181 Count: 6
Case D1182 Count: 6
Case D1183 Count: 2
Case D1184 Count: 4
Case D1185 Count: 9
Case D1186 Count: 7
Case D1187 Count: 4
Case D1188 Count: 9
Case D1189 Count: 8
Case D1190 Count: 6
Case D1191 Count: 7
Case D1192 Count: 6
Case D1193 Count: 2
Case D1194 Count: 3
Case D1195 Count: 5
Case D1196 Count: 6
Case D1197 Count: 3
Case D1198 Count: 7
Case D1199 Count: 4
Case D1200 Count: 4
Case D1201 Count: 4
Case D1202 Count: 3
Case D1203 Count: 3
Case D1204 Count: 3
Case D1205 Count: 3
Case D1206 Count: 3
Case D1207 Count: 4
Case D1208 Count: 6
Case D1209 Count: 9
Case D1211 Count: 4
Case D1212 Count: 6
Case D1213 Count: 5
Case D1214 Count: 7
Case D1215 Count: 3
Case D1216 Count: 3
Case D1217 Count: 5
Case D1218 Count: 7
Case D1219 Count: 3
Case D1220 Count: 4
Case D1221 Count: 2
Case D1222 Count: 4
Case D1223 Count: 6
Case D1224 Count: 4
Case D1225 Count: 8
Case D1226 Count: 5
Case D1227 Count: 3
Case D1228 Count: 8
Case D1229 Count: 4
Case D1230 Count: 3
Case D1231 Count: 2
Case D1232 Count: 6
Case D1233 Count: 2
Case D1234 Count: 2
Case D1235 Count: 4
Case D1236 Count: 6
Case D1237 Count: 4
Case D1238 Count: 5
Case D1239 Count: 5
Case D1240 Count: 2
Case D1241 Count: 4
Case D1242 Count: 2
Case D1243 Count: 6
Case D1244 Count: 4
Case D1245 Count: 2
Case D1246 Count: 6
Case D1247 Count: 7
Case D1248 Count: 6
Case D1249 Count: 12
Case D1250 Count: 1
Case D1251 Count: 4
Case D1252 Count: 5
Case D1253 Count: 7
Case D1254 Count: 9
Case D1255 Count: 5
Case D1256 Count: 5
Case D1257 Count: 6
Case D1258 Count: 5
Case D1259 Count: 2
Case D1260 Count: 7
Case D1261 Count: 3
Case D1262 Count: 3
Case D1264 Count: 7
Case D1265 Count: 1
Case D1266 Count: 6
Case D1267 Count: 4
Case D1268 Count: 3
Case D1269 Count: 1
Case D1270 Count: 5
Case D1271 Count: 6
Case D1272 Count: 7
Case D1273 Count: 5
Case D1274 Count: 2
Case D1275 Count: 6
Case D1276 Count: 3
Case D1277 Count: 6
Case D1278 Count: 3
Case D1279 Count: 2
Case D1280 Count: 2
Case D1281 Count: 4
Case D1282 Count: 7
Case D1283 Count: 3
Case D1284 Count: 7
Case D1285 Count: 7
Case D1286 Count: 5
Case D1287 Count: 4
Case D1288 Count: 6
Case D1289 Count: 2
Case D1290 Count: 3
Case D1291 Count: 3
Case D1292 Count: 4
Case D1293 Count: 3
Case D1294 Count: 5
Case D1295 Count: 8
Case D1296 Count: 1
Case D1297 Count: 1
Case D1298 Count: 5
Case D1299 Count: 5
Case D1300 Count: 3
Case D1301 Count: 4
Case D1302 Count: 4
Case D1303 Count: 3
Case D1304 Count: 2
Case D1305 Count: 7
Case D1306 Count: 6
Case D1307 Count: 7
Case D1308 Count: 4
Case D1309 Count: 8
Case D1310 Count: 4
Case D1311 Count: 5
Case D1312 Count: 3
Case D1313 Count: 7
Case D1314 Count: 4
Case D1315 Count: 3
Case D1316 Count: 4
Case D1317 Count: 5
Case D1318 Count: 3
Case D1319 Count: 7
Case D1320 Count: 1
Case D1321 Count: 4
Case D1322 Count: 4
Case D1323 Count: 2
Case D1324 Count: 2
Case D1325 Count: 4
Case D1326 Count: 7
Case D1327 Count: 4
Case D1328 Count: 9
Case D1329 Count: 1
Case D1330 Count: 4
Case D1331 Count: 5
Case D1332 Count: 6
Case D1333 Count: 4
Case D1334 Count: 4
Case D1335 Count: 3
Case D1336 Count: 8
Case D1337 Count: 2
Case D1338 Count: 4
Case D1339 Count: 2
Case D1340 Count: 4
Case D1341 Count: 6
Case D1342 Count: 3
Case D1343 Count: 1
Case D1344 Count: 4
Case D1345 Count: 7
Case D1346 Count: 4
Case D1347 Count: 8
Case D1348 Count: 6
Case D1349 Count: 2
Case D1350 Count: 5
Case D1351 Count: 5
Case D1352 Count: 4
Case D1353 Count: 2
Case D1354 Count: 3
Case D1355 Count: 4
Case D1356 Count: 5
Case D1357 Count: 4
Case D1358 Count: 4
Case D1359 Count: 6
Case D1360 Count: 4
Case D1361 Count: 2
Case D1362 Count: 6
Case D1363 Count: 2
Case D1364 Count: 9
Case D1365 Count: 4
Case D1366 Count: 7
Case D1367 Count: 3
Case D1368 Count: 4
Case D1369 Count: 6
Case D1370 Count: 2
Case D1371 Count: 5
Case D1372 Count: 3
Case D1373 Count: 3
Case D1374 Count: 5
Case D1375 Count: 4
Case D1376 Count: 6
Case D1377 Count: 7
Case D1378 Count: 4
Case D1379 Count: 5
Case D1380 Count: 6
Case D1381 Count: 6
Case D1382 Count: 6
Case D1383 Count: 2
Case D1384 Count: 1
Case D1385 Count: 5
Case D1386 Count: 1
Case D1387 Count: 4
Case D1388 Count: 2
Case D1389 Count: 2
Case D1390 Count: 6
Case D1391 Count: 7
Case D1393 Count: 4
Case D1394 Count: 4
Case D1395 Count: 6
Case D1396 Count: 4
Case D1397 Count: 7
Case D1398 Count: 3
Case D1399 Count: 4
Case D1400 Count: 3
Case D1401 Count: 5
Case D1402 Count: 2
Case D1403 Count: 2
Case D1404 Count: 2
Case D1405 Count: 5
Case D1406 Count: 1
Case D1407 Count: 3
Case D1408 Count: 2
Case D1409 Count: 2
Case D1410 Count: 9
Case D1411 Count: 6
Case D1412 Count: 4
Case D1413 Count: 1
Case D1414 Count: 6
Case D1415 Count: 3
Case D1416 Count: 8
Case D1417 Count: 2
Case D1418 Count: 5
Case D1419 Count: 5
Case D1420 Count: 3
Case D1421 Count: 8
Case D1422 Count: 3
Case D1423 Count: 2
Case D1424 Count: 2
Case D1425 Count: 2
Case D1426 Count: 1
Case D1427 Count: 1
Case D1428 Count: 3
Case D1429 Count: 4
Case D1430 Count: 2
Case D1431 Count: 4
Case D1432 Count: 2
Case D1433 Count: 1
Case D1434 Count: 2
Case D1435 Count: 4
Case D1436 Count: 1
Case D1437 Count: 3
Case D1438 Count: 2
Case D1439 Count: 8
Case D1440 Count: 1
Case D1441 Count: 2
Case D1442 Count: 4
Case D1443 Count: 2
Case D1444 Count: 3
Case D1445 Count: 2
Case D1447 Count: 7
Case D1448 Count: 3
Case D1449 Count: 4
Case D1450 Count: 4
Case D1451 Count: 7
Case D1452 Count: 3
Case D1453 Count: 2
Case D1454 Count: 2
Case D1455 Count: 3
Case D1456 Count: 4
Case D1457 Count: 1
Case D1458 Count: 3
Case D1459 Count: 1
Case D1460 Count: 4
Case D1461 Count: 1
Case D1462 Count: 6
Case D1463 Count: 5
Case D1465 Count: 3
Case D1466 Count: 4
Case D1467 Count: 2
Case D1468 Count: 1
Case D1469 Count: 4
Case D1470 Count: 5
Case D1471 Count: 4
Case D1472 Count: 2
Case D1473 Count: 2
Case D1474 Count: 4
Case D1475 Count: 2
Case D1476 Count: 7
Case D1477 Count: 3
Case D1478 Count: 3
Case D1479 Count: 4
Case D1480 Count: 5
Case D1481 Count: 1
Case D1482 Count: 3
Case D1483 Count: 1
Case D1484 Count: 4
Case D1486 Count: 6
Case D1487 Count: 4
Case D1488 Count: 2
Case D1489 Count: 3
Case D1490 Count: 4
Case D1491 Count: 3
Case D1492 Count: 2
Case D1493 Count: 4
Case D1494 Count: 2
Case D1495 Count: 3
Case D1496 Count: 2
Case D1497 Count: 6
Case D1498 Count: 3
Case D1499 Count: 5
Case D1500 Count: 2
Case D1501 Count: 3
Case D1502 Count: 5
Case D1503 Count: 1
Case D1504 Count: 2
Case D1505 Count: 4
Case D1506 Count: 2
Case D1507 Count: 4
Case D1509 Count: 2
Case D1510 Count: 6
Case D1511 Count: 2
Case D1512 Count: 2
Case D1513 Count: 2
Case D1514 Count: 2
Case D1515 Count: 2
Case D1516 Count: 3
Case D1517 Count: 3
Case D1518 Count: 2
Case D1519 Count: 2
Case D1520 Count: 2
Case D1521 Count: 5
Case D1522 Count: 6
Case D1523 Count: 1
Case D1524 Count: 1
Case D1525 Count: 2
Case D1526 Count: 3
Case D1527 Count: 5
Case D1529 Count: 2
Case D1530 Count: 3
Case D1531 Count: 7
Case D1532 Count: 4
Case D1533 Count: 4
Case D1534 Count: 4
Case D1535 Count: 8
Case D1536 Count: 1
Case D1537 Count: 3
Case D1538 Count: 3
Case D1539 Count: 1
Case D1540 Count: 6
Case D1541 Count: 8
Case D1542 Count: 3
Case D1543 Count: 3
Case D1544 Count: 1
Case D1545 Count: 3
Case D1546 Count: 5
Case D1547 Count: 7
Case D1548 Count: 3
Case D1549 Count: 2
Case D1550 Count: 6
Case D1551 Count: 5
Case D1552 Count: 2
Case D1553 Count: 3
Case D1554 Count: 3
Case D1555 Count: 4
Case D1556 Count: 3
Case D1557 Count: 2
Case D1558 Count: 2
Case D1559 Count: 2
Case D1560 Count: 3
Case D1561 Count: 2
Case D1562 Count: 4
Case D1563 Count: 3
Case D1564 Count: 1
Case D1565 Count: 4
Case D1566 Count: 4
Case D1569 Count: 2
Case D1570 Count: 1
Case D1571 Count: 4
Case D1573 Count: 3
Case D1574 Count: 5
Case D1575 Count: 5
Case D1576 Count: 4
Case D1577 Count: 4
Case D1578 Count: 5
Case D1579 Count: 1
Case D1580 Count: 1
Case D1581 Count: 2
Case D1582 Count: 7
Case D1583 Count: 4
Case D1584 Count: 3
Case D1585 Count: 5
Case D1586 Count: 4
Case D1587 Count: 3
Case D1588 Count: 2
Case D1589 Count: 3
Case D1590 Count: 2
Case D1591 Count: 5
Case D1592 Count: 4
Case D1593 Count: 4
Case D1595 Count: 2
Case D1596 Count: 3
Case D1597 Count: 1
Case D1598 Count: 7
Case D1599 Count: 5
Case D1600 Count: 1
Case D1601 Count: 2
Case D1602 Count: 4
Case D1603 Count: 5
Case D1604 Count: 4
Case D1605 Count: 2
Case D1606 Count: 1
Case D1607 Count: 5
Case D1608 Count: 2
Case D1610 Count: 6
Case D1611 Count: 6
Case D1612 Count: 1
Case D1613 Count: 1
Case D1614 Count: 4
Case D1615 Count: 3
Case D1616 Count: 3
Case D1618 Count: 5
Case D1619 Count: 1
Case D1620 Count: 2
Case D1621 Count: 2
Case D1622 Count: 3
Case D1623 Count: 4
Case D1624 Count: 2
Case D1625 Count: 7
Case D1626 Count: 3
Case D1627 Count: 3
Case D1628 Count: 3
Case D1629 Count: 4
Case D1630 Count: 3
Case D1631 Count: 3
Case D1633 Count: 1
Case D1634 Count: 4
Case D1635 Count: 2
Case D1636 Count: 5
Case D1637 Count: 1
Case D1639 Count: 6
Case D1640 Count: 1
Case D1642 Count: 2
Case D1643 Count: 2
Case D1644 Count: 1
Case D1645 Count: 4
Case D1646 Count: 2
Case D1647 Count: 1
Case D1648 Count: 1
Case D1649 Count: 4
Case D1650 Count: 3
Case D1651 Count: 1
Case D1654 Count: 1
Case D1655 Count: 2
Case D1656 Count: 1
Case D1657 Count: 4
Case D1658 Count: 5
Case D1659 Count: 2
Case D1660 Count: 3
Case D1661 Count: 2
Case D1662 Count: 3
Case D1663 Count: 2
Case D1664 Count: 1
Case D1665 Count: 3
Case D1666 Count: 1
Case D1667 Count: 1
Case D1668 Count: 1
Case D1669 Count: 6
Case D1670 Count: 3
Case D1671 Count: 3
Case D1672 Count: 6
Case D1673 Count: 2
Case D1674 Count: 1
Case D1675 Count: 2
Case D1676 Count: 4
Case D1677 Count: 5
Case D1678 Count: 1
Case D1679 Count: 1
Case D1680 Count: 1
Case D1681 Count: 2
Case D1682 Count: 2
Case D1683 Count: 5
Case D1684 Count: 1
Case D1685 Count: 5
Case D1686 Count: 4
Case D1687 Count: 7
Case D1688 Count: 4
Case D1689 Count: 4
Case D1690 Count: 4
Case D1691 Count: 2
Case D1692 Count: 1
Case D1694 Count: 3
Case D1696 Count: 2
Case D1697 Count: 3
Case D1698 Count: 5
Case D1699 Count: 1
Case D1700 Count: 4
Case D1702 Count: 3
Case D1703 Count: 1
Case D1704 Count: 1
Case D1705 Count: 2
Case D1706 Count: 1
Case D1707 Count: 4
Case D1708 Count: 3
Case D1709 Count: 3
Case D1710 Count: 2
Case D1711 Count: 4
Case D1712 Count: 2
Case D1713 Count: 2
Case D1714 Count: 3
Case D1715 Count: 2
Case D1716 Count: 2
Case D1717 Count: 3
Case D1718 Count: 2
Case D1719 Count: 1
Case D1720 Count: 2
Case D1721 Count: 1
Case D1722 Count: 1
Case D1723 Count: 1
Case D1724 Count: 1
Case D1725 Count: 1
Case D1726 Count: 1
Case D1727 Count: 3
Case D1728 Count: 4
Case D1729 Count: 4
Case D1730 Count: 2
Case D1731 Count: 2
Case D1732 Count: 2
Case D1733 Count: 1
Case D1734 Count: 3
Case D1735 Count: 2
Case D1736 Count: 2
Case D1738 Count: 2
Case D1739 Count: 1
Case D1740 Count: 2
Case D1742 Count: 5
Case D1743 Count: 3
Case D1744 Count: 3
Case D1745 Count: 8
Case D1747 Count: 3
Case D1748 Count: 1
Case D1749 Count: 3
Case D1750 Count: 2
Case D1751 Count: 5
Case D1752 Count: 3
Case D1753 Count: 1
Case D1754 Count: 2
Case D1755 Count: 7
Case D1756 Count: 2
Case D1757 Count: 4
Case D1758 Count: 5
Case D1759 Count: 3
Case D1760 Count: 4
Case D1761 Count: 2
Case D1763 Count: 1
Case D1764 Count: 3
Case D1765 Count: 2
Case D1766 Count: 1
Case D1768 Count: 1
Case D1769 Count: 4
Case D1770 Count: 3
Case D1771 Count: 3
Case D1772 Count: 2
Case D1773 Count: 4
Case D1774 Count: 2
Case D1775 Count: 3
Case D1776 Count: 4
Case D1777 Count: 2
Case D1778 Count: 5
Case D1779 Count: 2
Case D1780 Count: 2
Case D1781 Count: 3
Case D1782 Count: 1
Case D1783 Count: 1
Case D1784 Count: 2
Case D1785 Count: 6
Case D1786 Count: 1
Case D1787 Count: 2
Case D1788 Count: 1
Case D1789 Count: 4
Case D1790 Count: 3
Case D1791 Count: 4
Case D1792 Count: 2
Case D1793 Count: 3
Case D1794 Count: 1
Case D1795 Count: 1
Case D1796 Count: 2
Case D1797 Count: 3
Case D1798 Count: 5
Case D1799 Count: 4
Case D1800 Count: 2
Case D1801 Count: 4
Case D1802 Count: 4
Case D1803 Count: 2
Case D1804 Count: 5
Case D1805 Count: 2
Case D1806 Count: 1
Case D1807 Count: 4
Case D1808 Count: 2
Case D1810 Count: 1
Case D1811 Count: 3
Case D1812 Count: 3
Case D1813 Count: 4
Case D1815 Count: 2
Case D1816 Count: 2
Case D1818 Count: 1
Case D1820 Count: 2
Case D1821 Count: 3
Case D1822 Count: 3
Case D1823 Count: 1
Case D1825 Count: 1
Case D1826 Count: 3
Case D1827 Count: 2
Case D1828 Count: 2
Case D1829 Count: 3
Case D1830 Count: 2
Case D1831 Count: 6
Case D1832 Count: 4
Case D1833 Count: 2
Case D1834 Count: 6
Case D1835 Count: 4
Case D1836 Count: 1
Case D1837 Count: 2
Case D1838 Count: 4
Case D1839 Count: 1
Case D1840 Count: 1
Case D1841 Count: 1
Case D1842 Count: 3
Case D1843 Count: 2
Case D1844 Count: 3
Case D1845 Count: 4
Case D1846 Count: 1
Case D1847 Count: 2
Case D1848 Count: 2
Case D1849 Count: 2
Case D1850 Count: 1
Case D1851 Count: 2
Case D1852 Count: 4
Case D1853 Count: 1
Case D1854 Count: 1
Case D1855 Count: 1
Case D1856 Count: 2
Case D1859 Count: 1
Case D1860 Count: 2
Case D1864 Count: 1
Case D1865 Count: 1
Case D1866 Count: 4
Case D1867 Count: 3
Case D1868 Count: 1
Case D1869 Count: 3
Case D1870 Count: 3
Case D1871 Count: 2
Case D1873 Count: 1
Case D1874 Count: 2
Case D1875 Count: 3
Case D1877 Count: 2
Case D1878 Count: 1
Case D1879 Count: 4
Case D1880 Count: 1
Case D1881 Count: 2
Case D1883 Count: 3
Case D1884 Count: 1
Case D1885 Count: 4
Case D1887 Count: 3
Case D1888 Count: 1
Case D1889 Count: 3
Case D1890 Count: 2
Case D1891 Count: 1
Case D1892 Count: 2
Case D1893 Count: 2
Case D1894 Count: 7
Case D1895 Count: 1
Case D1896 Count: 1
Case D1897 Count: 2
Case D1898 Count: 1
Case D1899 Count: 2
Case D1900 Count: 3
Case D1901 Count: 2
Case D1902 Count: 2
Case D1904 Count: 2
Case D1905 Count: 3
Case D1906 Count: 1
Case D1907 Count: 2
Case D1908 Count: 4
Case D1909 Count: 2
Case D1910 Count: 5
Case D1911 Count: 1
Case D1912 Count: 2
Case D1913 Count: 1
Case D1914 Count: 2
Case D1915 Count: 2
Case D1916 Count: 1
Case D1917 Count: 4
Case D1918 Count: 1
Case D1919 Count: 1
Case D1920 Count: 1
Case D1921 Count: 5
Case D1922 Count: 4
Case D1923 Count: 3
Case D1924 Count: 2
Case D1925 Count: 1
