Elliptic curve parameters:
name = secp256k1
mode = test
p = 100003
a = 0
b = 2
g = (20002, 57568)
n = 99667

Using legacy P2PKH preimage for signing.

------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k^{-1}      a           m1          m2          f                        x_recovered                 hypothesis  
D0           49845       7003        42842       85491       48799       30699       59786       99034       14199       -           -           0.493203746742728361     -                           -           
D4           64193       69349       94511       88809       18401       88097       33162       37951       14961       -           -           4.635318494753024530     -                           -           
D8           41799       23568       18231       48299       71108       35909       33162       51356       2799        -           -           8.420150053590568060     -                           -           
D1           60566       26665       33901       83030       76744       8040        88463       79622       15638       -           -           1.705141322419746770     -                           -           
D10          80302       40012       40290       89876       92910       24000       88463       93407       3710        -           -           10.78490566037735849     -                           -           
D1           60094       44063       16031       97776       86496       82467       88463       85392       22412       -           -           1.966044975905764768     -                           -           
D18          50863       63647       86883       74576       49866       8428        24975       90892       3437        -           -           18.51818446319464649     -                           -           
D0           63322       27814       35508       98622       218         84575       24975       30302       28022       -           -           0.992577260723717079     -                           -           
D3           11799       17407       94059       18354       53238       46099       53651       47299       5244        -           -           3.319412662090007627     -                           -           
D90          49001       48008       993         65158       27821       44704       53651       58571       530         -           -           90.58113207547169811     -                           -           
D112         22460       82503       39624       25564       91516       65231       51607       66459       732         -           -           112.7090163934426229     -                           -           
D6           25503       61181       63989       41753       28690       6258        51607       66309       9253        -           -           6.612017723981411434     -                           -           
D19          38121       74806       62982       42412       27895       42498       51607       98730       3793        -           -           19.72211969417347745     -                           -           
D17          17643       42721       74589       32847       36117       5945        12702       22682       2439        -           -           17.51578515785157851     -                           -           
D1           53450       32290       21160       81877       8478        75189       12702       2355        25023       -           -           1.290412820205411021     -                           -           
D4           24913       55068       69512       38369       72632       50033       2462        28252       11457       -           -           4.806493846556690233     -                           -           
D0           36321       1347        34974       60339       59095       29057       2462        22809       12303       -           -           0.109485491343574737     -                           -           
D1           65937       5387        60550       97349       62076       79652       2462        26349       3113        -           -           1.730485062640539672     -                           -           
D84          24732       42306       82093       36849       59656       61397       2462        58318       498         -           -           84.95180722891566265     -                           -           
D18          14045       80913       32799       18894       24349       15371       2462        45807       4347        -           -           18.61352657004830917     -                           -           
D56          50548       97567       52648       66822       84361       72431       10654       10002       1726        -           -           56.52780996523754345     -                           -           
D96          13382       79877       33172       19660       4203        88479       10654       41375       826         -           -           96.70338983050847457     -                           -           
D12          18360       19409       98618       26739       7124        14092       10654       19827       1602        -           -           12.11548064918851435     -                           -           
D0           80215       446         79769       94060       29525       9607        10654       9830        10990       -           -           0.040582347588717015     -                           -           
D2           67817       48664       19153       93568       78538       52006       51616       97759       16315       -           -           2.982776585963836959     -                           -           
D7           87684       24962       62722       91521       53116       3884        51616       86664       3270        -           -           7.633639143730886850     -                           -           
D0           31857       1011        30846       59524       42130       98883       57762       39027       4190        -           -           0.241288782816229116     -                           -           
D1           62462       11966       50496       75149       33998       95181       57762       82336       11714       -           -           1.021512719822434693     -                           -           
D8           30735       33146       97256       57437       27963       67017       57762       17744       4033        -           -           8.218695759980163649     -                           -           
D53          62026       66670       95023       74184       74579       61113       94627       36713       1236        -           -           53.94012944983818770     -                           -           
D30          51969       74754       76882       56098       38128       63684       94627       16465       2421        -           -           30.87732342007434944     -                           -           
D83          65363       41156       24207       97799       96793       98766       80292       76834       491         -           -           83.82077393075356415     -                           -           
D24          70024       61703       8321        73995       91473       56563       80292       94563       2517        -           -           24.51450139054429876     -                           -           
D35          62974       60310       2664        65891       4925        45587       80292       60116       1717        -           -           35.12521840419336051     -                           -           
D13          57709       89458       67918       70451       86071       47094       80292       96303       6741        -           -           13.27073134549770063     -                           -           
D2           47226       42033       5193        79344       58002       57222       80292       30472       15108       -           -           2.782168387609213661     -                           -           
D5           74052       25671       48381       81028       15637       40568       80292       60814       4292        -           -           5.981127679403541472     -                           -           
D1           30114       8714        21400       53335       93815       65953       8614        41112       6893        -           -           1.264181053242419846     -                           -           
D37          66438       93495       72610       69802       50341       19089       8614        70393       2522        -           -           37.07176843774781919     -                           -           
D0           46987       7480        39507       72115       68092       61534       8614        63572       21859       -           -           0.342193146987510865     -                           -           
D1           54640       31385       23255       85424       65472       91655       8614        8131        23856       -           -           1.315601945003353454     -                           -           
D2           39591       41449       97809       63059       93013       3840        78247       25622       16123       -           -           2.570799479005147925     -                           -           
D103         10893       64497       46063       14316       42748       76343       78247       30761       624         -           -           103.3605769230769230     -                           -           
D3           59721       24468       35253       86353       97072       8762        78247       56795       6457        -           -           3.789375871147591760     -                           -           
D112         12861       35819       76709       13645       26661       50677       78247       31362       317         -           -           112.9936908517350157     -                           -           
D3           46593       48064       98196       77278       71700       4541        78247       55058       15908       -           -           3.021372894141312547     -                           -           
D6           30100       41113       88654       42186       40446       90723       78247       38100       5928        -           -           6.935391363022941970     -                           -           
D12          21301       87561       33407       35363       77116       8188        74152       41629       7239        -           -           12.09573145462080397     -                           -           
D26          70621       88140       82148       93034       6676        9061        74152       2163        3382        -           -           26.06150206978119455     -                           -           
D21          30997       71456       59208       44828       33680       83795       74152       69698       3335        -           -           21.42608695652173913     -                           -           
D0           64093       642         63451       73574       99120       47057       74152       98937       7207        -           -           0.089080061051755237     -                           -           
D2           52803       32469       20334       72855       91617       29272       74152       66940       12699       -           -           2.556815497283250649     -                           -           
D15          14364       77386       36645       23630       31258       14719       33192       99357       5098        -           -           15.17967830521773244     -                           -           
D29          41645       84541       56771       61044       40383       51786       33192       98904       2847        -           -           29.69476642079381805     -                           -           
D2           35195       3261        31934       38291       8707        4068        82347       79750       1139        -           -           2.863037752414398595     -                           -           
D7           30896       76053       54510       51617       19187       32806       82347       37794       10175       -           -           7.474496314496314496     -                           -           
D0           40136       578         39558       65058       38454       60200       82347       68824       15214       -           -           0.037991323780728276     -                           -           
D4           43866       51797       91736       74925       23287       33528       29102       31096       12807       -           -           4.044428827984695869     -                           -           
D2           32052       28955       3097        51429       46663       46713       29102       68898       12675       -           -           2.284418145956607495     -                           -           
D16          94493       66602       27891       98606       32436       79642       29102       6633        4007        -           -           16.62141252807586723     -                           -           
D2           42034       36784       5250        71364       56061       35229       29102       37264       12704       -           -           2.895465994962216624     -                           -           
D2           13886       13768       118         20928       33134       43767       33201       32565       6844        -           -           2.011689070718877849     -                           -           
D2           61106       64079       96694       99317       15799       839         33201       29496       22895       -           -           2.798820703210307927     -                           -           
D31          26989       77639       49017       51476       83925       4302        33201       56717       2502        -           -           31.03077537969624300     -                           -           
D6           34275       62799       71143       59015       87102       23633       33201       64142       9535        -           -           6.586156266386995280     -                           -           
D43          38003       43963       93707       56494       36455       67990       33201       65756       1021        -           -           43.05876591576885406     -                           -           
D39          92892       22496       70396       97751       62446       80093       65969       25285       571         -           -           39.39754816112084063     -                           -           
D10          61262       50886       10376       80058       45423       76893       65969       58652       4874        -           -           10.44029544521953221     -                           -           
D10          17009       28296       88380       24193       82941       35519       65969       50672       2641        -           -           10.71412343809163195     -                           -           
D93          68874       43534       25340       72898       83346       85263       80307       14977       466         -           -           93.42060085836909871     -                           -           
D5           33695       66001       67361       56110       56198       86271       80307       27971       11280       -           -           5.851152482269503546     -                           -           
D3           74213       21971       52242       87692       75647       60726       74166       219         6818        -           -           3.222499266647110589     -                           -           
D3           53298       98469       54496       80696       85611       73454       74166       86606       25900       -           -           3.801891891891891891     -                           -           
D81          55568       79628       75607       58779       51842       26230       74166       30235       981         -           -           81.17023445463812436     -                           -           
D15          50895       86461       64101       96180       79874       65426       74166       28869       5610        -           -           15.41194295900178253     -                           -           
D0           58372       178         58194       90804       43619       85916       49591       36486       25940       -           -           0.006861989205859676     -                           -           
D12          78905       862         78043       94672       29357       65469       49591       62210       70          -           -           12.31428571428571428     -                           -           
D4           72614       68858       3756        87142       27152       19201       49591       96153       14502       -           -           4.748172665839194593     -                           -           
D56          82571       74461       8110        84229       25360       71975       49591       29624       1329        -           -           56.02784048156508653     -                           -           
D9           39118       74988       63797       54834       32824       31222       49594       85884       7686        -           -           9.756440281030444964     -                           -           
D79          48423       81032       67058       52733       3691        86855       49594       481         1013        -           -           79.99210266535044422     -                           -           
D32          24817       77196       47288       47272       78013       27522       49594       10822       2362        -           -           32.68247248094834885     -                           -           
D1           23236       14171       9065        35366       44383       28300       49594       83710       11106       -           -           1.275976949396722492     -                           -           
D1           33927       7153        26774       38197       47521       90104       49594       60185       4037        -           -           1.771860292296259598     -                           -           
D14          23097       52745       70019       42485       78192       42371       90559       91241       3709        -           -           14.22081423564303046     -                           -           
D1           65358       5842        59516       80821       52732       27674       90559       82373       3506        -           -           1.666286366229321163     -                           -           
D1           52710       48021       4689        79277       78506       9402        90559       65480       26143       -           -           1.836858814979153119     -                           -           
D69          37281       81976       54972       38618       6446        4459        90559       50542       1182        -           -           69.35363790186125211     -                           -           
D4           49013       62319       86361       66293       18329       71460       90559       90720       14453       -           -           4.311838372656195945     -                           -           
D20          70445       73099       97013       81597       75417       28935       12736       31015       3533        -           -           20.69034814605151429     -                           -           
D4           64348       57439       6909        89393       92449       26154       12736       54686       14258       -           -           4.028545378033384766     -                           -           
D3           65093       71355       93405       88664       17088       34674       12736       51185       17951       -           -           3.974987465879338198     -                           -           
D15          47832       79883       67616       90342       70608       1873        70082       66275       5322        -           -           15.00995866215708380     -                           -           
D12          51012       62945       87734       74043       29931       35296       18883       49774       4950        -           -           12.71616161616161616     -                           -           
D2           65681       4376        61305       81708       89529       33909       86467       35175       1573        -           -           2.781945327399872854     -                           -           
D4           39518       47644       91541       68527       72179       75259       86467       74676       10509       -           -           4.533637834237320392     -                           -           
D35          18452       86044       32075       34496       1724        43263       25033       51849       2408        -           -           35.73255813953488372     -                           -           
D42          63011       25101       37910       71929       71561       78136       25033       27407       585         -           -           42.90769230769230769     -                           -           
D2           59073       11261       47812       70106       35366       19994       68042       49862       3908        -           -           2.881525076765609007     -                           -           
D524         79801       44620       35181       80750       27202       34686       68042       24770       85          -           -           524.9411764705882352     -                           -           
D5           76551       91775       84443       96032       32812       4219        68042       52646       18108       -           -           5.068201899712834106     -                           -           
D1           28874       19649       9225        45193       72924       50948       68042       65588       12555       -           -           1.565033851055356431     -                           -           
D73          79248       93554       85361       82033       11491       64720       68042       88044       1268        -           -           73.78075709779179810     -                           -           
D331         11648       98808       12507       13918       13684       75618       98764       77212       298         -           -           331.5704697986577181     -                           -           
D0           49803       376         49427       67718       23705       90214       98764       99276       13973       -           -           0.026909038860659843     -                           -           
D26          59300       80528       78439       87427       38051       66488       51662       48137       3046        -           -           26.43729481286933683     -                           -           
D7           47744       53003       94408       88421       69868       90289       37326       13340       7067        -           -           7.500070751379651903     -                           -           
D1007        17634       90703       26598       17770       30581       5603        37326       909         90          -           -           1007.811111111111111     -                           -           
D16          46930       97457       49140       87787       69428       68705       37326       49443       6073        -           -           16.04758768318788078     -                           -           
D1           38862       9014        29848       55816       86584       88129       37326       26114       4954        -           -           1.819539765845781186     -                           -           
D74          15069       8145        6924        22549       40044       71784       8656        30756       109         -           -           74.72477064220183486     -                           -           
D5           64472       44178       20294       92899       4385        57253       57806       34581       7618        -           -           5.799159884484116566     -                           -           
D4           54740       86719       67688       88875       44702       6363        57806       50375       20605       -           -           4.208638679932055326     -                           -           
D12          24720       58856       65531       44692       59494       3760        57806       89124       4748        -           -           12.39595619208087615     -                           -           
D10          62497       49412       13085       68904       80167       59858       80338       93204       4834        -           -           10.22176251551510136     -                           -           
D21          11804       6268        5536        12851       72650       89031       80338       20367       287         -           -           21.83972125435540069     -                           -           
D7           50746       33495       17251       58449       82898       92561       25038       16206       4528        -           -           7.397305653710247349     -                           -           
D24          86366       47271       39095       98427       68369       46544       25038       12593       1939        -           -           24.37906137184115523     -                           -           
D3           64512       30927       33585       92869       69799       63128       25038       14004       7798        -           -           3.966016927417286483     -                           -           
D14          22365       66747       55285       31235       20946       33181       25038       58059       4625        -           -           14.43178378378378378     -                           -           
D179         76565       72349       4216        77044       85935       34978       25038       76574       404         -           -           179.0816831683168316     -                           -           
D71          48023       82737       64953       94895       85523       19308       80342       53964       1151        -           -           71.88271068635968722     -                           -           
D2           47685       47549       136         78600       25880       75485       80342       3826        16770       -           -           2.835360763267740011     -                           -           
D48          67260       74426       92501       70248       73876       73765       80342       25081       1524        -           -           48.83595800524934383     -                           -           
D24          46909       98239       48337       89749       8992        92683       80342       2793        4069        -           -           24.14327844679282379     -                           -           
D2           22411       24973       97105       36426       34722       52926       27095       35218       8396        -           -           2.974392567889471176     -                           -           
D12          46361       66012       80016       54557       12092       52830       27095       39503       5381        -           -           12.26760825125441367     -                           -           
D43          56744       80068       76343       59490       93261       27249       27095       36363       1824        -           -           43.89692982456140350     -                           -           
D4           18844       30291       88220       31449       7172        73226       27095       68362       6239        -           -           4.855104984773200833     -                           -           
D2           56888       77851       78704       86693       76444       32180       16376       26717       27083       -           -           2.874533840416497433     -                           -           
D27          71813       87916       83564       78054       78893       3393        16376       99183       3162        -           -           27.80392156862745098     -                           -           
D1           49323       34050       15273       76909       15967       40160       16376       34115       21737       -           -           1.566453512444219533     -                           -           
D2           43104       31293       11811       57996       70203       41659       16376       31062       13320       -           -           2.349324324324324324     -                           -           
D59          46298       49906       96059       91762       3492        72008       66007       74736       834         -           -           59.83932853717026378     -                           -           
D2           50134       38710       11424       87073       49094       73807       66007       79533       13195       -           -           2.933687002652519893     -                           -           
D4           84458       37276       47182       94017       87239       37548       29148       11481       7986        -           -           4.667668419734535437     -                           -           
D9           32538       70475       61730       57919       8085        30801       29148       64481       7157        -           -           9.847002934190303199     -                           -           
D2           40751       43245       97173       64432       14748       94292       27103       35746       17070       -           -           2.533391915641476274     -                           -           
D8           58407       25939       32468       69450       27025       14109       27103       88357       3192        -           -           8.126253132832080200     -                           -           
D16          10094       44955       64806       17428       5778        71657       27103       29349       2760        -           -           16.28804347826086956     -                           -           
D7           51385       94995       56057       70700       36820       68973       27103       60244       12755       -           -           7.447667581340650725     -                           -           
D4           8227        8454        99440       11487       22371       33655       27103       65505       1707        -           -           4.952548330404217926     -                           -           
D30          31702       20010       11692       34525       64221       95513       78303       49324       649         -           -           30.83204930662557781     -                           -           
D16          72359       8580        63779       78889       74972       93618       78303       87458       529         -           -           16.21928166351606805     -                           -           
D1           42851       22385       20466       73277       79510       85878       98785       93594       12425       -           -           1.801609657947686116     -                           -           
D2           76783       16560       60223       84666       61186       84855       98785       37094       5836        -           -           2.837559972583961617     -                           -           
D2           62379       32786       29593       79213       46624       33591       98785       79270       11877       -           -           2.760461395975414667     -                           -           
D8           35419       81942       53144       60686       22086       34976       98785       75925       10152       -           -           8.071513002364066193     -                           -           
D11          56963       92685       63945       81360       64065       74559       98785       14983       8169        -           -           11.34594197576202717     -                           -           
D19          47122       81607       65182       54295       64115       95665       4579        43588       4084        -           -           19.98212536728697355     -                           -           
D2           56728       57633       98762       89675       3068        48076       4579        98029       23781       -           -           2.423489340229595054     -                           -           
D2           55184       6119        49065       58447       1071        66127       4579        5124        2976        -           -           2.056115591397849462     -                           -           
D5           34165       40194       93638       47833       47437       53962       4579        45190       6829        -           -           5.885781227119636842     -                           -           
D2           46405       44264       2141        76240       67169       46430       12772       55926       16570       -           -           2.671333735666867833     -                           HYP-005     
D4           44327       50859       93135       77081       4588        37229       12772       99135       11573       -           -           4.394625421239090987     -                           -           
D20          16294       98894       17067       22000       42009       14824       66021       30539       4882        -           -           20.25686194182712003     -                           -           
D16          75537       57387       18150       89964       50118       60747       27109       13514       3402        -           -           16.86860670194003527     -                           -           
D821         59364       57527       1837        61942       31912       99138       92649       60451       70          -           -           821.8142857142857142     -                           -           
D381         79081       64516       14565       84013       78936       95538       92649       51602       169         -           -           381.7514792899408284     -                           -           
D2           67971       7143        60828       73010       30045       96319       57836       91875       2464        -           -           2.898944805194805194     -                           -           
D106         79816       55601       24215       95675       51009       15555       57836       70590       521         -           -           106.7197696737044145     -                           -           
D1           17048       8362        8686        28224       64944       10829       57836       38161       5872        -           -           1.424046321525885558     -                           -           
D152         42293       97905       44055       46458       95116       8268        57836       12790       643         -           -           152.2628304821150855     -                           -           
D3           49017       64473       84211       78780       64267       31925       74220       39468       19254       -           -           3.348550950451854160     -                           -           
D11          27817       92477       35007       47691       442         59863       74220       68082       7943        -           -           11.64257837089260984     -                           -           
D0           45295       1183        44112       76510       77378       40755       6641        7150        14080       -           -           0.084019886363636363     -                           -           
D7           77663       25786       51877       81560       33464       5149        6641        86164       3620        -           -           7.123204419889502762     -                           -           
D74          23046       7610        15436       24958       21550       23246       6641        5874        102         -           -           74.60784313725490196     -                           -           
D16          22886       39547       83006       43380       57486       82025       29170       6667        2392        -           -           16.53302675585284280     -                           -           
D6           46915       42442       4473        87677       28096       4150        29170       65110       6153        -           -           6.897773443848529172     -                           -           
D5           51194       42468       8726        61990       72904       35663       29170       63691       8010        -           -           5.301872659176029962     -                           -           
D0           47054       5836        41218       71213       9661        33185       90612       98409       22895       -           -           0.254902817208997597     -                           -           
D0           41370       2790        38580       57473       18960       18617       90612       25390       9164        -           -           0.304452204277608031     -                           -           
D2           40290       34180       6110        63561       90085       50763       96759       26437       17019       -           -           2.008343615958634467     -                           -           
D0           55194       3684        51510       77819       55780       40138       96759       27245       9944        -           -           0.370474658085277554     -                           -           
D34          72557       54743       17814       86748       4122        32518       90617       45156       1602        -           -           34.17166042446941323     -                           -           
D4           30489       31743       98413       53992       91484       19615       90617       63745       6986        -           -           4.543801889493272258     -                           -           
D13          28711       62998       65380       52858       49676       40164       90617       78068       4564        -           -           13.80324276950043821     -                           -           
D3           76388       45264       31124       97254       19228       55644       90617       16693       13790       -           -           3.282378535170413343     -                           -           
D14          26376       66694       59349       31822       87309       5530        90617       15931       4592        -           -           14.52395470383275261     -                           -           
D9           62786       53780       9006        74260       97487       51171       76282       35636       5416        -           -           9.929837518463810930     -                           -           
D57          20644       65187       55124       22417       90666       86521       57854       69918       1141        -           -           57.13146362839614373     -                           -           
D9           70510       91609       78568       82615       43160       64095       57854       40213       9985        -           -           9.174661992989484226     -                           -           
D5           39508       47796       91379       70040       32591       1152        57854       90014       8976        -           -           5.324866310160427807     -                           -           
D34          47657       58719       88605       93635       19121       97368       57854       85977       1679        -           -           34.97260273972602739     -                           -           
D2           48084       30080       18004       66442       42594       8079        57854       64185       11368       -           -           2.646023926812104152     -                           -           
D8           36072       31715       4357        68396       34816       30312       82431       31373       3748        -           -           8.461846318036286019     -                           -           
D14          26566       44171       82062       38368       33532       53015       82431       94660       2962        -           -           14.91255908170155300     -                           -           
D3           48034       44046       3988        81614       49525       30104       82431       68348       14454       -           -           3.047322540473225404     -                           -           
D1           64167       6844        57323       84081       16185       43770       82431       85307       4425        -           -           1.546666666666666666     -                           -           
D6           9542        30296       78913       14523       20093       52922       37376       7184        4561        -           -           6.642402981802236351     -                           -           
D131         47787       99047       48407       48856       21950       46235       37376       54306       751         -           -           131.8868175765645805     -                           -           
D6           62119       97829       63957       78055       3215        35985       37376       28489       14311       -           -           6.835930403186360142     -                           -           
D2           69331       37961       31370       87858       56016       36544       6658        72703       13750       -           -           2.7608                   -                           -           
D73          34573       66816       67424       37633       41830       95310       6658        44872       913         -           -           73.18291347207009857     -                           -           
D2           32082       24192       7890        54609       20183       39271       64003       23097       9555        -           -           2.531868131868131868     -                           HYP-005     
D13          82074       72539       9535        94882       30348       66612       64003       76086       5226        -           -           13.88040566398775354     -                           -           
D5           33064       87084       45647       51325       97286       21829       59907       11098       14803       -           -           5.882861582111734108     -                           -           
D1           72637       31379       41258       90932       41896       36666       59907       73916       17752       -           -           1.767631816133393420     -                           -           
D2           58065       54095       3970        95197       20036       9282        94729       88343       20933       -           -           2.584197200592366120     -                           -           
D3           55577       52355       3222        94186       9800        24845       94729       70535       16968       -           -           3.085513908533710513     -                           -           
D8           69541       89815       79393       98912       48583       76315       94729       42728       10799       -           -           8.316973793869802759     -                           -           
D16          17466       79706       37427       23728       33411       88523       98829       83537       4942        -           -           16.12828814245244840     -                           -           
D1           49261       40890       8371        73898       79651       99255       98829       16639       24624       -           -           1.660575048732943469     -                           -           
D15          60438       60523       99582       71747       60142       3884        51726       86664       3893        -           -           15.54662214230670434     -                           -           
D2           41637       23636       18001       75038       177         38151       51726       90228       8236        -           -           2.869839728023312287     -                           -           
D7           70300       33979       36321       79720       39023       61846       51726       14181       4360        -           -           7.793348623853211009     -                           -           
D1864        83763       55937       27826       84010       71312       19593       64015       11144       30          -           -           1864.566666666666666     -                           -           
D116         35301       94678       40290       46798       57515       95320       64015       35129       810         -           -           116.8864197530864197     -                           -           
D101         56780       48369       8411        57596       81622       57538       64015       80344       476         -           -           101.6155462184873949     -                           -           
D4           81562       56869       24693       99007       5185        42577       64015       85319       11782       -           -           4.826769648616533695     -                           -           
D17          46454       80336       65785       51113       55643       94855       64015       59965       4523        -           -           17.76166261330975016     -                           -           
D20          40219       43356       96530       78345       61007       75831       76304       77206       2093        -           -           20.71476349737219302     -                           -           
D756         59864       63582       95949       60108       71022       30700       33297       28654       84          -           -           756.9285714285714285     -                           -           
