Elliptic curve parameters:
name = secp256k1
mode = test
p = 1241690119
a = 1
b = 35
g = (311072572, 523565415)
n = 1241630743

Using legacy P2PKH preimage for signing.

------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k^{-1}      a           m1          m2          f                        x_recovered                 hypothesis  
D6           534464763   827922233   948173273   668854816   968421489   620942541   138305944   500148627   131294604   -           -           6.305835942808434077     -                           -           
D4           566677633   436045786   130631847   1028169358  1005740416  978319900   138305944   650429743   105185908   -           -           4.145477224952985147     -                           -           
D94          553207610   522701675   30505935    644483576   944220207   887881115   138305944   902250879   5551814     -           -           94.14970944631790618     -                           -           
D20          986137385   767552110   218585275   1144285237  568534226   1029174152  424911261   1212123455  37250273    -           -           20.60527475865747346     -                           -           
D0           759640566   63833557    695807009   1213787880  1037341303  988213384   424911261   700492552   305493252   -           -           0.208952428841210541     -                           -           
D7           566060099   791004939   1016685903  793164672   665825060   528921906   137390496   485111913   111850953   -           -           7.071955292146683810     -                           -           
D8           445668193   574913022   1112385914  632934877   98359093    1066221359  137390496   93208732    71134825    -           -           8.082019207891493371     -                           -           
D25          131978814   863771133   509838424   180989194   1084395794  376908147   137390496   1035331403  33958054    -           -           25.43641437757299049     -                           -           
D61          571058320   878567325   934121738   594258526   238306598   390077642   318159270   333020288   14253376    -           -           61.63924427447925319     -                           -           
D29          1010336802  817326910   193009892   1051278969  581402604   522220192   318159270   589127834   27724794    -           -           29.47999938250217476     -                           -           
D1           328563607   226873868   101689739   529030989   346249413   283262512   318159270   479551651   128096225   -           -           1.771120639972021033     -                           -           
D6           839340060   826534273   12805787    1016255972  934248912   481296912   281201063   570829145   131676412   -           -           6.277010896985862585     -                           -           
D3303        484160252   254044066   230116186   726201923   629022188   1095274439  281201063   768838094   76910       -           -           3303.134390846443895     -                           -           
D34          265133638   1223717567  283046814   494920758   330369065   280820745   281201063   646825403   35346518    -           -           34.62059733861196738     -                           -           
D1           676895123   524449576   152445547   1075362941  845115256   786451091   281201063   607342551   278427305   -           -           1.883614022697953420     -                           -           
D65          119910691   415554844   945986590   233481340   1224011805  973788352   281201063   740140788   6340042     -           -           65.54449386928351578     -                           -           
D0           763264019   246127186   517136833   1205871993  609352555   932838747   281201063   109970384   320656045   -           -           0.767573821974882775     -                           -           
D4           462766937   356493295   106273642   650578824   214558571   771748885   1058445735  986493551   87143163    -           -           4.090892305573071750     -                           -           
D7           402547519   1233453329  410724933   637629657   567229565   766620521   1058445735  631799456   167465381   -           -           7.365422761615429042     -                           -           
D27          493042776   818494723   916178796   956174973   457030539   868577731   812431784   684944140   29910579    -           -           27.36472346456415972     -                           -           
D130         497042353   247367485   249674868   552058532   388032342   209416371   812431784   85105750    1896742     -           -           130.4170440681969398     -                           -           
D2           809305794   462496464   346809330   1021433728  132509220   970445831   812431784   755354012   172921992   -           -           2.674595976201800867     -                           HYP-005     
D19          617448476   323856200   293592276   1217852599  443198172   293028462   812431784   606522244   17044353    -           -           19.00079164049230850     -                           -           
D2           819776835   447236961   372539874   1028289086  170581755   685172652   30480810    245120436   194240082   -           -           2.302495738238001773     -                           -           
D3           767932133   394819713   373112420   987961611   266359210   178240378   30480810    728347431   107843699   -           -           3.661036450539405181     -                           -           
D3           585242509   975285549   851587703   894586752   75786085    304579313   1158447528  64055790    275898266   -           -           3.534946279800105739     -                           -           
D15          1071823716  609951751   461871965   1200961770  674970497   780768605   1158447528  815552883   38719284    -           -           15.75317743478934166     -                           -           
D6           347542411   999060157   590112997   539677397   6322100     607572718   342147502   261873851   155407425   -           -           6.428651378787081762     -                           -           
D4           507387249   547137825   1201880167  638362427   950775490   290392585   342147502   263330049   114461715   -           -           4.780094593200879438     -                           -           
D9           346126015   1159294557  428462201   575914111   377934566   362820763   342147502   237064575   116337919   -           -           9.964889925528064499     -                           -           
D8           260501020   256655265   3845755     337167210   594522197   337775543   342147502   511580006   30502450    -           -           8.414250822474915949     -                           -           
D586         443087700   1232668243  452050200   455687288   394660916   1226777973  840051120   1126427095  2102120     -           -           586.3929000247369322     -                           -           
D13          728581845   1230274673  739937915   940780035   1225507562  1168731306  840051120   1190207339  91987275    -           -           13.37440067661532532     -                           -           
D5           850224630   862953069   1228902304  1197145894  522532116   742528179   840051120   275166456   156382102   -           -           5.518234235014950751     -                           -           
D152         553058850   1015935527  778754066   1099465623  628507020   1138253623  665209265   124450730   6652077     -           -           152.7245591113873155     -                           -           
D5           568883992   858488508   952026227   994318173   814885289   106214238   166654386   901599026   143449811   -           -           5.984591419224665273     -                           -           
D17          479135412   549830210   1170935945  528948119   147278404   846994970   166654386   802308214   30821049    -           -           17.83943856031636042     -                           -           
D16          695220056   739685955   1197164844  1020041224  1224516374  721454917   638640564   182068476   45577720    -           -           16.22911271121065292     -                           -           
D18          458938885   909925022   790644606   527218163   494043809   200676603   638640564   246229969   49263217    -           -           18.47067807203902254     -                           -           
D1           394376229   232871845   161504384   531110264   118097386   595834758   633387446   519242621   120908159   -           -           1.926022585456784599     -                           -           
D58          274887755   671752798   844765700   298827966   1226907427  872687851   1049047479  521067705   11545434    -           -           58.18341675159201464     -                           -           
D10          740797462   46068929    694728533   822602737   777627705   1097308497  1049047479  422635148   4549987     -           -           10.12506826942582473     -                           -           
D0           666793010   14795635    651997375   1090486462  17020189    1143340703  1049047479  410648395   243099558   -           -           0.060862451259578184     -                           -           
D5           178552186   167164268   11387918    326759595   213908587   1061934808  1049047479  381447238   30344777    -           -           5.508831651654582928     -                           -           
D146         615480710   843765091   1013346362  1225184213  1237806308  787316684   1049047479  152459497   5777207     -           -           146.0506938733543734     -                           -           
D79          364902908   632072006   974461645   721825691   776495225   1165355512  1147242936  501937285   7980125     -           -           79.20577760373427734     -                           -           
D23          590714089   459059896   131654193   781148614   862781910   109586619   1147242936  1203683289  19410514    -           -           23.65006387775202655     -                           -           
D17          527465234   776723489   992372488   607944158   324431026   1212070390  1147242936  68062710    44591690    -           -           17.41857034348776644     -                           -           
D7           863547260   1004248660  1100929343  1106974798  1001905609  376273976   1147242936  1132499628  133264646   -           -           7.535747027760085747     -                           -           
D22          946434065   1139123277  1048941531  1036104718  1045099119  1079885931  340959677   593551792   49727535    -           -           22.90729425860340754     -                           -           
D6           433121202   752428191   922323754   744573197   2486117     1231426277  340959677   116824466   121669207   -           -           6.184212172928849614     -                           -           
D57          422203255   957859375   705974623   523556651   1022679361  76424669    340959677   126907631   16789671    -           -           57.05051486714659268     -                           -           
D205         448432245   1155457542  534605446   477953457   183333018   67185383    340959677   424109461   5614065     -           -           205.8147780618856390     -                           -           
D16          386344124   877964506   750010361   497874391   972440040   53254296    340959677   89387117    51753323    -           -           16.96440837238605915     -                           -           
D51          458300617   915970600   783960760   898874895   658783979   1056410158  882676158   1214059880  17726339    -           -           51.67285811243934802     -                           -           
D1           793596822   617318616   176278206   1200990642  9376900     768821793   882676158   717760595   386203002   -           -           1.598430392314765072     -                           -           
D2           609750576   742688075   1108693244  971878495   354772744   807960844   1088410047  1034284806  247622657   -           -           2.999273507512682896     -                           -           
D4           544976854   342447400   202529454   699135331   758021781   108508024   1088410047  689310949   82501423    -           -           4.150805980643509627     -                           -           
D3           179254816   298601904   1122283655  270465846   1205181645  1069100086  1088410047  82679044    88043786    -           -           3.391515944123529626     -                           -           
D2           823026401   151964968   671061433   908597462   1076390772  1405974     1088410047  854695569   52886852    -           -           2.873397872121411196     -                           -           
D9           553776914   1189078207  606329450   768685131   547448214   1042118640  78913986    450762855   123960480   -           -           9.592397568967141785     -                           -           
D24          442864831   654120836   1030374738  547014768   293718041   306662339   78913986    987805513   26265083    -           -           24.90457905653677165     -                           -           
D4           1043548932  527242079   516306853   1230896236  1131705496  342305492   78913986    863615247   106812412   -           -           4.936149920479279131     -                           -           
D2           943057001   140432020   802624981   1010665798  333670725   599343647   676944323   525692782   64142640    -           -           2.189370752435509358     -                           -           
D214         698055269   724319181   1215366831  761207755   1051527476  209890748   676944323   153117763   3377923     -           -           214.4273806714954722     -                           -           
D2           558048867   198677713   359371154   639290565   580767416   731021639   676944323   682652114   70598679    -           -           2.814184568524292076     -                           -           
D326         678463059   1005188363  914905439   723488375   601445891   1045033076  676944323   783563806   3083319     -           -           326.0085521478640387     -                           -           
D17          549691896   969977065   821345574   632124343   384652313   851276843   676944323   551300105   55097214    -           -           17.60482961987878370     -                           -           
D31          581261308   768653004   1054239047  766945769   77363643    1133821113  1029245379  189910061   24207925    -           -           31.75212266230996667     -                           -           
D13          409887895   278865343   131022552   798380507   420123116   637575151   940192197   1002519696  21395283    -           -           13.03396374799062017     -                           -           
D2           452517708   425921776   26595932    726445750   709914618   296711149   940192197   985580264   178589666   -           -           2.384918374840344905     -                           HYP-005     
D18          87398988    422085204   906944527   151816387   975373867   78702615    697854407   1211273283  22981589    -           -           18.36623237844867907     -                           -           
D2           630806249   563460444   67345805    1014961238  858525400   852976002   697854407   985241497   246651260   -           -           2.284441782296186121     -                           -           
D16          235069343   647288351   829411735   284153615   244478384   1121151172  697854407   646210461   38732255    -           -           16.71186846725035761     -                           -           
D69          53106040    716814203   577922580   74498021    948630836   301359306   739752393   151330187   10322078    -           -           69.44475744128265645     -                           -           
D6           634873992   439651624   195222368   777590484   520883233   78243606    739752393   1106682815  64008024    -           -           6.868695462306413333     -                           -           
D1           489185235   361584984   127600251   777015085   621063467   173889640   739752393   718658956   201355385   -           -           1.795755221545229594     -                           -           
D46          919147396   796638403   122508993   1219854861  45101231    1240137330  975507913   493214402   17025001    -           -           46.79226761866269493     -                           -           
D6           504298030   678348437   1067580336  637038696   773966179   894382068   975507913   279370240   106076032   -           -           6.394926584357906600     -                           -           
D1           482696048   185583553   297112495   834285882   271407972   974687035   223248841   700446558   131106214   -           -           1.415520648014441176     -                           -           
D58          307987340   613080203   936537880   382349360   487492058   757810198   721254858   269613415   10539260    -           -           58.17108630017667274     -                           -           
D8           845686154   854918367   1232398530  1032137926  614820507   743957773   721254858   965599906   99879066    -           -           8.559535058127195542     -                           -           
D48          85929098    1092745915  234813926   117705728   241429037   457546668   949041617   1007846118  22375838    -           -           48.83597722686408437     -                           -           
D2           500308342   169366869   330941473   715500313   456031533   271646353   662086099   897262629   69924400    -           -           2.422142614023144996     -                           -           
D7           400493841   1056250280  585874304   658893233   135586257   810862290   662086099   617773126   142094449   -           -           7.433438022621137015     -                           -           
D0           852917997   85006071    767911926   1205892153  621244335   663831034   136567251   792817045   146969685   -           -           0.578391870405111094     -                           -           
D546         680619485   964299935   957950293   906903950   78873601    612973356   136567251   681955460   1766090     -           -           546.0083772627669031     -                           -           
D13          862666080   790084054   72582026    1023530117  829773717   1037803632  136567251   1147075726  58345895    -           -           13.54138202867571060     -                           -           
D1           843281204   231438138   611843066   1160383672  271446730   1173909831  136567251   628720230   209076268   -           -           1.106955563220594697     -                           -           
D163         703654822   801930372   1143355193  719904962   274163479   1018821890  136567251   1019592841  4898802     -           -           163.6992823959817114     -                           -           
D38          674562193   1121663930  794529006   997174320   1198394750  518246096   1220004308  1206035229  29337939    -           -           38.23254012492152226     -                           -           
D16          682668362   722893892   1201405213  1002153933  1112812155  496931190   1220004308  62234579    43697220    -           -           16.54324673285852051     -                           -           
D11          79541989    368278341   952894391   127973633   359334270   51098578    912832987   67512505    31110345    -           -           11.83780960963306578     -                           -           
D73          618291107   609093101   9198006     634343970   381930337   1031917901  912832987   432045741   8282313     -           -           73.54142508258260705     -                           -           
D8           909784476   82481262    827303214   920766805   446761146   651051995   912832987   1098362781  9233498     -           -           8.932829356761651976     -                           -           
D2           1064230545  171295113   892935432   1205899816  272329008   72177617    468480475   1215808528  72545648    -           -           2.361204534281642918     -                           -           
D9           280183753   744328560   777485936   379573866   300404486   326149166   494907870   162526585   81403527    -           -           9.143689314591983219     -                           -           
D83947       2284560     818993835   424921468   2663694     119090114   1084275711  494907870   880210215   9756        -           -           83947.70756457564575     -                           -           
D53          346169438   1172975904  414824277   670433585   95913456    789700914   494907870   1187726427  21905291    -           -           53.54760655770334208     -                           -           
D4           193433013   375299902   1059763854  299249891   1050240874  1063573291  494907870   438907009   87616135    -           -           4.283456488921817882     -                           -           
D3           731340702   1015220674  957750771   1173054670  410114063   92958378    1168210399  1165115984  289626734   -           -           3.505272665885877786     -                           -           
D14          424832523   840695003   825768263   547518871   1156789017  787160850   1168210399  1020473415  56773479    -           -           14.80788244454774385     -                           -           
D141         297851885   577510188   961972440   330491614   448262620   1229328744  745017824   1061304347  4094324     -           -           141.0514136155321366     -                           -           
D10          352919256   1029689337  564860662   610341920   883591050   794524076   745017824   673508301   95496592    -           -           10.78247208026020446     -                           -           
D1           355814349   110264346   245550003   502365773   46023205    22366396    745017824   275350971   62711501    -           -           1.758279490073120718     -                           -           
D26          1035686165  1057270836  1220046072  1234738605  450036941   368520700   1062472160  1075689647  40423965    -           -           26.15455549696819695     -                           -           
D6           623378928   1048138728  816870943   855568599   709881401   138006372   1062472160  881912495   158999586   -           -           6.592084635993957871     -                           -           
D81          822016206   459115183   362901023   1026113123  819694840   626553962   1062472160  557745191   5628538     -           -           81.56917178137555436     -                           -           
D59          1024922197  1074458267  1192094673  1072863754  1132404468  300379364   416877022   1020552494  18149500    -           -           59.20043345546709275     -                           -           
D16          691610752   1181684347  751557148   898896066   936513450   1050708978  416877022   135264442   69754810    -           -           16.94054283855120528     -                           -           
D3           444270568   395435051   48835517    765977696   799377336   1232807864  416877022   762568540   122563440   -           -           3.226370367868264794     -                           -           
D19          132066579   1187092197  186605125   203530919   313367431   1183842294  416877022   659530456   60602239    -           -           19.58825641739078320     -                           -           
D4           588358728   586371522   1987206     1042929902  691024610   42159601    588526050   395261040   133787554   -           -           4.382855538266287460     -                           -           
D0           206357652   57465990    148891662   311306410   106975310   250792785   588526050   664966403   101408894   -           -           0.566676035338675520     -                           -           
D7           728228670   741777820   1228081593  885222918   869082296   961523963   588526050   467824696   100251678   -           -           7.399156151780322320     -                           -           
D54          685249673   930111147   996769269   714300811   102870900   543054187   588526050   931814438   17073499    -           -           54.47689117503096465     -                           -           
D5           699682517   948219688   993093572   964736446   916225744   1174554318  588526050   314982294   169574659   -           -           5.591753470664505361     -                           -           
D9           770106876   316291885   453814991   1015512229  443845698   343014731   588526050   443396735   33890817    -           -           9.332672180785727296     -                           -           
D9           511061054   720869886   1031821911  943049458   1043006101  1203607820  588526050   3519189     79072650    -           -           9.116551500423977190     -                           -           
D41          535017366   1030118597  746529512   662637771   87212677    1078642454  1061202405  697340150   24535746    -           -           41.98440092263752648     -                           -           
D1           854123088   416960374   437162714   1174863785  527769763   209145797   62022117    1009857666  212641694   -           -           1.960858974345830785     -                           -           
D3           692044137   1225802960  707871920   1058906627  1223293619  531394061   62022117    611296042   325181647   -           -           3.769594536803609952     -                           -           
D33          557647619   818814586   980463776   824392683   347395628   336028750   31289838    565527656   24157491    -           -           33.89485215993664242     -                           -           
D25          566925402   1058146043  750410102   829297039   377049715   393211475   1166848496  690195357   42182128    -           -           25.08517453173533587     -                           -           
D85          1159942192  430730483   729211709   1168372165  8723140     295043900   948625911   817643971   5035891     -           -           85.53212986540018439     -                           -           
D7           800823934   541520315   259303619   947082260   96647936    639112566   948625911   1085408644  69532304    -           -           7.788039283151037250     -                           -           
D7           517250633   229147965   288102668   577918026   1228510675  135395112   184885751   170566513   31911489    -           -           7.180735596511964703     -                           -           
D5           844807336   942198639   1144239440  1175729226  990119041   12948155    184885751   388042739   182963556   -           -           5.149651983152316956     -                           -           
D1           583120859   306406388   276714471   963275496   324486018   928444521   184885751   414813348   202966222   -           -           1.509642269441266931     -                           -           
D7           385261165   1169366964  457524944   614160511   1213916572  413877833   1072368124  625953657   156361819   -           -           7.478596574781468870     -                           -           
D0           507422194   28013928    479408266   635599324   1044832035  1006122832  1072368124  1060606934  122890804   -           -           0.227957886905842035     -                           -           
D1           433590864   327407316   106183548   670483718   839128953   226832328   1038854655  653160701   196698010   -           -           1.664517683732540049     -                           -           
D17          780802851   694481493   86321358    1027976065  482869504   329416882   1038854655  739401043   39283209    -           -           17.67883812648808807     -                           -           
D33          729417719   1042618049  928430413   845787161   678624010   707716749   1038854655  961416561   31201067    -           -           33.41610237239643118     -                           -           
D3           580034400   6144631     573889769   585818730   804933181   794632922   1038854655  867745113   1601400     -           -           3.837036967653303359     -                           -           
D233         850437431   465554951   384882480   1062549082  50942856    877276930   417718785   84154919    1990827     -           -           233.8500286564327287     -                           -           
D163         144527327   703631689   682526381   172573082   77243920    391471677   417718785   659999943   4298552     -           -           163.6903983015675976     -                           -           
D13          495034045   647327478   1089337310  606784462   246620365   942153277   367614466   599060696   48032377    -           -           13.47689867607426549     -                           -           
D2           671044687   232477307   438567380   865939532   181487399   735448992   367614466   463183343   86360152    -           -           2.691951109581187397     -                           -           
D0           444645148   28809498    415835650   671054420   1127727683  1220089731  367614466   536040715   218235876   -           -           0.132010824837984016     -                           -           
D11          601607980   694238896   1148999827  661790093   732640157   6648825     367614466   713595465   59968963    -           -           11.57663666787101187     -                           -           
D10          998878733   948867161   50011572    1149619931  495467460   1078573606  64524802    253577130   94431545    -           -           10.04820117048810331     -                           -           
D5           594303187   767121135   1068812795  1051809139  198388307   75493839    64524802    330340375   136797235   -           -           5.607723979216392787     -                           -           
D4           354936532   322299871   32636661    426837884   1016010271  172305648   1209438726  1122633088  67331124    -           -           4.786788811070493936     -                           -           
D3           721697467   1088880069  874448141   1092990990  1088301426  483579772   1209438726  760066735   350403944   -           -           3.107499466387284727     -                           -           
D10          263526307   762951638   742205412   358730810   3726685     1193867161  872135177   1225793237  73117301    -           -           10.43462528793287925     -                           -           
D3           602956044   271802010   331154034   1136753099  281952914   1008929334  966015497   1085222513  69158989    -           -           3.930103865457026851     -                           -           
D20          626401800   282819505   343582295   932768035   100005285   171068067   966015497   575694011   13669330    -           -           20.69007807990589151     -                           -           
D5           468120872   162481438   305639434   613992214   750393554   759235653   966015497   840527259   30506846    -           -           5.326064779033532342     -                           -           
D1           729169077   57146021    672023056   792091632   695523046   1130101087  714584590   749887774   37020972    -           -           1.543612118017862956     -                           -           
D3           531043845   600567312   1172107276  863682994   1117551427  346625921   302184978   839788182   198404696   -           -           3.026981337175607980     -                           -           
D2           605394430   25146457    580247973   690397189   491334863   172167325   302184978   150022648   10375117    -           -           2.423727558927769200     -                           -           
D130         149801860   824553339   566879264   221548472   1148001708  1139131548  302184978   256485487   6308636     -           -           130.7023164753839023     -                           -           
D14          655225758   775159420   1121697081  855772662   1059342899  739372977   302184978   1201854465  53585046    -           -           14.46596537399631979     -                           -           
D12          322530292   608597371   955563664   596412077   478634602   577499196   137503252   1084155432  48648507    -           -           12.51009349577778409     -                           -           
D31          1076548867  454448674   622100193   1228276038  638243185   915969378   137503252   51192515    14458670    -           -           31.43087669889415831     -                           -           
D4           568301192   1205180585  604751350   861847646   816956187   403188403   1049960981  413697353   274754738   -           -           4.386386905546283973     -                           -           
D2           917492411   140880482   776611929   1131259488  80176142    252268036   1049960981  863321227   62424103    -           -           2.256828295954849363     -                           -           
D0           643141630   51194097    591947533   738421306   431920756   752916144   1049960981  947223985   71463574    -           -           0.716366312717581127     -                           -           
D9           928697034   517657758   411039276   1103858716  184019155   145946388   661795350   532044991   52888624    -           -           9.787695705602021334     -                           -           
D78          1063284472  745124337   318160135   1082443432  81034791    482827028   661795350   1150954134  9541672     -           -           78.09158992260475941     -                           -           
D14          873979420   669025635   204953785   920027278   139806170   788298991   519170583   472312591   45117976    -           -           14.82836098410088254     -                           -           
D9           586400461   629444072   1198587132  716847335   604488579   663332329   519170583   1014955230  64612965    -           -           9.741761146543886354     -                           -           
D5           547926651   896489231   893068163   930367535   638663391   198704755   636451352   900539103   165485767   -           -           5.417319248972027908     -                           -           
D0           304993933   27002660    277991273   384559105   354091566   201261865   650060312   822123192   66298417    -           -           0.407289664246432912     -                           -           
D11          381612669   641825038   981418374   706719049   265847793   570673147   650060312   864288095   56506289    -           -           11.35847087746286081     -                           -           
D5           423921042   1043561782  621990003   669828804   572477784   998163095   650060312   91828767    178013280   -           -           5.862269275640558951     -                           -           
D1           794732850   223076677   571656173   1117500033  1076890474  598746477   650060312   1042664443  149198484   -           -           1.495167182797916364     -                           -           
D7           679080996   816735295   1103976444  869378132   692206626   925659154   311101973   412756124   108189588   -           -           7.549111796229411651     -                           -           
D15          573431306   101364361   472066945   1140197508  621443167   956575593   311101973   1122234338  6665104     -           -           15.20821895652340908     -                           -           
D22          263456661   1156988347  348099057   316319397   1219228261  1032200085  311101973   830139938   52005717    -           -           22.24732998104804516     -                           -           
D103         361892203   469795817   1133727129  373803312   12497585    429519481   566262299   631810783   4558933     -           -           103.0495111465774996     -                           -           
D245         1068848630  432739598   636109032   1070682113  612293077   1069994794  566262299   559308608   1761524     -           -           245.6620505880135609     -                           -           
D4           771226663   573136150   198090513   988630518   632826686   867568217   566262299   836902329   119015098   -           -           4.815659186366422182     -                           -           
D22          602763204   625274825   1219119122  638679683   831202083   1223866500  487250460   1208976908  28099540    -           -           22.25213740153753406     -                           -           
D12          361804653   1058597298  544838098   636282630   949021391   993525110   487250460   973850176   87326676    -           -           12.12226717526726884     -                           -           
D33          237263940   411638758   1067255925  257725786   893287230   243730287   930443804   162896852   12183634    -           -           33.78620516670149480     -                           -           
D39          617772430   1149141657  710261516   1206174109  427399499   850701567   857602588   182519044   29370751    -           -           39.12537534365396376     -                           -           
D14          725363869   943872612   1023122000  798855213   903715565   481414910   857602588   14150667    63941773    -           -           14.76143947400395043     -                           -           
D12          819983013   252405121   567577892   1219881634  779552768   1094328691  1228182045  440967050   20185771    -           -           12.50411098986508863     -                           -           
D0           667821939   49537617    618284322   975013376   1067552082  1033126779  1228182045  414613458   53439065    -           -           0.926992584918916526     -                           -           
D1           958327838   216279094   742048744   1237004538  497342761   426240278   1228182045  1154683935  122297738   -           -           1.768463567167530114     -                           -           
D7           615819049   1239890009  617559783   1070726717  319454      21975024    911225376   554247379   160911381   -           -           7.705421464253047458     -                           -           
D6           631315552   1183943341  689002954   1082687322  53478356    248390314   911225376   488050781   179943782   -           -           6.579517935218233881     -                           -           
D6           101697248   25079819    76617429    106577557   349493552   432948723   911225376   725153766   4091068     -           -           6.130384290850213196     -                           -           
D63          574738760   461494753   113244007   582406781   1150958028  7404736     911225376   810471262   7305206     -           -           63.17340715648538863     -                           -           
D2036        530795496   247108948   283686548   606606090   692459150   551819745   911225376   1132190027  121338      -           -           2036.533880565033213     -                           -           
D1           661496347   126428466   535067881   939170062   23966445    140313261   917375516   1067326094  106148917   -           -           1.191048100848734989     -                           -           
D4           371047211   809878717   802799237   560665194   833781946   867580034   917375516   1159041589  181429228   -           -           4.463882285824420748     -                           -           
D3           840068416   829056938   11011478    1136723848  789657418   283342944   917375516   945653187   246757552   -           -           3.359803707243780729     -                           HYP-005     
D19          1147291900  1204876304  1184046339  1219691311  57691049    556769858   1123914268  816059697   61300735    -           -           19.65516896330851497     -                           -           
D23          197121100   1137791833  300960010   345624656   633871594   549914674   1123914268  967889154   48617544    -           -           23.40290642818156342     -                           -           
D5           786731798   222412869   564318929   1160395515  1048127742  214619771   1123914268  1180025894  39404364    -           -           5.644371496517492326     -                           -           
D127         258350958   385384624   1114597077  386020138   862831867   458832792   1123914268  120643808   3012598     -           -           127.9243443698761003     -                           -           
D346         724539473   856459864   1109710352  734430774   790163168   20870637    793965085   720150173   2474500     -           -           346.1143115780965851     -                           -           
D1           268223545   59550280    208673265   503164169   12391694    670237584   793965085   1178745287  33282921    -           -           1.789214354112729468     -                           -           
D9           655451880   770002364   1127080259  1227305816  511114822   517952340   793965085   645498993   83597944    -           -           9.210781116817896861     -                           -           
D9           399066386   345547569   53518817    762845033   123649742   980184592   471974440   1233253883  35287739    -           -           9.792284198202667504     -                           -           
D5           325395549   69506421    255889128   637320812   69327636    885250340   471974440   750940616   13470286    -           -           5.159981087261250429     -                           -           
D3           566052168   955040280   852642631   850714014   1217928778  103505823   890589738   1155672975  281390322   -           -           3.394005427094965974     -                           -           
D2           901818357   476540799   425277558   1143123548  85662469    542543556   890589738   614629702   177902784   -           -           2.678658468886018107     -                           -           
D1           660739824   153415829   507323995   918693208   12031298    335088419   1209334315  495847948   144833056   -           -           1.059259765947353896     -                           -           
D23          718509248   388494003   330015245   1069624749  433246837   867381991   1209334315  583416773   16278246    -           -           23.86583929251345630     -                           -           
D15          303187112   518541969   1026275886  370730228   1116028247  212395102   1209334315  135021799   33014648    -           -           15.70642125277240575     -                           -           
D11          530479532   789506190   982604085   992645809   588694306   616848777   927924782   942610360   68313255    -           -           11.55714494939525279     -                           -           
D189         1149642100  350101771   799540329   1184423628  612711668   563790550   927924782   678911838   1851676     -           -           189.0729107036004139     -                           -           
D22          748553135   1055023309  935160569   982228304   219401434   544478521   927924782   631118920   47527628    -           -           22.19810567865915799     -                           -           
D14          576981138   647147671   1171464210  636224216   443878024   1206273974  1007145519  51998656    43793436    -           -           14.77727554878315554     -                           -           
D8           151255241   169738190   1223147794  173118634   1176826997  233638442   1007145519  1070424625  20074883    -           -           8.455251769088766295     -                           -           
D151         327661450   378895314   1190396879  340167562   312334911   981813330   1053012527  84219083    2502538     -           -           151.4044198329855530     -                           -           
D20          1104240607  1109885867  1235985483  1199731827  781529880   699707228   1053012527  290508898   53837187    -           -           20.61559915825468370     -                           -           
D9           157891105   456354012   943167836   213897566   1098247453  462238455   394113585   34093695    45878183    -           -           9.947081208512551597     -                           -           
D2           526537884   382800532   143737352   871173876   1038744374  70959921    1120760370  1076292957  181901892   -           -           2.104434031945088289     -                           -           
D9           1092073647  182539071   909534576   1151706580  887940762   953417884   1120760370  771168579   18680853    -           -           9.771452674029392555     -                           -           
