Elliptic curve parameters:
name = secp256k1
mode = test
p = 100003
a = 0
b = 2
g = (20002, 57568)
n = 99667

--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k-1         a           m1          m2          f                        
C            79655       12410       67245       80009       73417       93122       70554       60673       5           2482        -           -                        
C            89102       38732       50370       90452       45615       26558       35552       41502       2           19366       -           -                        
C            26225       92460       33432       31467       70466       73808       71132       88223       15          6164        -           -                        
C            42262       6532        35730       42265       33251       35083       94527       83670       1           6532        -           -                        
C            75475       70923       4552        75517       32938       17144       9999        17277       1           70923       -           -                        
C            48495       58421       89741       48541       63030       81099       21052       61871       11          5311        -           -                        
C            80919       1725        79194       84437       33288       53396       78475       74903       5           345         -           -                        
C            20622       87744       32545       22496       98432       64382       16293       45687       8           10968       -           -                        
C            90020       69760       20260       91687       98723       48575       78658       11751       2           34880       -           -                        
C            41351       24820       16531       45077       60236       42367       27582       24482       365         68          -           -                        
C            58811       34365       24446       88215       37008       72143       73303       83081       3           11455       -           -                        
C            93269       29925       63344       97155       38869       1341        98726       3506        5           5985        -           -                        
C            48642       92308       56001       48737       65567       323         34314       41571       2           46154       -           -                        
C            43782       23364       20418       44655       94980       56618       24846       41227       132         177         -           -                        
C            65969       36346       29623       69441       13168       22447       65225       139         1           36346       -           -                        
C            59802       95940       63529       59853       39543       58852       5904        21250       30          3198        -           -                        
C            25462       85728       39401       29655       21006       78360       82496       47005       304         282         -           -                        
C            20084       3752        16332       20098       75792       73759       78504       59512       8           469         -           -                        
C            88061       77067       10994       88146       81602       46328       64924       19725       1           77067       -           -                        
C            36889       78416       58140       37161       69630       32417       75253       83296       169         464         -           -                        
C            27688       55720       71635       29182       30279       84961       3134        57885       796         70          -           -                        
C            60152       65456       94363       60174       29320       43914       18015       66601       4           16364       -           -                        
C            9077        75795       32949       9509        1144        60732       13652       78040       5           15159       -           -                        
C            1425        72          1353        1441        93977       69066       41165       91014       1           72          -           -                        
C            61028       21446       39582       65387       34269       4411        83514       78294       2           10723       -           -                        
C            66179       46710       19469       66211       46329       96278       55320       66237       3           15570       -           -                        
C            83337       57720       25617       83640       23698       87945       75544       7926        12          4810        -           -                        
C            84419       95124       88962       89695       30521       75910       98902       9656        3           31708       -           -                        
C            31387       81504       49550       35870       89345       65231       5708        33208       6           13584       -           -                        
C            96164       46506       49658       96277       6632        48240       78003       85277       1           46506       -           -                        
C            14901       10386       4515        29800       61341       66671       73963       88729       2           5193        -           -                        
C            37948       30984       6964        75890       4167        61751       79048       12995       6           5164        -           -                        
C            739         78162       22244       1477        85979       50962       25789       61609       1           78162       -           -                        
C            44938       29523       15415       44943       71860       81375       31649       37741       3           9841        -           -                        
C            25867       29187       96347       25870       63439       82758       61666       44988       1           29187       -           -                        
C            35174       57526       77315       39017       63821       47647       83382       56719       587         98          -           -                        
C            43126       42300       826         43518       63254       71186       88394       47592       6           7050        -           -                        
C            31586       48951       82302       63109       32440       2807        90269       48136       63          777         -           -                        
E            73058       18264       54794       -           50853       12885       75201       800         -           -           -           -                        
C            21318       82433       38552       36295       399         61290       30849       87384       6341        13          -           -                        
C            60545       43953       16592       60567       12750       86375       39638       42145       1           43953       -           -                        
C            80547       42297       38250       80570       57402       79444       42354       56137       1           42297       -           -                        
C            70806       91900       78573       70930       64252       22695       25391       28140       2           45950       -           -                        
C            15565       37653       77579       16101       76861       53294       76068       88010       21          1793        -           -                        
C            77127       79194       97600       82190       84927       77686       52573       48016       1182        67          -           -                        
C            65394       35097       30297       66315       57075       93696       71751       51225       3           11699       -           -                        
C            6347        62168       43846       6514        68598       65018       71228       91488       1           62168       -           -                        
C            69697       35203       34494       91253       83712       34720       84789       22230       5029        7           -           -                        
C            2668        66408       35927       5333        89490       98599       74441       64091       3           22136       -           -                        
C            85861       17746       68115       85865       86492       81467       68817       53051       1           17746       -           -                        
C            36591       63024       73234       37768       79462       16888       34221       18850       104         606         -           -                        
C            66730       78876       87521       67067       27704       31974       22241       32309       4           19719       -           -                        
C            29773       95342       34098       30799       28094       36829       57133       43178       19          5018        -           -                        
C            10362       40936       69093       15457       60857       82951       94334       66584       172         238         -           -                        
C            78372       7376        70996       79403       2695        991         94334       38908       16          461         -           -                        
C            44719       56658       87728       44746       48265       47438       50331       28304       7           8094        -           -                        
C            5393        53130       51930       10648       19918       42023       17378       96217       138         385         -           -                        
C            22114       73224       48557       33162       26359       9715        25838       91166       18          4068        -           -                        
C            74805       25690       49115       74813       93583       31621       72706       23946       5           5138        -           -                        
C            35959       46839       88787       37755       53247       3617        55229       73680       39          1201        -           -                        
C            62420       42727       19693       62457       54801       55168       41568       92884       1           42727       -           -                        
C            12161       10353       1808        12507       72134       90986       94915       86863       51          203         -           -                        
C            23042       70014       52695       24322       59717       49062       84018       3471        2           35007       -           -                        
C            57140       9808        47332       70199       74660       98337       84018       82441       4904        2           -           -                        
C            55946       72402       83211       55958       28365       57455       35292       245         2           36201       -           -                        
C            47635       18507       29128       59494       42212       9205        67570       34678       199         93          -           -                        
C            58322       23528       34794       58457       82163       90206       24156       80124       2           11764       -           -                        
C            95283       74061       21222       96455       29153       43401       90729       53383       351         211         -           -                        
C            94689       36150       58539       94818       11380       95524       36456       50187       3           12050       -           -                        
C            31500       88970       42197       47045       48685       65695       74337       73946       410         217         -           -                        
C            16877       38110       78434       17483       77072       15279       14997       17885       515         74          -           -                        
C            27053       80848       45872       35962       70136       25696       56864       9778        326         248         -           -                        
C            58365       23475       34890       67310       15169       10504       86969       81475       4695        5           -           -                        
C            69820       70966       98521       69931       72194       12615       22062       68857       1           70966       -           -                        
C            66052       48972       17080       66200       43334       93661       30653       93863       44          1113        -           -                        
C            21232       60146       60753       40695       79095       61241       10631       13921       1769        34          -           -                        
C            51357       62609       88415       64082       98243       30611       35620       76876       457         137         -           -                        
C            49612       94292       54987       49630       34748       33371       33384       31680       4           23573       -           -                        
C            93069       66381       26688       95331       26504       54030       82312       61798       327         203         -           -                        
C            41142       68056       72753       82282       2214        2288        82312       27671       2           34028       -           -                        
C            12384       80812       31239       18575       17427       50518       44717       56275       2           40406       -           -                        
C            90135       41319       48816       90483       16190       39226       58643       42498       3           13773       -           -                        
C            32776       71093       61350       65271       11322       78889       69348       58854       281         253         -           -                        
C            75399       39600       35799       75980       69689       20391       59061       69604       450         88          -           -                        
C            30273       43034       86906       30359       79134       48985       5640        52654       1           43034       -           -                        
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k-1         a           m1          m2          f                        
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------

Statistics:

Total Key Count: 10000
Transaction Limit Per Key: 100
Total Transaction Count: 1000000
Maximum Transaction Count: 9.867068e+19
Total Cases: 249038
Case A Count: 3
Case B Count: 0
Case C Count: 568
Case D Count: 248458
Case E Count: 9
Case D0 Count: 17346
Case D1 Count: 17357
Case D2 Count: 17484
Case D3 Count: 16841
Case D4 Count: 14850
Case D5 Count: 12717
Case D6 Count: 10925
Case D7 Count: 9474
Case D8 Count: 8122
Case D9 Count: 7137
Case D10 Count: 6331
Case D11 Count: 5664
Case D12 Count: 4919
Case D13 Count: 4383
Case D14 Count: 3860
Case D15 Count: 3747
Case D16 Count: 3375
Case D17 Count: 3074
Case D18 Count: 2784
Case D19 Count: 2615
Case D20 Count: 2423
Case D21 Count: 2244
Case D22 Count: 2160
Case D23 Count: 1949
Case D24 Count: 1862
Case D25 Count: 1727
Case D26 Count: 1660
Case D27 Count: 1498
Case D28 Count: 1472
Case D29 Count: 1373
Case D30 Count: 1326
Case D31 Count: 1201
Case D32 Count: 1198
Case D33 Count: 1147
Case D34 Count: 1074
Case D35 Count: 997
Case D36 Count: 979
Case D37 Count: 919
Case D38 Count: 883
Case D39 Count: 879
Case D40 Count: 813
Case D41 Count: 788
Case D42 Count: 785
Case D43 Count: 743
Case D44 Count: 739
Case D45 Count: 726
Case D46 Count: 647
Case D47 Count: 681
Case D48 Count: 588
Case D49 Count: 608
Case D50 Count: 599
Case D51 Count: 558
Case D52 Count: 541
Case D53 Count: 532
Case D54 Count: 505
Case D55 Count: 507
Case D56 Count: 495
Case D57 Count: 467
Case D58 Count: 446
Case D59 Count: 473
Case D60 Count: 418
Case D61 Count: 417
Case D62 Count: 384
Case D63 Count: 382
Case D64 Count: 371
Case D65 Count: 412
Case D66 Count: 381
Case D67 Count: 393
Case D68 Count: 353
Case D69 Count: 349
Case D70 Count: 337
Case D71 Count: 314
Case D72 Count: 300
Case D73 Count: 334
Case D74 Count: 324
Case D75 Count: 312
Case D76 Count: 305
Case D77 Count: 284
Case D78 Count: 305
Case D79 Count: 264
Case D80 Count: 260
Case D81 Count: 276
Case D82 Count: 251
Case D83 Count: 254
Case D84 Count: 246
Case D85 Count: 228
Case D86 Count: 269
Case D87 Count: 212
Case D88 Count: 211
Case D89 Count: 224
Case D90 Count: 210
Case D91 Count: 209
Case D92 Count: 219
Case D93 Count: 219
Case D94 Count: 198
Case D95 Count: 194
Case D96 Count: 211
Case D97 Count: 232
Case D98 Count: 175
Case D99 Count: 199
Case D100 Count: 169
Case D101 Count: 176
Case D102 Count: 181
Case D103 Count: 148
Case D104 Count: 154
Case D105 Count: 155
Case D106 Count: 149
Case D107 Count: 141
Case D108 Count: 171
Case D109 Count: 181
Case D110 Count: 142
Case D111 Count: 168
Case D112 Count: 167
Case D113 Count: 152
Case D114 Count: 160
Case D115 Count: 145
Case D116 Count: 118
Case D117 Count: 146
Case D118 Count: 137
Case D119 Count: 176
Case D120 Count: 141
Case D121 Count: 131
Case D122 Count: 121
Case D123 Count: 119
Case D124 Count: 117
Case D125 Count: 123
Case D126 Count: 123
Case D127 Count: 109
Case D128 Count: 133
Case D129 Count: 118
Case D130 Count: 102
Case D131 Count: 116
Case D132 Count: 94
Case D133 Count: 111
Case D134 Count: 128
Case D135 Count: 107
Case D136 Count: 95
Case D137 Count: 114
Case D138 Count: 107
Case D139 Count: 112
Case D140 Count: 98
Case D141 Count: 90
Case D142 Count: 88
Case D143 Count: 85
Case D144 Count: 99
Case D145 Count: 76
Case D146 Count: 92
Case D147 Count: 88
Case D148 Count: 103
Case D149 Count: 110
Case D150 Count: 86
Case D151 Count: 88
Case D152 Count: 84
Case D153 Count: 81
Case D154 Count: 80
Case D155 Count: 94
Case D156 Count: 109
Case D157 Count: 87
Case D158 Count: 81
Case D159 Count: 94
Case D160 Count: 85
Case D161 Count: 71
Case D162 Count: 69
Case D163 Count: 62
Case D164 Count: 77
Case D165 Count: 83
Case D166 Count: 80
Case D167 Count: 57
Case D168 Count: 74
Case D169 Count: 70
Case D170 Count: 70
Case D171 Count: 60
Case D172 Count: 69
Case D173 Count: 55
Case D174 Count: 57
Case D175 Count: 64
Case D176 Count: 62
Case D177 Count: 67
Case D178 Count: 61
Case D179 Count: 87
Case D180 Count: 67
Case D181 Count: 58
Case D182 Count: 61
Case D183 Count: 59
Case D184 Count: 64
Case D185 Count: 65
Case D186 Count: 57
Case D187 Count: 63
Case D188 Count: 56
Case D189 Count: 55
Case D190 Count: 46
Case D191 Count: 60
Case D192 Count: 54
Case D193 Count: 62
Case D194 Count: 57
Case D195 Count: 70
Case D196 Count: 45
Case D197 Count: 62
Case D198 Count: 52
Case D199 Count: 59
Case D200 Count: 52
Case D201 Count: 64
Case D202 Count: 46
Case D203 Count: 70
Case D204 Count: 63
Case D205 Count: 52
Case D206 Count: 47
Case D207 Count: 58
Case D208 Count: 46
Case D209 Count: 44
Case D210 Count: 47
Case D211 Count: 45
Case D212 Count: 55
Case D213 Count: 55
Case D214 Count: 46
Case D215 Count: 52
Case D216 Count: 52
Case D217 Count: 49
Case D218 Count: 34
Case D219 Count: 48
Case D220 Count: 32
Case D221 Count: 46
Case D222 Count: 51
Case D223 Count: 44
Case D224 Count: 43
Case D225 Count: 46
Case D226 Count: 51
Case D227 Count: 46
Case D228 Count: 35
Case D229 Count: 34
Case D230 Count: 37
Case D231 Count: 49
Case D232 Count: 40
Case D233 Count: 37
Case D234 Count: 38
Case D235 Count: 46
Case D236 Count: 41
Case D237 Count: 47
Case D238 Count: 38
Case D239 Count: 38
Case D240 Count: 38
Case D241 Count: 42
Case D242 Count: 36
Case D243 Count: 44
Case D244 Count: 49
Case D245 Count: 37
Case D246 Count: 27
Case D247 Count: 31
Case D248 Count: 44
Case D249 Count: 31
Case D250 Count: 31
Case D251 Count: 39
Case D252 Count: 39
Case D253 Count: 46
Case D254 Count: 35
Case D255 Count: 35
Case D256 Count: 28
Case D257 Count: 28
Case D258 Count: 28
Case D259 Count: 38
Case D260 Count: 39
Case D261 Count: 33
Case D262 Count: 40
Case D263 Count: 31
Case D264 Count: 31
Case D265 Count: 25
Case D266 Count: 44
Case D267 Count: 26
Case D268 Count: 29
Case D269 Count: 25
Case D270 Count: 38
Case D271 Count: 30
Case D272 Count: 32
Case D273 Count: 22
Case D274 Count: 28
Case D275 Count: 30
Case D276 Count: 34
Case D277 Count: 27
Case D278 Count: 38
Case D279 Count: 29
Case D280 Count: 36
Case D281 Count: 19
Case D282 Count: 34
Case D283 Count: 24
Case D284 Count: 43
Case D285 Count: 29
Case D286 Count: 31
Case D287 Count: 21
Case D288 Count: 32
Case D289 Count: 33
Case D290 Count: 36
Case D291 Count: 28
Case D292 Count: 23
Case D293 Count: 28
Case D294 Count: 33
Case D295 Count: 19
Case D296 Count: 33
Case D297 Count: 15
Case D298 Count: 21
Case D299 Count: 25
Case D300 Count: 23
Case D301 Count: 37
Case D302 Count: 29
Case D303 Count: 29
Case D304 Count: 25
Case D305 Count: 27
Case D306 Count: 25
Case D307 Count: 20
Case D308 Count: 22
Case D309 Count: 14
Case D310 Count: 17
Case D311 Count: 14
Case D312 Count: 23
Case D313 Count: 27
Case D314 Count: 34
Case D315 Count: 29
Case D316 Count: 20
Case D317 Count: 31
Case D318 Count: 18
Case D319 Count: 16
Case D320 Count: 28
Case D321 Count: 30
Case D322 Count: 16
Case D323 Count: 21
Case D324 Count: 27
Case D325 Count: 31
Case D326 Count: 25
Case D327 Count: 25
Case D328 Count: 27
Case D329 Count: 23
Case D330 Count: 16
Case D331 Count: 28
Case D332 Count: 27
Case D333 Count: 32
Case D334 Count: 23
Case D335 Count: 32
Case D336 Count: 31
Case D337 Count: 20
Case D338 Count: 18
Case D339 Count: 20
Case D340 Count: 19
Case D341 Count: 20
Case D342 Count: 17
Case D343 Count: 13
Case D344 Count: 17
Case D345 Count: 17
Case D346 Count: 14
Case D347 Count: 15
Case D348 Count: 10
Case D349 Count: 21
Case D350 Count: 22
Case D351 Count: 23
Case D352 Count: 19
Case D353 Count: 19
Case D354 Count: 21
Case D355 Count: 5
Case D356 Count: 18
Case D357 Count: 24
Case D358 Count: 25
Case D359 Count: 16
Case D360 Count: 27
Case D361 Count: 17
Case D362 Count: 18
Case D363 Count: 15
Case D364 Count: 22
Case D365 Count: 18
Case D366 Count: 23
Case D367 Count: 16
Case D368 Count: 18
Case D369 Count: 16
Case D370 Count: 14
Case D371 Count: 17
Case D372 Count: 25
Case D373 Count: 18
Case D374 Count: 21
Case D375 Count: 18
Case D376 Count: 15
Case D377 Count: 18
Case D378 Count: 15
Case D379 Count: 19
Case D380 Count: 21
Case D381 Count: 11
Case D382 Count: 24
Case D383 Count: 11
Case D384 Count: 10
Case D385 Count: 19
Case D386 Count: 23
Case D387 Count: 21
Case D388 Count: 16
Case D389 Count: 15
Case D390 Count: 8
Case D391 Count: 12
Case D392 Count: 11
Case D393 Count: 15
Case D394 Count: 11
Case D395 Count: 12
Case D396 Count: 12
Case D397 Count: 20
Case D398 Count: 15
Case D399 Count: 13
Case D400 Count: 15
Case D401 Count: 15
Case D402 Count: 18
Case D403 Count: 17
Case D404 Count: 11
Case D405 Count: 20
Case D406 Count: 14
Case D407 Count: 11
Case D408 Count: 11
Case D409 Count: 13
Case D410 Count: 14
Case D411 Count: 17
Case D412 Count: 19
Case D413 Count: 15
Case D414 Count: 17
Case D415 Count: 20
Case D416 Count: 10
Case D417 Count: 22
Case D418 Count: 15
Case D419 Count: 11
Case D420 Count: 8
Case D421 Count: 10
Case D422 Count: 18
Case D423 Count: 22
Case D424 Count: 14
Case D425 Count: 12
Case D426 Count: 20
Case D427 Count: 13
Case D428 Count: 9
Case D429 Count: 17
Case D430 Count: 11
Case D431 Count: 15
Case D432 Count: 12
Case D433 Count: 6
Case D434 Count: 11
Case D435 Count: 15
Case D436 Count: 18
Case D437 Count: 10
Case D438 Count: 19
Case D439 Count: 17
Case D440 Count: 10
Case D441 Count: 11
Case D442 Count: 15
Case D443 Count: 20
Case D444 Count: 18
Case D445 Count: 10
Case D446 Count: 14
Case D447 Count: 19
Case D448 Count: 15
Case D449 Count: 15
Case D450 Count: 7
Case D451 Count: 11
Case D452 Count: 14
Case D453 Count: 12
Case D454 Count: 17
Case D455 Count: 10
Case D456 Count: 14
Case D457 Count: 8
Case D458 Count: 13
Case D459 Count: 11
Case D460 Count: 20
Case D461 Count: 12
Case D462 Count: 16
Case D463 Count: 13
Case D464 Count: 9
Case D465 Count: 14
Case D466 Count: 8
Case D467 Count: 9
Case D468 Count: 13
Case D469 Count: 7
Case D470 Count: 11
Case D471 Count: 18
Case D472 Count: 8
Case D473 Count: 8
Case D474 Count: 16
Case D475 Count: 14
Case D476 Count: 10
Case D477 Count: 15
Case D478 Count: 10
Case D479 Count: 24
Case D480 Count: 16
Case D481 Count: 13
Case D482 Count: 15
Case D483 Count: 7
Case D484 Count: 10
Case D485 Count: 12
Case D486 Count: 11
Case D487 Count: 12
Case D488 Count: 8
Case D489 Count: 11
Case D490 Count: 1
Case D491 Count: 11
Case D492 Count: 13
Case D493 Count: 13
Case D494 Count: 5
Case D495 Count: 14
Case D496 Count: 13
Case D497 Count: 10
Case D498 Count: 10
Case D499 Count: 10
Case D500 Count: 6
Case D501 Count: 6
Case D502 Count: 17
Case D503 Count: 7
Case D504 Count: 6
Case D505 Count: 15
Case D506 Count: 11
Case D507 Count: 11
Case D508 Count: 11
Case D509 Count: 13
Case D510 Count: 10
Case D511 Count: 6
Case D512 Count: 6
Case D513 Count: 9
Case D514 Count: 8
Case D515 Count: 10
Case D516 Count: 11
Case D517 Count: 15
Case D518 Count: 8
Case D519 Count: 5
Case D520 Count: 13
Case D521 Count: 9
Case D522 Count: 13
Case D523 Count: 10
Case D524 Count: 9
Case D525 Count: 13
Case D526 Count: 10
Case D527 Count: 11
Case D528 Count: 16
Case D529 Count: 19
Case D530 Count: 10
Case D531 Count: 14
Case D532 Count: 9
Case D533 Count: 14
Case D534 Count: 6
Case D535 Count: 11
Case D536 Count: 5
Case D537 Count: 12
Case D538 Count: 7
Case D539 Count: 9
Case D540 Count: 12
Case D541 Count: 13
Case D542 Count: 8
Case D543 Count: 12
Case D544 Count: 14
Case D545 Count: 9
Case D546 Count: 10
Case D547 Count: 7
Case D548 Count: 11
Case D549 Count: 5
Case D550 Count: 12
Case D551 Count: 11
Case D552 Count: 13
Case D553 Count: 9
Case D554 Count: 10
Case D555 Count: 8
Case D556 Count: 11
Case D557 Count: 9
Case D558 Count: 6
Case D559 Count: 6
Case D560 Count: 7
Case D561 Count: 7
Case D562 Count: 3
Case D563 Count: 5
Case D564 Count: 11
Case D565 Count: 4
Case D566 Count: 9
Case D567 Count: 12
Case D568 Count: 8
Case D569 Count: 7
Case D570 Count: 12
Case D571 Count: 6
Case D572 Count: 5
Case D573 Count: 11
Case D574 Count: 6
Case D575 Count: 12
Case D576 Count: 4
Case D577 Count: 5
Case D578 Count: 6
Case D579 Count: 5
Case D580 Count: 6
Case D581 Count: 7
Case D582 Count: 3
Case D583 Count: 6
Case D584 Count: 7
Case D585 Count: 10
Case D586 Count: 11
Case D587 Count: 11
Case D588 Count: 8
Case D589 Count: 4
Case D590 Count: 10
Case D591 Count: 13
Case D592 Count: 6
Case D593 Count: 11
Case D594 Count: 9
Case D595 Count: 5
Case D596 Count: 3
Case D597 Count: 8
Case D598 Count: 2
Case D599 Count: 4
Case D600 Count: 4
Case D601 Count: 6
Case D602 Count: 10
Case D603 Count: 14
Case D604 Count: 12
Case D605 Count: 7
Case D606 Count: 6
Case D607 Count: 5
Case D608 Count: 7
Case D609 Count: 7
Case D610 Count: 5
Case D611 Count: 4
Case D612 Count: 7
Case D613 Count: 6
Case D614 Count: 8
Case D615 Count: 6
Case D616 Count: 4
Case D617 Count: 10
Case D618 Count: 3
Case D619 Count: 4
Case D620 Count: 10
Case D621 Count: 8
Case D622 Count: 3
Case D623 Count: 6
Case D624 Count: 7
Case D625 Count: 4
Case D626 Count: 10
Case D627 Count: 5
Case D628 Count: 4
Case D629 Count: 5
Case D630 Count: 9
Case D631 Count: 6
Case D632 Count: 6
Case D633 Count: 8
Case D634 Count: 7
Case D635 Count: 9
Case D636 Count: 5
Case D637 Count: 10
Case D638 Count: 3
Case D639 Count: 9
Case D640 Count: 5
Case D641 Count: 6
Case D642 Count: 7
Case D643 Count: 1
Case D644 Count: 7
Case D645 Count: 6
Case D646 Count: 4
Case D647 Count: 8
Case D648 Count: 9
Case D649 Count: 5
Case D650 Count: 10
Case D651 Count: 7
Case D652 Count: 6
Case D653 Count: 6
Case D654 Count: 8
Case D655 Count: 7
Case D656 Count: 3
Case D657 Count: 5
Case D658 Count: 5
Case D659 Count: 7
Case D660 Count: 7
Case D661 Count: 12
Case D662 Count: 4
Case D663 Count: 7
Case D664 Count: 8
Case D665 Count: 8
Case D666 Count: 9
Case D667 Count: 7
Case D668 Count: 9
Case D669 Count: 3
Case D670 Count: 6
Case D671 Count: 4
Case D672 Count: 4
Case D673 Count: 6
Case D674 Count: 8
Case D675 Count: 8
Case D676 Count: 5
Case D677 Count: 10
Case D678 Count: 10
Case D679 Count: 5
Case D680 Count: 3
Case D681 Count: 6
Case D682 Count: 8
Case D683 Count: 3
Case D684 Count: 7
Case D685 Count: 5
Case D686 Count: 2
Case D687 Count: 7
Case D688 Count: 3
Case D689 Count: 5
Case D690 Count: 9
Case D691 Count: 4
Case D692 Count: 7
Case D693 Count: 3
Case D694 Count: 10
Case D695 Count: 4
Case D696 Count: 7
Case D697 Count: 3
Case D698 Count: 3
Case D699 Count: 4
Case D700 Count: 11
Case D701 Count: 4
Case D702 Count: 7
Case D703 Count: 3
Case D704 Count: 4
Case D705 Count: 5
Case D706 Count: 3
Case D707 Count: 5
Case D708 Count: 1
Case D709 Count: 8
Case D710 Count: 4
Case D711 Count: 4
Case D712 Count: 7
Case D713 Count: 4
Case D714 Count: 3
Case D715 Count: 2
Case D716 Count: 2
Case D717 Count: 7
Case D718 Count: 5
Case D719 Count: 7
Case D720 Count: 4
Case D721 Count: 7
Case D722 Count: 6
Case D723 Count: 4
Case D724 Count: 5
Case D726 Count: 8
Case D727 Count: 6
Case D728 Count: 4
Case D729 Count: 2
Case D730 Count: 7
Case D731 Count: 10
Case D732 Count: 5
Case D733 Count: 6
Case D734 Count: 10
Case D735 Count: 6
Case D736 Count: 4
Case D737 Count: 3
Case D738 Count: 10
Case D739 Count: 3
Case D740 Count: 10
Case D741 Count: 5
Case D742 Count: 9
Case D743 Count: 4
Case D744 Count: 8
Case D745 Count: 4
Case D746 Count: 2
Case D747 Count: 5
Case D748 Count: 4
Case D749 Count: 7
Case D750 Count: 3
Case D751 Count: 4
Case D752 Count: 1
Case D753 Count: 5
Case D754 Count: 6
Case D755 Count: 5
Case D756 Count: 4
Case D757 Count: 5
Case D758 Count: 6
Case D759 Count: 3
Case D760 Count: 6
Case D761 Count: 5
Case D762 Count: 7
Case D763 Count: 5
Case D764 Count: 2
Case D766 Count: 10
Case D767 Count: 5
Case D768 Count: 9
Case D769 Count: 4
Case D770 Count: 7
Case D771 Count: 6
Case D772 Count: 5
Case D773 Count: 8
Case D774 Count: 8
Case D775 Count: 6
Case D776 Count: 11
Case D777 Count: 5
Case D778 Count: 5
Case D779 Count: 2
Case D780 Count: 3
Case D781 Count: 6
Case D782 Count: 9
Case D783 Count: 6
Case D784 Count: 6
Case D785 Count: 2
Case D786 Count: 5
Case D787 Count: 6
Case D788 Count: 5
Case D789 Count: 2
Case D790 Count: 9
Case D791 Count: 6
Case D792 Count: 5
Case D793 Count: 5
Case D794 Count: 8
Case D795 Count: 10
Case D796 Count: 9
Case D797 Count: 2
Case D798 Count: 5
Case D799 Count: 4
Case D800 Count: 8
Case D801 Count: 4
Case D802 Count: 4
Case D803 Count: 2
Case D804 Count: 9
Case D805 Count: 7
Case D806 Count: 5
Case D807 Count: 4
Case D808 Count: 2
Case D809 Count: 5
Case D810 Count: 3
Case D811 Count: 4
Case D812 Count: 3
Case D813 Count: 4
Case D814 Count: 5
Case D815 Count: 2
Case D816 Count: 4
Case D817 Count: 4
Case D818 Count: 4
Case D819 Count: 4
Case D820 Count: 3
Case D821 Count: 4
Case D822 Count: 7
Case D823 Count: 4
Case D824 Count: 5
Case D825 Count: 6
Case D826 Count: 4
Case D827 Count: 3
Case D828 Count: 6
Case D829 Count: 4
Case D830 Count: 8
Case D831 Count: 8
Case D832 Count: 5
Case D833 Count: 7
Case D834 Count: 5
Case D835 Count: 4
Case D836 Count: 3
Case D837 Count: 3
Case D838 Count: 7
Case D839 Count: 7
Case D840 Count: 5
Case D841 Count: 5
Case D842 Count: 3
Case D843 Count: 7
Case D844 Count: 4
Case D845 Count: 3
Case D846 Count: 6
Case D847 Count: 7
Case D848 Count: 5
Case D849 Count: 4
Case D850 Count: 6
Case D851 Count: 6
Case D852 Count: 5
Case D853 Count: 6
Case D854 Count: 7
Case D855 Count: 2
Case D856 Count: 5
Case D857 Count: 3
Case D858 Count: 2
Case D859 Count: 1
Case D860 Count: 5
Case D861 Count: 3
Case D862 Count: 3
Case D863 Count: 5
Case D864 Count: 3
Case D865 Count: 3
Case D866 Count: 2
Case D867 Count: 6
Case D868 Count: 7
Case D869 Count: 5
Case D870 Count: 8
Case D871 Count: 6
Case D872 Count: 5
Case D873 Count: 7
Case D874 Count: 2
Case D875 Count: 2
Case D876 Count: 4
Case D877 Count: 2
Case D878 Count: 5
Case D879 Count: 2
Case D880 Count: 6
Case D881 Count: 1
Case D882 Count: 4
Case D883 Count: 2
Case D884 Count: 2
Case D885 Count: 2
Case D886 Count: 6
Case D887 Count: 4
Case D888 Count: 5
Case D889 Count: 3
Case D890 Count: 4
Case D891 Count: 3
Case D892 Count: 4
Case D893 Count: 4
Case D894 Count: 4
Case D895 Count: 5
Case D896 Count: 6
Case D897 Count: 4
Case D898 Count: 1
Case D899 Count: 2
Case D900 Count: 4
Case D901 Count: 4
Case D902 Count: 3
Case D903 Count: 1
Case D904 Count: 6
Case D905 Count: 3
Case D906 Count: 2
Case D907 Count: 3
Case D908 Count: 3
Case D909 Count: 5
Case D910 Count: 3
Case D912 Count: 6
Case D913 Count: 3
Case D914 Count: 3
Case D915 Count: 3
Case D916 Count: 2
Case D917 Count: 4
Case D918 Count: 6
Case D919 Count: 3
Case D920 Count: 2
Case D921 Count: 3
Case D922 Count: 2
Case D923 Count: 5
Case D924 Count: 2
Case D925 Count: 1
Case D926 Count: 3
Case D927 Count: 4
Case D928 Count: 2
Case D929 Count: 5
Case D930 Count: 1
Case D931 Count: 5
Case D932 Count: 4
Case D933 Count: 1
Case D934 Count: 4
Case D935 Count: 1
Case D936 Count: 2
Case D938 Count: 3
Case D939 Count: 2
Case D940 Count: 2
Case D941 Count: 5
Case D942 Count: 3
Case D943 Count: 1
Case D944 Count: 4
Case D945 Count: 7
Case D946 Count: 7
Case D947 Count: 5
Case D949 Count: 3
Case D950 Count: 4
Case D951 Count: 1
Case D952 Count: 5
Case D953 Count: 5
Case D954 Count: 1
Case D955 Count: 2
Case D956 Count: 2
Case D957 Count: 4
Case D958 Count: 4
