Elliptic curve parameters:
name = secp256k1
mode = test
p = 1241690119
a = 1
b = 35
g = (311072572, 523565415)
n = 1241630743

--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k-1         a           m1          m2          f                        
D10          320753354   111084831   209668523   355247308   317440036   151411956   1147693321  614792732   10307768    -           -           10.77680745239900626     
D41          1016561361  910975629   105585732   1078730307  212454158   365309754   1147693321  945274800   21858225    -           -           41.67656015069842130     
D12          644046781   1226412302  659265222   752534350   154546482   1107515250  1147693321  527721427   101608936   -           -           12.06992564118573193     
D87          743358265   324021291   419336974   755483411   764373946   607036635   1147693321  155881760   3724359     -           -           87.00055257830944868     
D23          629543100   1033700923  837472920   922232730   625061268   318826948   1147693321  665384183   44163840    -           -           23.40604718701996927     
D1           818497724   385184545   433313179   1122463565  450856502   370795015   1147693321  1043161029  210566042   -           -           1.829281404263656150     
D32          886277920   685493222   200784698   940360531   1136668089  24699786    1147693321  218679565   20956144    -           -           32.71084709095337386     
D2           332493793   72924165    259569628   365917831   280027271   533020651   1147693321  837065630   31677451    -           -           2.302084375412655519     
D25          516231028   502497796   13733232    1012492169  828893209   291742654   1147693321  838444761   19969887    -           -           25.16277613388598543     
D0           705895111   264017810   441877301   1134440656  1178114343  1063722479  1147693321  390390475   277349566   -           -           0.951931577927906330     
D9           1036066591  916902903   119163688   1224004198  178153821   519037953   1147693321  64774084    96378556    -           -           9.513557175519417410     
D24          195454903   787916631   649169015   277270307   1005499481  1117760662  1147693321  368584434   31824095    -           -           24.75849292807855180     
D4           541371833   469136983   72234850    756996907   272245611   124365216   1147693321  25363358    110121685   -           -           4.260168948559041754     
D8           509804338   558143726   1193291355  658058993   434563696   672621978   1147693321  1134816888  65040373    -           -           8.581496388404783595     
D1           747560815   201547022   546013793   1046474821  904966404   733329354   265043567   782162526   149732803   -           -           1.346044540420444810     
D63          548280454   738245430   1051665767  727185550   795491233   1168755002  265043567   1070511606  11565166    -           -           63.83353511743800305     
D6           641417080   522086584   119330496   1196548165  267411589   1192903886  265043567   1231845944  86285995    -           -           6.050652646469453125     
D4           879414117   993839149   1127205711  1102109093  267449303   1017780733  265043567   295578853   211329189   -           -           4.702801130798831580     
D6           496430370   1060834047  677227066   663479977   291911429   813133815   265043567   676765934   162331156   -           -           6.534999646032213310     
D16          825768028   624501610   201266418   924160598   81377817    1158113864  265043567   177604350   38627468    -           -           16.16729343999456552     
D12          1112266861  1052548490  59718371    1226548059  789813254   576685438   265043567   1082841857  83736079    -           -           12.56983253299930607     
D2           728612379   944305992   1025937130  1113140957  1210978789  731363656   265043567   30326558    344083801   -           -           2.744406999851759949     
D4           879350246   370343893   509006353   959737565   879013417   747118361   265043567   669014296   75477056    -           -           4.906708245218255465     
D5           696709973   139858723   556851250   1031447664  929341901   1107406440  265043567   121602308   27234591    -           -           5.135334068354468771     
D0           628071822   76568837    551502985   756794312   903112625   1026684749  265043567   182780780   113181862   -           -           0.676511550940909595     
D22          565934120   631044764   1176520099  1103516425  453306797   1044715579  265043567   752074527   28351815    -           -           22.25764960726500225     
D12          374179345   989817703   625992385   522887164   658582869   744344157   265043567   418471991   76763707    -           -           12.89434475851980415     
D98          430597606   1147657468  524570881   535348286   1193376560  334440172   265043567   351927186   11594886    -           -           98.97962498294506733     
D9           843779074   530152288   313626786   915258254   430413380   540272945   265043567   1210559220  57508094    -           -           9.218742113066727615     
D5           376317862   485192149   1132756456  522168397   1067646884  650629435   265043567   852372764   84616792    -           -           5.733993661683605306     
D2           883098712   656477733   226620979   1202657348  1049471235  467868539   265043567   532466246   243981440   -           -           2.690687180959338546     
D24          228201737   1035304414  434528066   413935947   1013133915  1054675142  265043567   610377873   42467527    -           -           24.37873093010572525     
D5           503573957   905038944   840165756   673831362   685210642   474327416   265043567   730047172   163059147   -           -           5.550372123558330646     
D79          720031844   1060111121  901551466   770511152   755282081   366039993   265043567   388766452   13321532    -           -           79.57876924365756130     
D3           522350568   590633920   1173347391  869633610   936332475   375565495   265043567   1029545456  175067526   -           -           3.373749166935734272     
D77          419554996   1095425287  565760452   825000968   767279535   1030750399  265043567   594881393   14109024    -           -           77.64004703656326617     
D19          954399120   668624871   285774249   1020181566  74884211    448312972   265043567   407604244   33444876    -           -           19.99184780951198623     
D93          703339786   1186503711  758466818   841472643   519625053   945345933   265043567   73862803    12675501    -           -           93.60606030483528816     
D304         550423807   1106981232  685073318   823818019   170503959   729813136   265043567   1169220657  3635383     -           -           304.5019553648130059     
D6           739457227   468504246   270952981   961708932   187197911   265758239   265043567   829404228   72702112    -           -           6.444162805064039955     
D9           853617885   1234315177  860933451   1094115535  1045786178  523519137   265043567   1083638074  132124935   -           -           9.342030533449269057     
D4           677949264   116971860   560977404   770880482   881021353   894529661   265043567   686103047   27430738    -           -           4.264262230203212177     
D21          1164505548  1090870331  73635217    1238820931  958375630   482475299   265043567   394873535   49774803    -           -           21.91611548919641128     
D104         1155824141  737024423   418799718   1189612279  817740966   806115486   265043567   660549556   7027449     -           -           104.8779468908276673     
D1           904430432   262436760   641993672   1089815915  210879406   902841902   265043567   940688397   162888500   -           -           1.611143573671560607     
D36          818747257   937453813   1122924187  853226448   1235707046  226039563   511523649   997552984   25725864    -           -           36.44012939662590146     
D1           372838463   164942119   207896344   512800092   227702672   886946885   511523649   495648373   92915205    -           -           1.775189744240460966     
D9           547769749   462871617   84898132    713915841   318289587   697410739   511523649   706745778   49331473    -           -           9.382886600608905393     
D1           576638330   140117169   436521161   1016173738  756258092   519780722   511523649   1114758840  137102922   -           -           1.021985286352977947     
D19          674501444   532390349   142111095   782435917   626310986   67715223    511523649   57596849    26894606    -           -           19.79543217699489630     
D5           577300561   476641032   100659529   674049096   778127978   153266243   511523649   432649367   93557886    -           -           5.094610966305929571     
D238         45768029    675481812   611916960   88701235    1097013837  108852177   511523649   501416108   2834823     -           -           238.2800661628609616     
D646         239029749   221701321   17328428    278810843   247857918   416645100   511523649   745313790   343185      -           -           646.0111047977038623     
D8           351211119   901475231   691366631   471039097   462737417   235730143   511523649   1044680784  111555163   -           -           8.080981702299157592     
D32          904231839   529112773   375119066   1200162853  970699522   675046983   511523649   779911695   16438797    -           -           32.18683052050584966     
D3           454181795   528911092   1166901446  763868399   501171724   1111667390  511523649   13593632    144495191   -           -           3.660406193033787539     
D1           821644814   88908490    732736324   976389492   571595441   41755801    511523649   885761159   47921424    -           -           1.855297330062645884     
D8           432827692   1062984636  611473799   743085737   275713443   342810767   511523649   462731706   122569647   -           -           8.672494879584665851     
D2           784347129   537776224   246570905   1074434781  1218042242  266227661   511523649   907974390   204171825   -           -           2.633939447815583761     
D3           624887366   82814410    542072956   710237201   712377512   102522354   511523649   462985538   27438521    -           -           3.018180535313838526     
D4           762406592   629239526   133167066   1066982961  977587836   822291360   511523649   355802275   153253854   -           -           4.105864287106280537     
D2           565313092   289924240   275388852   789659303   33166729    618163146   511523649   1205087082  116620670   -           -           2.486045055306233449     
D24          656486581   210390463   446096118   696986506   1133828682  541217443   511523649   1209951910  8487781     -           -           24.78745186757292630     
D58          151391380   1129411986  263610137   283524460   276096907   317037832   511523649   1023284378  19258300    -           -           58.64546642226987844     
D13          626048494   1052131448  815547789   807816411   684378091   772403070   511523649   371090563   80744743    -           -           13.03033991946695526     
D2           763487497   547260784   216226713   1022146705  134407812   1187493411  511523649   951804158   246169081   -           -           2.223109343289135486     
D213         812990305   824602875   1230018173  1015274229  958365603   439104840   511523649   1076862260  3854609     -           -           213.9264643962591277     
D21          533650942   1200894598  574387087   1010368488  11940520    89325391    511523649   909692513   56933396    -           -           21.09297323490065479     
D0           589519671   18814633    570705038   766118430   334097980   514972644   511523649   159452994   59723394    -           -           0.315029534322848430     
D19          357356316   922166457   676820602   666960925   224551813   385378383   511523649   834655305   47751707    -           -           19.31169616617056223     
D15          527193062   778570517   990253288   766452307   1027521006  1195967354  511523649   168303317   48674572    -           -           15.99542605120390170     
D7           350881712   722383696   870128759   478279088   1150428859  618516627   511523649   711220034   96086960    -           -           7.518020093465335983     
D5           331723889   364173378   1209181254  594968573   158246345   1150860806  230344531   718553519   68479205    -           -           5.318014103697611559     
D3           774489309   1239097001  777023051   1208957577  1075711134  1197425928  230344531   515392939   340021041   -           -           3.644177423126000017     
D3           663645944   182796731   480849213   815632909   180479566   926519318   230344531   780132748   55698084    -           -           3.281921349395070753     
D251         51937949    1171192441  122376251   99213220    76137286    554734437   230344531   999268306   4662678     -           -           251.1844997660142947     
D103         913111815   212550191   700561624   1216795703  677509762   834289146   230344531   251249352   2060151     -           -           103.1721417507745791     
D3           751800680   38306676    713494004   783991127   203755543   1099777218  230344531   816134610   11420399    -           -           3.354232719890084400     
D10          697648400   786356094   1152923049  801776738   895394735   85053509    230344531   27235495    72878372    -           -           10.78997887054886462     
D5           593897018   600482342   1235045419  839313165   72179737    1076501263  230344531   423244262   103064724   -           -           5.826264493756370026     
D0           512634705   27745151    484889554   598986092   435380784   1047602908  230344531   1037058387  80877770    -           -           0.343050395677328887     
D2           948449268   474686431   473762837   1138548263  385884253   825837277   230344531   1151503661  188053288   -           -           2.524212344535023498     
D0           818851116   105419448   713431668   1235726229  743935330   235377538   230344531   675766746   401976003   -           -           0.262253087779471253     
D1552        196615252   1175589971  262656024   197788056   1056175422  968160362   230344531   40667158    756984      -           -           1552.991834701922365     
D1           762991679   587272470   175719209   1161999159  517710936   394647638   230344531   758507836   363984199   -           -           1.613455945652190248     
D2           703015961   189050199   513965762   1011308102  251217222   914171517   230344531   997245086   86431679    -           -           2.187279029949192587     
D65          377313968   559694765   1059249946  418284432   394314446   1184470382  230344531   1218002615  8579792     -           -           65.23407152527706965     
D3           427699963   556017454   1113313252  676152396   1228787938  57911401    230344531   323613209   179247530   -           -           3.101953226356870859     
D50          1155564715  941123608   214441107   1179755832  29351764    862082804   230344531   920765295   18582216    -           -           50.64646799929567065     
D5           543388397   1174453697  610565443   880890677   339281316   328106274   230344531   492473204   205886117   -           -           5.704385094600623314     
D4           396614573   473394940   1164850376  695290232   334458874   1020067137  230344531   761549509   97938914    -           -           4.833573506849381646     
D9           469059884   911448728   799241899   594561135   850815053   779082940   230344531   629538050   92556131    -           -           9.847524071636054017     
D32          335814883   854363817   723081809   397728218   123317872   346276797   230344531   640522257   26248208    -           -           32.54941506864011440     
D2           597458765   742653571   1096435937  947277196   197240948   405357483   230344531   360241122   247640334   -           -           2.998920083026539610     
D136         911674044   851340946   60333098    935501538   966889663   698622955   230344531   60636125    6229272     -           -           136.6678074099188476     
D2           511930620   86107996    425822624   994886860   494063289   507068783   230344531   518872214   28974380    -           -           2.971866731919716660     
D0           641919072   23736582    618182490   677764543   537373556   975181935   230344531   1033139615  32546065    -           -           0.729322638543246318     
D4           557967227   855748913   943849057   941484626   1191107917  224374191   230344531   412247852   174449828   -           -           4.905415630447053235     
D16          485691284   561240219   1166081808  550193840   818766496   109442407   230344531   1059666739  34173392    -           -           16.42331024675572152     
D24          308118753   128736826   179381927   368691628   1237234963  320856069   230344531   540362908   5254378     -           -           24.50086879931363902     
D36          571060820   778071783   1034619780  613360933   1052118055  618467415   1143578351  317051560   21159351    -           -           36.77200605065816999     
D10          969008195   860725735   108282460   1189948520  1044486505  1087025160  1143578351  90620370    85246895    -           -           10.09685731075601052     
D6           828841183   1023240245  1047231681  1054060698  1078397680  837710163   1143578351  914240342   153182638   -           -           6.679870893723608546     
D73          546801476   513801850   32999626    1086590257  1172323113  751154030   1143578351  348980388   7012695     -           -           73.26738864302525633     
D8           558074408   643360379   1156344772  801084514   150553410   481744725   1143578351  811850326   72054196    -           -           8.928839883245661363     
D5           803750641   954516887   1090864497  1110703837  962744539   707064583   1143578351  95092874    189844249   -           -           5.027894666432587062     
D39          184413974   797852222   628192495   239131639   885397845   1182991885  1143578351  1230958129  20260979    -           -           39.37875963446781125     
D71          624325580   751314840   1114641483  747089961   108741163   844146033   1143578351  186357391   10503675    -           -           71.52875921998729016     
D15          808848389   1023058155  1027420977  1179956710  623281136   1231742798  1143578351  63994314    66631747    -           -           15.35391462871294669     
D2           589864305   455709911   134154394   957957105   389902936   37980029    1143578351  671053925   221771505   -           -           2.054862327781921306     
D0           687752976   257179728   430573248   1097008611  1154972833  1116388589  1143578351  37398198    278497341   -           -           0.923454877797199507     
D16          1127852412  237467677   890384735   1147727930  878705096   706521030   1143578351  946581839   14823404    -           -           16.01978040941203518     
D14          1094465429  575941483   518523946   1182293874  289137487   835567991   1143578351  927203861   40524089    -           -           14.21232400807332152     
D3           1005528618  404357031   601171587   1181201327  295076761   259041966   1143578351  1093207392  127165073   -           -           3.179780591169086184     
D6           1090834685  299315380   791519305   1171454372  1226388685  565028065   1143578351  839652630   42778754    -           -           6.996823236132590491     
D3           776137371   1134403184  883364930   1241596812  169696365   1194040600  1143578351  1210295489  310677930   -           -           3.651380012735375184     
D34          796920336   171049440   625870896   876113247   1232623144  968817699   1143578351  541566686   4991226     -           -           34.27002503994008686     
D8           328937553   534081316   1036486980  595628332   18861967    415275094   1143578351  106682179   62246774    -           -           8.580064181318055133     
D15          330397696   782978566   789049873   470892628   588637850   62606996    1143578351  587025852   49407832    -           -           15.84725607875285845     
D4           583513968   271618331   311895637   670065481   316219020   311199653   1143578351  902770449   64204890    -           -           4.230492895478833465     
D60          227866631   424598400   1044898974  448677347   1012690607  102600684   1143578351  920978854   7055915     -           -           60.17623511621100877     
D0           475372559   188119251   287253308   734203892   344058604   1075882076  364409456   20258328    216541226   -           -           0.868745663239202312     
D2           337608901   291257473   46351428    545383738   1214300163  1075609453  364409456   1167701936  129834064   -           -           2.243305524195868967     
D11          187862193   673398353   756094583   252215235   1072152155  640477542   364409456   896719131   59156109    -           -           11.38341186368427308     
D0           570182620   240231610   329951010   898053485   1014445910  877691419   364409456   1098175910  242311755   -           -           0.991415418537990449     
D36          410388800   341187723   69201077    460503851   323965728   733159594   364409456   259758798   9468392     -           -           36.03438926060517984     
D7           332292996   128675592   203617404   437296318   47511717    258625404   364409456   739210962   17283030    -           -           7.445198671760680852     
D141         732128625   418535672   313592953   877962878   854208591   672934131   364409456   644605232   2957360     -           -           141.5234100684394189     
D2           710698721   918747148   1033582316  1091653386  7293765     676386075   364409456   509421170   329744056   -           -           2.786243243153411080     
D0           387154881   50665553    336489328   646368104   329721186   1237953329  364409456   298640865   127941658   -           -           0.396005130713563208     
D0           802817567   28053593    774763974   1173722576  916972858   346558130   364409456   378014529   61007549    -           -           0.459838060368561929     
D4           576255325   940889725   876996343   962175638   1015004507  64742491    364409456   608560636   190335012   -           -           4.943334991882628509     
D0           659099665   11116658    647983007   1205892997  195329871   441571858   364409456   606228381   112306333   -           -           0.098985139155064389     
D13          377747794   500879840   1118498697  434284935   286080691   206551326   364409456   486236543   38524948    -           -           13.00144104023190375     
D9           652979489   1170941172  723669060   916949261   269670114   1003262916  364409456   1095371846  125039945   -           -           9.364536844605937726     
D660         505667956   1063848158  683450541   606479398   793232332   120528471   364409456   162377968   1610746     -           -           660.4692223354892701     
D4           407369224   836490101   812509866   632113389   1226271908  595159523   364409456   887635770   182625059   -           -           4.580368683138933304     
D23          503932850   671073271   1074490322  571777154   1008078931  211375436   364409456   125631389   29022722    -           -           23.12234086795856019     
D8           790836466   523601049   267235417   912762386   502921347   839956849   364409456   471068629   59280946    -           -           8.832535314129433764     
D8           280577572   582932812   939275503   491882951   1021041885  438532687   364409456   334217946   69272193    -           -           8.415105495505245517     
D0           626588272   78738447    547849825   1085102657  1218020332  967952068   364409456   1135719430  168073887   -           -           0.468475195078935730     
D15          854748253   653437357   201310896   1125973692  428226262   242203668   364409456   579462489   41071936    -           -           15.90958256752250490     
D3           477106812   607157866   1111579689  776928669   860624712   480672984   364409456   382022118   177284955   -           -           3.424756861065847352     
D0           634352978   122379128   511973850   1127618276  517719900   304292569   364409456   897572438   141087680   -           -           0.867397691988414580     
D17          689620560   1220676463  710574840   998847791   665289120   850810622   364409456   126637657   71166098    -           -           17.15249953706890041     
D8           976302500   839834771   136467729   1121937172  296515232   512601203   364409456   603593308   102494468   -           -           8.193952194571125536     
D40          601728512   624759784   1218599471  718951971   991066470   127687812   364409456   864500818   15611217    -           -           40.01992823493517513     
D7           605104278   619720727   1227014294  1128440028  1100503397  1056232749  364409456   959228564   81768528    -           -           7.578963962760831404     
D587         364913860   990302313   616242290   728143474   893965586   1133198293  1151209367  1067177455  1684246     -           -           587.9796140231296378     
D76          799779731   421333308   378446423   998344762   1018838471  264078591   1151209367  507594937   5519607     -           -           76.33393247019217129     
D41          329135329   1125801900  444964172   630910197   1096112237  876047900   1151209367  126479317   27360461    -           -           41.14703695964771938     
D3           707266576   1052941139  895956180   1121347280  711221127   964538803   1151209367  1028596923  293185872   -           -           3.591377482882258392     
D9           925070613   22588748    902481865   942816193   879234274   137768024   1151209367  799148793   2300453     -           -           9.819260815152493878     
D13          866214958   754755540   111459418   967473833   29414098    883936572   1151209367  348338045   56143958    -           -           13.44321930420366871     
D0           621399593   8760320     612639273   1201231212  128200823   606177060   1151209367  361633625   41567974    -           -           0.210746860070688073     
D53          223297212   599769797   865158158   237435889   865756568   267400687   1151209367  120459847   11217057    -           -           53.46944363392287299     
D177         1020747666  1233931640  1028446769  1048909075  375813545   1038713834  1151209367  786631918   6936942     -           -           177.8783273667272985     
D12          530487150   1225246538  546871355   745676522   124142451   375463930   1151209367  785516633   100108406   -           -           12.23919735571456407     
D60          746115639   1030242769  957503613   764809355   657005814   606895292   1151209367  753581834   17060715    -           -           60.38684597919840991     
D2           650305965   374106727   276199238   897918842   913557863   1202929737  1151209367  166732619   155080211   -           -           2.412343422720775122     
D35          772216577   659869651   112346926   879912691   295185452   51098213    1151209367  229491100   18343779    -           -           35.97239429236473029     
D5           740094946   197301217   542793729   857551148   992120656   411291562   1151209367  215681266   35357734    -           -           5.580143144919863925     
D1           587141897   213470211   373671686   1010935740  506731670   12721793    1151209367  186118821   163348054   -           -           1.306842694312109772     
D2           357227831   91582892    265644939   465675896   465026697   1021686838  1151209367  453328991   31883636    -           -           2.872410536865996086     
D23          100130046   1112621816  229138973   152842970   1136663317  1104835756  1151209367  456787683   47417122    -           -           23.46455813999002301     
D0           841203390   12086400    829116990   1154079327  543265604   946445607   1151209367  387389833   215451516   -           -           0.056098003970415320     
D45          142943773   623406901   761167615   272120722   493820196   849207632   1151209367  834360818   13766824    -           -           45.28327673833848678     
D5           470373054   535485155   1176518642  842455214   261587292   560590928   1151209367  178742318   98290894    -           -           5.447963012728320489     
D1           244432351   162740710   81691641    398938922   948447151   793726015   1151209367  368235342   89925780    -           -           1.809722528956657367     
D2           582947999   175209918   407738081   713907973   1017321320  628439981   1151209367  407509455   59108103    -           -           2.964228407059519402     
D42          131342126   1012211024  360761845   238722440   1007770892  1029723135  1151209367  476344437   23961812    -           -           42.24267446885903286     
D16          432613813   564438243   1109806313  476950418   378461590   1190868627  1151209367  985384212   33584368    -           -           16.80657629168427406     
D2           974594098   682039760   292554338   1218989167  660486397   474181311   1151209367  845558022   241408891   -           -           2.825247061840816790     
D2           701456342   526348138   175108204   1180455003  271581666   726748066   1151209367  435377908   222457681   -           -           2.366059628213062240     
D1           716178686   555218707   160959979   1114199037  743226931   647515490   1151209367  715832357   318158335   -           -           1.745101875140250529     
D127         41200711    825670181   457161273   48148246    262804288   831182088   1036678851  240036065   6463036     -           -           127.7526817118146951     
D4           441631785   956654320   726608208   676609813   110314606   668776633   1036678851  870713923   206653757   -           -           4.629261688186970634     
D1           356208633   321826466   34382167    545790349   680027864   1140506366  1036678851  681035220   166626917   -           -           1.931419435672569036     
D15          498950453   873304105   867277091   941024855   401009      291283620   1036678851  358196867   56876051    -           -           15.35451371263451465     
D16          932422232   1066146595  1107906380  1077007300  881751213   209645247   1036678851  186714259   64911824    -           -           16.42453607527651664     
D29          1034150585  1153518005  1122263323  1089444527  422977260   658191000   1036678851  1228112344  38859629    -           -           29.68422588388581887     
D0           895825119   152530289   743294830   1236196651  412586677   587860153   1036678851  901132565   215082055   -           -           0.709172548123552195     
D1111        429441744   684610897   986461590   430513808   915504813   4858672     1036678851  1056636755  616144      -           -           1111.121583590848892     
D7           416325196   820778499   837177440   567323632   1078710699  1151788552  1036678851  632614201   114328324   -           -           7.179135233365268260     
D109         143469653   1066021238  319079158   158326266   851838345   1144187681  1036678851  305802954   9760136     -           -           109.2219655545783378     
D250         563804746   207307770   356496976   566160295   400270327   463226406   1036678851  513404941   828535      -           -           250.2100333721568793     
D4           674608708   1091666998  824572453   901603000   742670491   535534905   1036678851  50137214    220620124   -           -           4.948175072188790901     
D0           476764633   94630683    382133950   823595499   967682309   571574781   1036678851  548544788   129933767   -           -           0.728299388102863207     
D0           718571022   12747105    705823917   1107652877  213357699   360913261   1036678851  624702746   329489167   -           -           0.038687478304863358     
D6           264810082   351429055   1155011770  334010792   64364751    589866610   1036678851  829662768   57207952    -           -           6.143010590555662611     
D9           546560511   359133663   187426848   597524916   301844617   1197442357  1036678851  689172132   36916461    -           -           9.728279831590574188     
D9           846216017   43327530    802888487   910970185   764765668   716784540   1036678851  941853535   4411833     -           -           9.820754774716087395     
D4           532444004   1032517244  741557503   829080456   659109556   138740435   1036678851  1014355271  235807552   -           -           4.378643666170623746     
D6           871201005   1047943787  1064887961  1047160785  773613514   688116859   1036678851  191739731   167361885   -           -           6.261543881392110276     
D13          458833137   1236559498  463904382   550863538   103182846   187043449   1036678851  151090537   90711533    -           -           13.63177819958130351     
D6           492546011   815020211   919156543   679073002   35965953    1198669923  1036678851  156058394   119492029   -           -           6.820707772900902034     
D330         1204845894  1169225210  35620684    1209167135  74041856    301191944   1036678851  71811998    3540896     -           -           330.2060297732551309     
D42          849840071   1222263568  869207246   904595261   289650453   979229472   1036678851  1203488472  28512221    -           -           42.86805885798935130     
D13          448683793   634644124   1055670412  849706745   152055254   997803221   1036678851  748228851   47660841    -           -           13.31583981071588728     
D22          367701975   564425570   1044907148  539043986   645698198   1083043354  1036678851  1156617413  25017953    -           -           22.56082142291977285     
D61          570355042   1047886686  764099099   609882942   1030516621  1201392456  1036678851  524008047   16964442    -           -           61.76959348265035773     
D19          563261742   704164238   1100728247  1090566136  1109278462  153252851   1036678851  88825215    35957348    -           -           19.58331960410428488     
D0           800787090   96326842    704460248   1093935868  332604032   837128675   1030722701  739970736   214489534   -           -           0.449098099117507523     
D13          714113736   1174281016  781463463   922810091   1209602100  544064755   1030722701  461386236   88024671    -           -           13.34036245361257868     
D7           329467448   793686215   777411976   551289747   345393520   973493330   1030722701  239185618   107645149   -           -           7.373172152885403131     
D26          294703325   1102173114  434160954   336806990   807674717   55838015    1030722701  1182925257  42081335    -           -           26.19149592093501786     
D37          1165514263  606631814   558882449   1233130512  951873653   165876450   1030722701  2505601     16038030    -           -           37.82458406674635226     
D65          521189919   462280314   58909605    778235500   932572008   875803772   1030722701  695618989   7098757     -           -           65.12130419452306932     
D4           916979775   184143832   732835943   1041624379  963312376   1150515025  1030722701  517830595   44467547    -           -           4.141083653658700804     
D9           561435443   510680784   50754659    1070950415  346880851   773765761   1030722701  338732277   51920471    -           -           9.835827259733448874     
D4           605372917   469161339   136211578   1104015580  819526102   701249767   1030722701  901321764   106730254   -           -           4.395767098989570473     
D12          958309529   875530201   82779328    1106489618  705487047   973071920   1030722701  468900339   69228995    -           -           12.64687145898911287     
D8           824820577   609604638   215215939   975788356   774870643   960477868   1030722701  163539156   69981682    -           -           8.710917208306024996     
D5           738540377   619099608   119440769   944358576   266689055   222652821   1030722701  127302541   121085780   -           -           5.112901019426063076     
D2           466995786   303975364   163020422   633451025   637068669   565078742   1030722701  586169710   134085308   -           -           2.267029613714278077     
D50          903469974   676013531   227456443   922410165   1140809031  1180444365  1030722701  1177109164  13280997    -           -           50.90081196464391942     
D2           558160585   488809175   69351410    929866778   1021391342  806304362   1030722701  374291556   186454392   -           -           2.621601828505064123     
D30          828828988   1237755102  832704629   885165282   902090727   42515964    1030722701  1140679012  40120872    -           -           30.85065304662371246     
D1           968630083   296707556   671922527   1237786652  1222956253  293308983   410851499   841208471   161160376   -           -           1.841070139970385772     
D20          661682819   1059637990  843675572   722723128   31777192    367458923   410851499   964433279   51279729    -           -           20.66387655831800515     
D14          921138137   779844755   141293382   1210365019  1233528264  1140704946  410851499   463055739   53457491    -           -           14.58812863102759536     
D9           358588586   627450858   972768471   648647595   512542873   1128248751  410851499   666119453   68529577    -           -           9.155913190592143885     
D1           461231683   269905389   191326294   713905610   353501641   79293099    410851499   459236762   208557756   -           -           1.294151769642170488     
D0           706972303   11147014    695825289   887825863   735516860   667661962   410851499   1235798575  164411623   -           -           0.067799428024623295     
D0           690341814   56491279    633850535   957936428   639839767   699543953   410851499   315952203   155152586   -           -           0.364101433668659573     
D0           447041153   30445656    416595497   786678937   1236879296  256668664   410851499   793647249   107403369   -           -           0.283470214048872154     
D62          711457089   918096462   1034991370  728047921   886484485   698956632   410851499   845718152   14642145    -           -           62.70232004941898881     
D14          589582891   331569783   258013108   778562125   1103756169  611388669   410851499   311380544   22645189    -           -           14.64195255778169923     
D765         853702880   1224234145  871099478   914567463   1043978358  397765258   410851499   749960287   1598718     -           -           765.7599057494817722     
D4           1016828250  668742445   348085805   1193173980  504604132   777327671   410851499   69645430    135099600   -           -           4.949995743880810898     
D0           499060650   28412312    470648338   907144870   731425573   620262470   410851499   29866037    90976430    -           -           0.312304098984759019     
D1           766698183   446041898   320656285   1168902902  771768628   920611654   410851499   132789904   364493464   -           -           1.223730854059978425     
D141         304632632   368975375   1177288000  327865982   838139761   611336759   410851499   733880873   2599082     -           -           141.9637298861675006     
D467         89004856    1169147996  161487603   175508754   675479450   989084690   410851499   1082810364  2500958     -           -           467.4800600409922917     
D2088        855967122   935706445   1161891420  1141140180  298496789   271211035   410851499   961919981   447948      -           -           2088.872916052756123     
D1           504462366   161442767   343019599   683998498   131910205   1053204789  410851499   682249394   145390102   -           -           1.110410989325807062     
D4           729680985   633686997   95993988    1022372476  953286704   1127726382  410851499   434240561   144298003   -           -           4.391516055838970966     
D0           1148750278  2419484     1146330794  1213236092  210689380   652774607   410851499   78559008    52491440    -           -           0.046092924865463778     
D47          1019760277  1174752716  1086638304  1051863579  631000062   560313944   410851499   642767326   24557915    -           -           47.83601197414357041     
D122         937450862   426550537   510900325   989337664   1089960071  922421502   410851499   543373245   3488426     -           -           122.2759310359457245     
D4           778757321   600809776   177947545   1093486247  150759848   797882536   410851499   835523394   149299469   -           -           4.024192316450904457     
D29          428594925   574298619   1095927049  565049743   776866913   994299944   410851499   173979396   19230471    -           -           29.86399131877737159     
D5           791901022   400277370   391623652   1030688000  949778375   368951205   410851499   401088230   75540088    -           -           5.298873493501887368     
D3           744799201   180949834   563849367   859287431   1179291865  318019828   410851499   927688695   57869821    -           -           3.126842815014064066     
D5           881786872   796134997   85651875    1130139239  501682683   139475312   410851499   199545473   136729771   -           -           5.822689463876890425     
D27          110070208   244163832   1107537119  160610381   873364298   336098637   410851499   71876029    8989862     -           -           27.15990879504045779     
D101         101722826   669226127   674127442   108517787   1085956738  78427928    410851499   359149130   6593372     -           -           101.4998284641000083     
D20          976313681   53830561    922483120   1115410899  1087928289  135028880   410851499   72295853    2633155     -           -           20.44336964591905907     
D11          648646828   699454900   1190822671  714168621   847234749   759708605   410851499   1127157514  58950691    -           -           11.86508399027926576     
D7           889051664   526874576   362177088   991019837   2625075     181848441   410851499   584847385   73306280    -           -           7.187304771160124344     
D79          48713736    855556943   434787536   86623330    965227947   158071875   410851499   476005561   10804142    -           -           79.18786545012088882     
D3           362100544   385765322   1217965965  597840414   226681950   1052963718  543698267   141185239   126360674   -           -           3.052890664385028525     
D193         134904585   588687602   787847726   178860489   684326588   622498479   543698267   39406886    3036873     -           -           193.8466317162423321     
